scale,source,rule_id,anchor_p,seed_q0,true_q_for_audit_only,audit_true_q_source,candidate_bound,trace_window,visible_candidate_count,selected_q,selected_defect,true_q_defect,selected_delta_from_true,failure_mode,pure_pgs_eligible_input
1000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999992843,999999992911,999999992941,artifact,128,64,3,999999992941,0,0,0,correct,True
1000000000000,shadow_seed_recovery,literal_reanchor_identity,999999992743,999999992749,999999992843,artifact,128,64,4,999999992801,0,0,-42,selected_too_early,True
1000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999992743,999999992749,999999992843,artifact,128,64,4,999999992833,0,0,-10,selected_too_early,True
1000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999992743,999999992749,999999992843,artifact,128,64,4,999999992801,0,0,-42,selected_too_early,True
1000000000000,shadow_seed_recovery,literal_reanchor_identity,999999992647,999999992653,999999992731,artifact,128,64,8,999999992681,0,0,-50,selected_too_early,True
1000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999992647,999999992653,999999992731,artifact,128,64,8,999999992749,0,3,18,selected_too_late,True
1000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999992647,999999992653,999999992731,artifact,128,64,8,999999992687,0,0,-44,selected_too_early,True
1000000000000,shadow_seed_recovery,literal_reanchor_identity,999999992539,999999992567,999999992611,artifact,128,64,5,999999992569,0,0,-42,selected_too_early,True
1000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999992539,999999992567,999999992611,artifact,128,64,5,999999992569,0,0,-42,selected_too_early,True
1000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999992539,999999992567,999999992611,artifact,128,64,5,999999992611,0,0,0,correct,True
1000000000000,shadow_seed_recovery,literal_reanchor_identity,999999992447,999999992461,999999992531,artifact,128,64,6,999999992471,0,0,-60,selected_too_early,True
1000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999992447,999999992461,999999992531,artifact,128,64,6,999999992531,0,0,0,correct,True
1000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999992447,999999992461,999999992531,artifact,128,64,6,999999992491,0,0,-40,selected_too_early,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999999989,1000000000000003,1000000000000037,artifact,128,64,6,1000000000000021,0,0,-16,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999999989,1000000000000003,1000000000000037,artifact,128,64,6,1000000000000021,0,0,-16,selected_too_early,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999999989,1000000000000003,1000000000000037,artifact,128,64,6,1000000000000021,0,0,-16,selected_too_early,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999999947,999999999999967,999999999999989,artifact,128,64,6,999999999999989,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999999947,999999999999967,999999999999989,artifact,128,64,6,999999999999989,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999999947,999999999999967,999999999999989,artifact,128,64,6,1000000000000003,0,1,14,selected_too_late,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999999883,999999999999893,999999999999947,artifact,128,64,5,999999999999907,0,0,-40,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999999883,999999999999893,999999999999947,artifact,128,64,5,999999999999907,0,1,-40,selected_too_early,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999999883,999999999999893,999999999999947,artifact,128,64,5,999999999999907,0,0,-40,selected_too_early,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999999877,999999999999881,999999999999883,artifact,128,64,7,999999999999883,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999999877,999999999999881,999999999999883,artifact,128,64,7,999999999999893,0,1,10,selected_too_late,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999999877,999999999999881,999999999999883,artifact,128,64,7,999999999999893,0,3,10,selected_too_late,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999999827,999999999999839,999999999999877,artifact,128,64,7,999999999999853,0,0,-24,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999999827,999999999999839,999999999999877,artifact,128,64,7,999999999999853,0,0,-24,selected_too_early,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999999827,999999999999839,999999999999877,artifact,128,64,7,999999999999877,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999999809,999999999999817,999999999999827,artifact,128,64,8,999999999999827,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999999809,999999999999817,999999999999827,artifact,128,64,8,999999999999881,0,1,54,selected_too_late,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999999809,999999999999817,999999999999827,artifact,128,64,8,999999999999853,0,1,26,selected_too_late,True
1000000000000000,unresolved,literal_reanchor_identity,999999999999659,999999999999677,999999999999809,audit_nextprime,128,64,6,999999999999701,0,0,-108,selected_too_early,False
1000000000000000,unresolved,seed_offset_phase_wall,999999999999659,999999999999677,999999999999809,audit_nextprime,128,64,6,999999999999731,0,1,-78,selected_too_early,False
1000000000000000,unresolved,candidate_margin_phase_wall,999999999999659,999999999999677,999999999999809,audit_nextprime,128,64,6,999999999999701,0,0,-108,selected_too_early,False
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999999577,999999999999599,999999999999643,artifact,128,64,6,999999999999617,0,0,-26,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999999577,999999999999599,999999999999643,artifact,128,64,6,999999999999643,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999999577,999999999999599,999999999999643,artifact,128,64,6,999999999999617,0,0,-26,selected_too_early,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999999521,999999999999551,999999999999571,artifact,128,64,6,999999999999571,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999999521,999999999999551,999999999999571,artifact,128,64,6,999999999999571,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999999521,999999999999551,999999999999571,artifact,128,64,6,999999999999571,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999999409,999999999999421,999999999999491,artifact,128,64,5,999999999999431,0,0,-60,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999999409,999999999999421,999999999999491,artifact,128,64,5,999999999999431,0,0,-60,selected_too_early,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999999409,999999999999421,999999999999491,artifact,128,64,5,999999999999439,0,0,-52,selected_too_early,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999999353,999999999999361,999999999999389,artifact,128,64,7,999999999999367,0,0,-22,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999999353,999999999999361,999999999999389,artifact,128,64,7,999999999999449,0,2,60,selected_too_late,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999999353,999999999999361,999999999999389,artifact,128,64,7,999999999999389,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999999283,999999999999307,999999999999353,artifact,128,64,7,999999999999311,0,0,-42,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999999283,999999999999307,999999999999353,artifact,128,64,7,999999999999331,0,0,-22,selected_too_early,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999999283,999999999999307,999999999999353,artifact,128,64,7,999999999999331,0,0,-22,selected_too_early,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999999199,999999999999271,999999999999283,artifact,128,64,4,999999999999277,0,0,-6,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999999199,999999999999271,999999999999283,artifact,128,64,4,999999999999277,0,0,-6,selected_too_early,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999999199,999999999999271,999999999999283,artifact,128,64,4,999999999999307,0,2,24,selected_too_late,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999999163,999999999999191,999999999999199,artifact,128,64,4,999999999999199,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999999163,999999999999191,999999999999199,artifact,128,64,4,999999999999199,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999999163,999999999999191,999999999999199,artifact,128,64,4,999999999999199,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999999109,999999999999113,999999999999163,artifact,128,64,5,999999999999127,0,0,-36,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999999109,999999999999113,999999999999163,artifact,128,64,5,999999999999149,0,0,-14,selected_too_early,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999999109,999999999999113,999999999999163,artifact,128,64,5,999999999999127,0,0,-36,selected_too_early,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999999071,999999999999079,999999999999089,artifact,128,64,9,999999999999089,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999999071,999999999999079,999999999999089,artifact,128,64,9,999999999999199,0,2,110,selected_too_late,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999999071,999999999999079,999999999999089,artifact,128,64,9,999999999999109,0,2,20,selected_too_late,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999998939,999999999998953,999999999999043,artifact,128,64,2,999999999999001,0,0,-42,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999998939,999999999998953,999999999999043,artifact,128,64,2,999999999999001,0,1,-42,selected_too_early,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999998939,999999999998953,999999999999043,artifact,128,64,2,999999999999001,0,0,-42,selected_too_early,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999998803,999999999998807,999999999998861,artifact,128,64,2,999999999998861,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999998803,999999999998807,999999999998861,artifact,128,64,2,999999999998861,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999998803,999999999998807,999999999998861,artifact,128,64,2,999999999998861,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999998761,999999999998771,999999999998803,artifact,128,64,4,999999999998773,0,0,-30,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999998761,999999999998771,999999999998803,artifact,128,64,4,999999999998773,0,1,-30,selected_too_early,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999998761,999999999998771,999999999998803,artifact,128,64,4,999999999998803,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999998743,999999999998749,999999999998761,artifact,128,64,6,999999999998761,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999998743,999999999998749,999999999998761,artifact,128,64,6,999999999998803,0,2,42,selected_too_late,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999998743,999999999998749,999999999998761,artifact,128,64,6,999999999998771,0,1,10,selected_too_late,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999998711,999999999998723,999999999998729,artifact,128,64,8,999999999998729,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999998711,999999999998723,999999999998729,artifact,128,64,8,999999999998807,0,1,78,selected_too_late,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999998711,999999999998723,999999999998729,artifact,128,64,8,999999999998749,0,1,20,selected_too_late,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999998627,999999999998641,999999999998711,artifact,128,64,8,999999999998653,0,0,-58,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999998627,999999999998641,999999999998711,artifact,128,64,8,999999999998711,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999998627,999999999998641,999999999998711,artifact,128,64,8,999999999998683,0,0,-28,selected_too_early,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999998563,999999999998579,999999999998581,artifact,128,64,9,999999999998581,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999998563,999999999998579,999999999998581,artifact,128,64,9,999999999998627,0,1,46,selected_too_late,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999998563,999999999998579,999999999998581,artifact,128,64,9,999999999998599,0,5,18,selected_too_late,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999998533,999999999998537,999999999998563,artifact,128,64,9,999999999998563,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999998533,999999999998537,999999999998563,artifact,128,64,9,999999999998653,1,3,90,selected_too_late,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999998533,999999999998537,999999999998563,artifact,128,64,9,999999999998563,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999998437,999999999998459,999999999998533,artifact,128,64,5,999999999998497,0,0,-36,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999998437,999999999998459,999999999998533,artifact,128,64,5,999999999998497,0,0,-36,selected_too_early,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999998437,999999999998459,999999999998533,artifact,128,64,5,999999999998497,0,0,-36,selected_too_early,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999998411,999999999998423,999999999998437,artifact,128,64,6,999999999998437,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999998411,999999999998423,999999999998437,artifact,128,64,6,999999999998459,0,1,22,selected_too_late,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999998411,999999999998423,999999999998437,artifact,128,64,6,999999999998437,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999998353,999999999998369,999999999998383,artifact,128,64,5,999999999998383,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999998353,999999999998369,999999999998383,artifact,128,64,5,999999999998383,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999998353,999999999998369,999999999998383,artifact,128,64,5,999999999998411,0,1,28,selected_too_late,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999998267,999999999998269,999999999998353,artifact,128,64,6,999999999998273,0,0,-80,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999998267,999999999998269,999999999998353,artifact,128,64,6,999999999998273,1,3,-80,selected_too_early,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999998267,999999999998269,999999999998353,artifact,128,64,6,999999999998273,0,0,-80,selected_too_early,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999998231,999999999998243,999999999998267,artifact,128,64,6,999999999998267,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999998231,999999999998243,999999999998267,artifact,128,64,6,999999999998291,0,1,24,selected_too_late,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999998231,999999999998243,999999999998267,artifact,128,64,6,999999999998269,0,1,2,selected_too_late,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999998161,999999999998177,999999999998231,artifact,128,64,5,999999999998231,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999998161,999999999998177,999999999998231,artifact,128,64,5,999999999998273,0,1,42,selected_too_late,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999998161,999999999998177,999999999998231,artifact,128,64,5,999999999998231,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999998141,999999999998143,999999999998161,artifact,128,64,7,999999999998147,0,0,-14,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999998141,999999999998143,999999999998161,artifact,128,64,7,999999999998161,1,1,0,correct,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999998141,999999999998143,999999999998161,artifact,128,64,7,999999999998147,0,0,-14,selected_too_early,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999998053,999999999998089,999999999998141,artifact,128,64,7,999999999998107,0,0,-34,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999998053,999999999998089,999999999998141,artifact,128,64,7,999999999998161,0,1,20,selected_too_late,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999998053,999999999998089,999999999998141,artifact,128,64,7,999999999998137,0,0,-4,selected_too_early,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999998039,999999999998047,999999999998053,artifact,128,64,8,999999999998053,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999998039,999999999998047,999999999998053,artifact,128,64,8,999999999998053,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999998039,999999999998047,999999999998053,artifact,128,64,8,999999999998089,0,2,36,selected_too_late,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999998003,999999999998011,999999999998039,artifact,128,64,5,999999999998039,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999998003,999999999998011,999999999998039,artifact,128,64,5,999999999998039,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999998003,999999999998011,999999999998039,artifact,128,64,5,999999999998039,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999997969,999999999997981,999999999997993,artifact,128,64,7,999999999997993,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999997969,999999999997981,999999999997993,artifact,128,64,7,999999999997993,1,1,0,correct,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999997969,999999999997981,999999999997993,artifact,128,64,7,999999999998011,0,1,18,selected_too_late,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999997841,999999999997919,999999999997967,artifact,128,64,3,999999999997961,0,0,-6,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999997841,999999999997919,999999999997967,artifact,128,64,3,999999999997961,0,0,-6,selected_too_early,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999997841,999999999997919,999999999997967,artifact,128,64,3,999999999997967,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999997771,999999999997781,999999999997811,artifact,128,64,4,999999999997783,0,0,-28,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999997771,999999999997781,999999999997811,artifact,128,64,4,999999999997841,0,1,30,selected_too_late,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999997771,999999999997781,999999999997811,artifact,128,64,4,999999999997837,0,1,26,selected_too_late,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999997729,999999999997753,999999999997771,artifact,128,64,6,999999999997771,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999997729,999999999997753,999999999997771,artifact,128,64,6,999999999997771,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999997729,999999999997753,999999999997771,artifact,128,64,6,999999999997771,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999997699,999999999997711,999999999997729,artifact,128,64,6,999999999997729,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999997699,999999999997711,999999999997729,artifact,128,64,6,999999999997783,0,2,54,selected_too_late,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999997699,999999999997711,999999999997729,artifact,128,64,6,999999999997753,0,1,24,selected_too_late,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999997613,999999999997667,999999999997697,artifact,128,64,5,999999999997679,0,0,-18,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999997613,999999999997667,999999999997697,artifact,128,64,5,999999999997679,0,0,-18,selected_too_early,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999997613,999999999997667,999999999997697,artifact,128,64,5,999999999997679,0,0,-18,selected_too_early,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999997573,999999999997577,999999999997613,artifact,128,64,5,999999999997613,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999997573,999999999997577,999999999997613,artifact,128,64,5,999999999997613,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999997573,999999999997577,999999999997613,artifact,128,64,5,999999999997613,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999997517,999999999997543,999999999997573,artifact,128,64,4,999999999997553,0,0,-20,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999997517,999999999997543,999999999997573,artifact,128,64,4,999999999997553,0,0,-20,selected_too_early,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999997517,999999999997543,999999999997573,artifact,128,64,4,999999999997573,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999997337,999999999997367,999999999997463,artifact,128,64,5,999999999997381,0,0,-82,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999997337,999999999997367,999999999997463,artifact,128,64,5,999999999997381,0,1,-82,selected_too_early,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999997337,999999999997367,999999999997463,artifact,128,64,5,999999999997381,0,0,-82,selected_too_early,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999997307,999999999997321,999999999997337,artifact,128,64,5,999999999997337,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999997307,999999999997321,999999999997337,artifact,128,64,5,999999999997391,0,1,54,selected_too_late,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999997307,999999999997321,999999999997337,artifact,128,64,5,999999999997337,0,0,0,correct,True
1000000000000000,unresolved,literal_reanchor_identity,999999999997169,999999999997171,999999999997307,audit_nextprime,128,64,3,999999999997181,0,0,-126,selected_too_early,False
1000000000000000,unresolved,seed_offset_phase_wall,999999999997169,999999999997171,999999999997307,audit_nextprime,128,64,3,999999999997181,1,3,-126,selected_too_early,False
1000000000000000,unresolved,candidate_margin_phase_wall,999999999997169,999999999997171,999999999997307,audit_nextprime,128,64,3,999999999997241,0,0,-66,selected_too_early,False
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999997099,999999999997121,999999999997153,artifact,128,64,6,999999999997127,0,0,-26,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999997099,999999999997121,999999999997153,artifact,128,64,6,999999999997127,0,0,-26,selected_too_early,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999997099,999999999997121,999999999997153,artifact,128,64,6,999999999997153,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999997043,999999999997049,999999999997087,artifact,128,64,9,999999999997069,0,0,-18,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999997043,999999999997049,999999999997087,artifact,128,64,9,999999999997169,1,3,82,selected_too_late,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999997043,999999999997049,999999999997087,artifact,128,64,9,999999999997069,0,0,-18,selected_too_early,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999997003,999999999997007,999999999997043,artifact,128,64,8,999999999997021,0,0,-22,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999997003,999999999997007,999999999997043,artifact,128,64,8,999999999997021,1,2,-22,selected_too_early,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999997003,999999999997007,999999999997043,artifact,128,64,8,999999999997043,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999996869,999999999996871,999999999996983,artifact,128,64,4,999999999996887,0,0,-96,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999996869,999999999996871,999999999996983,artifact,128,64,4,999999999996887,2,5,-96,selected_too_early,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999996869,999999999996871,999999999996983,artifact,128,64,4,999999999996887,0,0,-96,selected_too_early,True
1000000000000000,unresolved,literal_reanchor_identity,999999999996607,999999999996631,999999999996749,audit_nextprime,128,64,5,999999999996643,0,0,-106,selected_too_early,False
1000000000000000,unresolved,seed_offset_phase_wall,999999999996607,999999999996631,999999999996749,audit_nextprime,128,64,5,999999999996643,0,0,-106,selected_too_early,False
1000000000000000,unresolved,candidate_margin_phase_wall,999999999996607,999999999996631,999999999996749,audit_nextprime,128,64,5,999999999996643,0,0,-106,selected_too_early,False
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999996493,999999999996533,999999999996583,artifact,128,64,6,999999999996539,0,0,-44,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999996493,999999999996533,999999999996583,artifact,128,64,6,999999999996539,0,0,-44,selected_too_early,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999996493,999999999996533,999999999996583,artifact,128,64,6,999999999996551,0,0,-32,selected_too_early,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999996313,999999999996359,999999999996409,artifact,128,64,5,999999999996379,0,0,-30,selected_too_early,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999996313,999999999996359,999999999996409,artifact,128,64,5,999999999996379,0,0,-30,selected_too_early,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999996313,999999999996359,999999999996409,artifact,128,64,5,999999999996397,0,0,-12,selected_too_early,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999996293,999999999996307,999999999996311,artifact,128,64,8,999999999996311,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999996293,999999999996307,999999999996311,artifact,128,64,8,999999999996311,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999996293,999999999996307,999999999996311,artifact,128,64,8,999999999996313,0,1,2,selected_too_late,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999996181,999999999996199,999999999996253,artifact,128,64,3,999999999996253,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999996181,999999999996199,999999999996253,artifact,128,64,3,999999999996307,0,1,54,selected_too_late,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999996181,999999999996199,999999999996253,artifact,128,64,3,999999999996293,0,1,40,selected_too_late,True
1000000000000000,shadow_seed_recovery,literal_reanchor_identity,999999999996149,999999999996161,999999999996181,artifact,128,64,3,999999999996181,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,seed_offset_phase_wall,999999999996149,999999999996161,999999999996181,artifact,128,64,3,999999999996181,0,0,0,correct,True
1000000000000000,shadow_seed_recovery,candidate_margin_phase_wall,999999999996149,999999999996161,999999999996181,artifact,128,64,3,999999999996181,0,0,0,correct,True
