scale,anchor_p,seed_s0,terminal_q,terminal_index,chain_index,node_n,least_factor_for_audit_only,least_factor_over_sqrt_node,least_factor_over_visible_bound,node_offset_from_anchor,node_offset_from_seed,delta_prev,delta_next,prefix_delta_vector,chain_delta_vector,node_mod_30,offset_mod_30,visible_closed_count_before_node,visible_open_count_before_node,closure_reason_vector_before_node,candidate_bound,visible_divisor_bound,required_horizon,zero_horizon,required_horizon_over_sqrt_terminal
1000000000000000,999999999994379,999999999994381,999999999994417,4,2,999999999994403,1132919,0.035826045126462015,113.2919,24,22,10,6,"[12,10]","[12,10,6,8,22,12,2,6]",23,24,4,1,"[""8:divisor_witness:7"",""12:divisor_witness:11"",""14:open"",""18:divisor_witness:107"",""20:divisor_witness:61""]",128,10000,1132919,False,0.035826045126462015
1000000000000000,999999999994379,999999999994381,999999999994417,4,3,999999999994409,51349,0.0016237979866157229,5.1349,30,28,6,8,"[12,10,6]","[12,10,6,8,22,12,2,6]",29,0,4,2,"[""8:divisor_witness:7"",""12:divisor_witness:11"",""14:open"",""18:divisor_witness:107"",""20:divisor_witness:61"",""24:open""]",128,10000,1132919,False,0.035826045126462015
1000000000000000,999999999994129,999999999994169,999999999994207,2,1,999999999994189,10567,0.00033415788670798543,1.0567,60,20,20,18,[20],"[20,18,6,28,2]",19,0,5,0,"[""42:divisor_witness:11"",""48:divisor_witness:7"",""52:divisor_witness:29"",""54:divisor_witness:107"",""58:divisor_witness:167""]",128,10000,10567,False,0.00033415788670798543
1000000000000000,999999999994063,999999999994067,999999999994103,3,1,999999999994081,17869339,0.5650781259684475,1786.9339,18,14,14,10,[14],"[14,10,12,8,6,12,40,20]",1,18,3,0,"[""6:divisor_witness:857"",""10:divisor_witness:13"",""16:divisor_witness:7""]",128,10000,17869339,False,0.5650781259684475
1000000000000000,999999999994063,999999999994067,999999999994103,3,2,999999999994091,271211,0.00857644502810253,27.1211,28,24,10,12,"[14,10]","[14,10,12,8,6,12,40,20]",11,28,4,1,"[""6:divisor_witness:857"",""10:divisor_witness:13"",""16:divisor_witness:7"",""18:open"",""24:divisor_witness:859""]",128,10000,17869339,False,0.5650781259684475
1000000000000000,999999999993977,999999999993983,999999999994043,3,1,999999999994027,11587,0.0003664131194554204,1.1587,50,44,44,4,[44],"[44,4,12,6,14,4,14,10]",7,20,10,0,"[""12:divisor_witness:59"",""14:divisor_witness:47"",""20:divisor_witness:1223"",""24:divisor_witness:373"",""26:divisor_witness:1471"",""30:divisor_witness:19"",""32:divisor_witness:7"",""36:divisor_witness:41"",""42:divisor_witness:7499"",""44:divisor_witness:13""]",128,10000,29688559,False,0.938834686746034
1000000000000000,999999999993977,999999999993983,999999999994043,3,2,999999999994031,29688559,0.938834686746034,2968.8559,54,48,4,12,"[44,4]","[44,4,12,6,14,4,14,10]",11,24,10,1,"[""12:divisor_witness:59"",""14:divisor_witness:47"",""20:divisor_witness:1223"",""24:divisor_witness:373"",""26:divisor_witness:1471"",""30:divisor_witness:19"",""32:divisor_witness:7"",""36:divisor_witness:41"",""42:divisor_witness:7499"",""44:divisor_witness:13"",""50:open""]",128,10000,29688559,False,0.938834686746034
1000000000000000,999999999993473,999999999993479,999999999993497,2,1,999999999993493,540689,0.017098087783311622,54.0689,20,14,14,4,[14],"[14,4,42,18,6,6,14]",13,20,3,0,"[""8:divisor_witness:73"",""14:divisor_witness:37"",""18:divisor_witness:7""]",128,10000,540689,False,0.017098087783311622
1000000000000000,999999999993389,999999999993433,999999999993473,2,1,999999999993469,262511,0.008301326866433232,26.2511,80,36,36,4,[36],"[36,4,6,14,4]",19,20,9,0,"[""48:divisor_witness:19"",""50:divisor_witness:41"",""54:divisor_witness:17"",""60:divisor_witness:7"",""62:divisor_witness:3209"",""68:divisor_witness:6883"",""72:divisor_witness:653"",""74:divisor_witness:7"",""78:divisor_witness:11""]",128,10000,262511,False,0.008301326866433232
1000000000000000,999999999993227,999999999993229,999999999993331,7,1,999999999993251,6838831,0.21626282904448363,683.8831,24,22,22,6,[22],"[22,6,6,14,22,30,2,18]",11,24,4,0,"[""6:divisor_witness:23"",""12:divisor_witness:7"",""14:divisor_witness:13"",""20:divisor_witness:11""]",128,10000,6838831,False,0.21626282904448363
1000000000000000,999999999993227,999999999993229,999999999993331,7,2,999999999993257,10831,0.00034250629988967447,1.0831,30,28,6,6,"[22,6]","[22,6,6,14,22,30,2,18]",17,0,5,1,"[""6:divisor_witness:23"",""12:divisor_witness:7"",""14:divisor_witness:13"",""20:divisor_witness:11"",""24:open"",""26:divisor_witness:7""]",128,10000,6838831,False,0.21626282904448363
1000000000000000,999999999993227,999999999993229,999999999993331,7,3,999999999993263,65173,0.0020609512586750767,6.5173,36,34,6,14,"[22,6,6]","[22,6,6,14,22,30,2,18]",23,6,6,2,"[""6:divisor_witness:23"",""12:divisor_witness:7"",""14:divisor_witness:13"",""20:divisor_witness:11"",""24:open"",""26:divisor_witness:7"",""30:open"",""32:divisor_witness:2447""]",128,10000,6838831,False,0.21626282904448363
1000000000000000,999999999993227,999999999993229,999999999993331,7,4,999999999993277,47581,0.0015046433621134336,4.7581,50,48,14,22,"[22,6,6,14]","[22,6,6,14,22,30,2,18]",7,20,8,3,"[""6:divisor_witness:23"",""12:divisor_witness:7"",""14:divisor_witness:13"",""20:divisor_witness:11"",""24:open"",""26:divisor_witness:7"",""30:open"",""32:divisor_witness:2447"",""36:open"",""42:divisor_witness:11"",""44:divisor_witness:757""]",128,10000,6838831,False,0.21626282904448363
1000000000000000,999999999993227,999999999993229,999999999993331,7,5,999999999993299,356563,0.01127551230796436,35.6563,72,70,22,30,"[22,6,6,14,22]","[22,6,6,14,22,30,2,18]",29,12,13,4,"[""6:divisor_witness:23"",""12:divisor_witness:7"",""14:divisor_witness:13"",""20:divisor_witness:11"",""24:open"",""26:divisor_witness:7"",""30:open"",""32:divisor_witness:2447"",""36:open"",""42:divisor_witness:11"",""44:divisor_witness:757"",""50:open"",""54:divisor_witness:7"",""56:divisor_witness:1039"",""60:divisor_witness:613"",""62:divisor_witness:71"",""66:divisor_witness:13""]",128,10000,6838831,False,0.21626282904448363
1000000000000000,999999999993227,999999999993229,999999999993331,7,6,999999999993329,58789,0.0018590714490087778,5.8789,102,100,30,2,"[22,6,6,14,22,30]","[22,6,6,14,22,30,2,18]",29,12,20,5,"[""6:divisor_witness:23"",""12:divisor_witness:7"",""14:divisor_witness:13"",""20:divisor_witness:11"",""24:open"",""26:divisor_witness:7"",""30:open"",""32:divisor_witness:2447"",""36:open"",""42:divisor_witness:11"",""44:divisor_witness:757"",""50:open"",""54:divisor_witness:7"",""56:divisor_witness:1039"",""60:divisor_witness:613"",""62:divisor_witness:71"",""66:divisor_witness:13"",""72:open"",""74:divisor_witness:61"",""80:divisor_witness:17"",""84:divisor_witness:29"",""86:divisor_witness:11"",""90:divisor_witness:379"",""92:divisor_witness:13"",""96:divisor_witness:7""]",128,10000,6838831,False,0.21626282904448363
1000000000000000,999999999993217,999999999993221,999999999993227,2,1,999999999993223,1416769,0.04480217043563791,141.6769,6,2,2,4,[2],"[2,4,2,22,6,6,14,22]",13,6,0,0,[],128,10000,1416769,False,0.04480217043563791
1000000000000000,999999999993097,999999999993101,999999999993109,2,1,999999999993107,160169,0.005064988601886184,16.0169,10,6,6,2,[6],"[6,2,12,10,8,4,8,6]",17,10,1,0,"[""6:divisor_witness:17""]",128,10000,160169,False,0.005064988601886184
1000000000000000,999999999992999,999999999993011,999999999993067,4,1,999999999993017,176081,0.00556817023274617,17.6081,18,6,6,14,[6],"[6,14,16,20,6,16,2,6]",17,18,1,0,"[""14:divisor_witness:3943""]",128,10000,391031,False,0.012365486192610036
1000000000000000,999999999992999,999999999993011,999999999993067,4,2,999999999993031,391031,0.012365486192610036,39.1031,32,20,14,16,"[6,14]","[6,14,16,20,6,16,2,6]",1,2,4,1,"[""14:divisor_witness:3943"",""18:open"",""20:divisor_witness:19"",""24:divisor_witness:431"",""30:divisor_witness:7""]",128,10000,391031,False,0.012365486192610036
1000000000000000,999999999992999,999999999993011,999999999993067,4,3,999999999993047,61261,0.0019372429542555024,6.1261,48,36,16,20,"[6,14,16]","[6,14,16,20,6,16,2,6]",17,18,7,2,"[""14:divisor_witness:3943"",""18:open"",""20:divisor_witness:19"",""24:divisor_witness:431"",""30:divisor_witness:7"",""32:open"",""38:divisor_witness:173"",""42:divisor_witness:101"",""44:divisor_witness:7""]",128,10000,391031,False,0.012365486192610036
1000000000000000,999999999992281,999999999992327,999999999992339,2,1,999999999992333,221251,0.006996571079022284,22.1251,52,6,6,6,[6],"[6,6,12,2,10,18,20,6]",23,22,1,0,"[""48:divisor_witness:7""]",128,10000,221251,False,0.006996571079022284
1000000000000000,999999999991973,999999999992023,999999999992041,2,1,999999999992027,10761979,0.3403236641843208,1076.1979,54,4,4,14,[4],"[4,14,10,6]",17,24,0,0,[],128,10000,10761979,False,0.3403236641843208
1000000000000000,999999999991871,999999999991873,999999999991961,2,1,999999999991907,32579,0.001030238458508513,3.2579,36,34,34,54,[34],"[34,54,8,4]",17,6,8,0,"[""6:divisor_witness:31"",""8:divisor_witness:17"",""12:divisor_witness:11"",""18:divisor_witness:13"",""20:divisor_witness:6761"",""26:divisor_witness:53"",""30:divisor_witness:269"",""32:divisor_witness:467""]",128,10000,32579,False,0.001030238458508513
1000000000000000,999999999991823,999999999991831,999999999991847,2,1,999999999991843,5366983,0.16971890766326145,536.6983,20,12,12,4,[12],"[12,4,24,2,34]",13,20,2,0,"[""14:divisor_witness:13"",""18:divisor_witness:19""]",128,10000,5366983,False,0.16971890766326145
1000000000000000,999999999991523,999999999991549,999999999991621,2,1,999999999991591,11645341,0.36825802390024204,1164.5341,68,42,42,30,[42],"[42,30]",1,8,10,0,"[""30:divisor_witness:11"",""36:divisor_witness:7"",""38:divisor_witness:211"",""44:divisor_witness:31"",""48:divisor_witness:29"",""50:divisor_witness:7"",""54:divisor_witness:13"",""56:divisor_witness:53"",""60:divisor_witness:73"",""66:divisor_witness:83""]",128,10000,11645341,False,0.36825802390024204
1000000000000000,999999999991451,999999999991459,999999999991483,2,1,999999999991469,15907,0.0005030235169739684,1.5907,18,10,10,14,[10],"[10,14,18,18,4,26]",29,18,1,0,"[""12:divisor_witness:163""]",128,10000,15907,False,0.0005030235169739684
1000000000000000,999999999991189,999999999991217,999999999991243,4,1,999999999991219,31649,0.001000829275709381,3.1649,30,2,2,12,[2],"[2,12,10,2,4,6,6,38]",19,0,0,0,[],128,10000,31649,False,0.001000829275709381
1000000000000000,999999999991189,999999999991217,999999999991243,4,2,999999999991231,22111,0.000699211226743661,2.2111,42,14,12,10,"[2,12]","[2,12,10,2,4,6,6,38]",1,12,2,1,"[""30:open"",""34:divisor_witness:7"",""40:divisor_witness:829""]",128,10000,31649,False,0.001000829275709381
1000000000000000,999999999991189,999999999991217,999999999991243,4,3,999999999991241,10067,0.0003183464981063016,1.0067,52,24,10,2,"[2,12,10]","[2,12,10,2,4,6,6,38]",11,22,3,2,"[""30:open"",""34:divisor_witness:7"",""40:divisor_witness:829"",""42:open"",""48:divisor_witness:7""]",128,10000,31649,False,0.001000829275709381
1000000000000000,999999999991099,999999999991103,999999999991127,3,1,999999999991121,11954431,0.37803230810603095,1195.4431,22,18,18,2,[18],"[18,2,4,24,38,28,2]",11,22,3,0,"[""10:divisor_witness:13"",""12:divisor_witness:7"",""18:divisor_witness:23""]",128,10000,11954431,False,0.37803230810603095
1000000000000000,999999999991099,999999999991103,999999999991127,3,2,999999999991123,42209,0.0013347658029769429,4.2209,24,20,2,4,"[18,2]","[18,2,4,24,38,28,2]",13,24,3,1,"[""10:divisor_witness:13"",""12:divisor_witness:7"",""18:divisor_witness:23"",""22:open""]",128,10000,11954431,False,0.37803230810603095
1000000000000000,999999999991067,999999999991079,999999999991099,2,1,999999999991087,6695509,0.21173058937014258,669.5509,20,8,8,12,[8],"[8,12,4,18,2,4,24,38]",7,20,1,0,"[""14:divisor_witness:19""]",128,10000,6695509,False,0.21173058937014258
1000000000000000,999999999990913,999999999990917,999999999990977,4,1,999999999990919,16691,0.0005278157743014085,1.6691,6,2,2,4,[2],"[2,4,18,36,12,30,14]",19,6,0,0,[],128,10000,739021,False,0.023369896431609926
1000000000000000,999999999990913,999999999990917,999999999990977,4,2,999999999990923,51199,0.0016190545700352176,5.1199,10,6,4,18,"[2,4]","[2,4,18,36,12,30,14]",23,10,0,1,"[""6:open""]",128,10000,739021,False,0.023369896431609926
1000000000000000,999999999990913,999999999990917,999999999990977,4,3,999999999990941,739021,0.023369896431609926,73.9021,28,24,18,36,"[2,4,18]","[2,4,18,36,12,30,14]",11,28,3,2,"[""6:open"",""10:open"",""16:divisor_witness:7"",""18:divisor_witness:67"",""24:divisor_witness:11""]",128,10000,739021,False,0.023369896431609926
1000000000000000,999999999990883,999999999990899,999999999990913,2,1,999999999990907,13843021,0.4377547689045389,1384.3021,24,8,8,6,[8],"[8,6,4,2,4,18,36,12]",7,24,1,0,"[""18:divisor_witness:7""]",128,10000,13843021,False,0.4377547689045389
1000000000000000,999999999990721,999999999990727,999999999990767,3,1,999999999990743,24379,0.0007709316854408987,2.4379,22,16,16,8,[16],"[16,8,16,20,12,22,8,4]",23,22,4,0,"[""10:divisor_witness:53"",""12:divisor_witness:7"",""16:divisor_witness:281"",""18:divisor_witness:11""]",128,10000,10202191,False,0.32262161297920205
1000000000000000,999999999990721,999999999990727,999999999990767,3,2,999999999990751,10202191,0.32262161297920205,1020.2191,30,24,8,16,"[16,8]","[16,8,16,20,12,22,8,4]",1,0,5,1,"[""10:divisor_witness:53"",""12:divisor_witness:7"",""16:divisor_witness:281"",""18:divisor_witness:11"",""22:open"",""28:divisor_witness:23""]",128,10000,10202191,False,0.32262161297920205
1000000000000000,999999999990577,999999999990599,999999999990659,4,1,999999999990619,19681,0.0006223678781394777,1.9681,42,20,20,4,[20],"[20,4,24,12,12,8,18]",19,12,5,0,"[""24:divisor_witness:37"",""30:divisor_witness:7"",""34:divisor_witness:23"",""36:divisor_witness:727"",""40:divisor_witness:61""]",128,10000,52817,False,0.0016702202235502664
1000000000000000,999999999990577,999999999990599,999999999990659,4,2,999999999990623,42391,0.0013405211484279558,4.2391,46,24,4,24,"[20,4]","[20,4,24,12,12,8,18]",23,16,5,1,"[""24:divisor_witness:37"",""30:divisor_witness:7"",""34:divisor_witness:23"",""36:divisor_witness:727"",""40:divisor_witness:61"",""42:open""]",128,10000,52817,False,0.0016702202235502664
1000000000000000,999999999990577,999999999990599,999999999990659,4,3,999999999990647,52817,0.0016702202235502664,5.2817,70,48,24,12,"[20,4,24]","[20,4,24,12,12,8,18]",17,10,10,2,"[""24:divisor_witness:37"",""30:divisor_witness:7"",""34:divisor_witness:23"",""36:divisor_witness:727"",""40:divisor_witness:61"",""42:open"",""46:open"",""52:divisor_witness:11"",""54:divisor_witness:953"",""60:divisor_witness:31"",""64:divisor_witness:13"",""66:divisor_witness:29""]",128,10000,52817,False,0.0016702202235502664
1000000000000000,999999999990493,999999999990503,999999999990577,4,1,999999999990521,61333,0.001939519794214145,6.1333,28,18,18,12,[18],"[18,12,26,18,22,20]",11,28,3,0,"[""16:divisor_witness:7"",""18:divisor_witness:13"",""24:divisor_witness:433""]",128,10000,76031,False,0.002404311373549242
1000000000000000,999999999990493,999999999990503,999999999990577,4,2,999999999990533,55639,0.0017594597008181699,5.5639,40,30,12,26,"[18,12]","[18,12,26,18,22,20]",23,10,6,1,"[""16:divisor_witness:7"",""18:divisor_witness:13"",""24:divisor_witness:433"",""28:open"",""30:divisor_witness:7"",""34:divisor_witness:29"",""36:divisor_witness:67""]",128,10000,76031,False,0.002404311373549242
1000000000000000,999999999990493,999999999990503,999999999990577,4,3,999999999990559,76031,0.002404311373549242,7.6031,66,56,26,18,"[18,12,26]","[18,12,26,18,22,20]",19,6,12,2,"[""16:divisor_witness:7"",""18:divisor_witness:13"",""24:divisor_witness:433"",""28:open"",""30:divisor_witness:7"",""34:divisor_witness:29"",""36:divisor_witness:67"",""40:open"",""46:divisor_witness:127"",""48:divisor_witness:11"",""54:divisor_witness:643"",""58:divisor_witness:7"",""60:divisor_witness:17"",""64:divisor_witness:229""]",128,10000,76031,False,0.002404311373549242
1000000000000000000,999999999999999829,999999999999999833,999999999999999863,2,1,999999999999999857,1895317,0.001895317001895317,189.5317,28,24,24,6,[24],"[24,6,14,4]",17,28,5,0,"[""10:divisor_witness:2293"",""12:divisor_witness:107"",""18:divisor_witness:19"",""22:divisor_witness:37"",""24:divisor_witness:23""]",128,10000,1895317,False,0.001895317001895317
1000000000000000000,999999999999999749,999999999999999767,999999999999999829,4,1,999999999999999773,16427,1.6427000016427e-05,1.6427,24,6,6,14,[6],"[6,14,24,18,4,24,6,14]",23,24,1,0,"[""20:divisor_witness:167""]",128,10000,2793451,False,0.002793451002793451
1000000000000000000,999999999999999749,999999999999999767,999999999999999829,4,2,999999999999999787,2793451,0.002793451002793451,279.3451,38,20,14,24,"[6,14]","[6,14,24,18,4,24,6,14]",7,8,3,1,"[""20:divisor_witness:167"",""24:open"",""30:divisor_witness:11"",""32:divisor_witness:17""]",128,10000,2793451,False,0.002793451002793451
1000000000000000000,999999999999999749,999999999999999767,999999999999999829,4,3,999999999999999811,432983,0.000432983000432983,43.2983,62,44,24,18,"[6,14,24]","[6,14,24,18,4,24,6,14]",1,2,9,2,"[""20:divisor_witness:167"",""24:open"",""30:divisor_witness:11"",""32:divisor_witness:17"",""38:open"",""42:divisor_witness:13"",""44:divisor_witness:1889"",""48:divisor_witness:89"",""50:divisor_witness:53"",""54:divisor_witness:7"",""60:divisor_witness:19""]",128,10000,2793451,False,0.002793451002793451
1000000000000000000,999999999999999637,999999999999999641,999999999999999709,6,1,999999999999999643,142134103,0.1421341031421341,14213.4103,6,2,2,16,[2],"[2,16,8,4,2,36,18,10]",13,6,0,0,[],128,10000,142134103,False,0.1421341031421341
1000000000000000000,999999999999999637,999999999999999641,999999999999999709,6,2,999999999999999659,7005637,0.007005637007005637,700.5637,22,18,16,8,"[2,16]","[2,16,8,4,2,36,18,10]",29,22,3,1,"[""6:open"",""10:divisor_witness:11"",""12:divisor_witness:7"",""16:divisor_witness:541""]",128,10000,142134103,False,0.1421341031421341
1000000000000000000,999999999999999637,999999999999999641,999999999999999709,6,3,999999999999999667,16477,1.6477000016477e-05,1.6477,30,26,8,4,"[2,16,8]","[2,16,8,4,2,36,18,10]",7,0,4,2,"[""6:open"",""10:divisor_witness:11"",""12:divisor_witness:7"",""16:divisor_witness:541"",""22:open"",""24:divisor_witness:13""]",128,10000,142134103,False,0.1421341031421341
1000000000000000000,999999999999999637,999999999999999641,999999999999999709,6,4,999999999999999671,34381,3.4381000034381e-05,3.4381,34,30,4,2,"[2,16,8,4]","[2,16,8,4,2,36,18,10]",11,4,4,3,"[""6:open"",""10:divisor_witness:11"",""12:divisor_witness:7"",""16:divisor_witness:541"",""22:open"",""24:divisor_witness:13"",""30:open""]",128,10000,142134103,False,0.1421341031421341
1000000000000000000,999999999999999637,999999999999999641,999999999999999709,6,5,999999999999999673,865327,0.000865327000865327,86.5327,36,32,2,36,"[2,16,8,4,2]","[2,16,8,4,2,36,18,10]",13,6,4,4,"[""6:open"",""10:divisor_witness:11"",""12:divisor_witness:7"",""16:divisor_witness:541"",""22:open"",""24:divisor_witness:13"",""30:open"",""34:open""]",128,10000,142134103,False,0.1421341031421341
1000000000000000000,999999999999999539,999999999999999541,999999999999999569,4,1,999999999999999547,2537237,0.002537237002537237,253.7237,8,6,6,6,[6],"[6,6,10,6,30,2,12,4]",7,8,0,0,[],128,10000,181469993,False,0.18146999318147
1000000000000000000,999999999999999539,999999999999999541,999999999999999569,4,2,999999999999999553,181469993,0.18146999318147,18146.9993,14,12,6,10,"[6,6]","[6,6,10,6,30,2,12,4]",13,14,1,1,"[""8:open"",""12:divisor_witness:7""]",128,10000,181469993,False,0.18146999318147
1000000000000000000,999999999999999539,999999999999999541,999999999999999569,4,3,999999999999999563,3860869,0.003860869003860869,386.0869,24,22,10,6,"[6,6,10]","[6,6,10,6,30,2,12,4]",23,24,3,2,"[""8:open"",""12:divisor_witness:7"",""14:open"",""18:divisor_witness:13"",""20:divisor_witness:11""]",128,10000,181469993,False,0.18146999318147
1000000000000000000,999999999999999161,999999999999999181,999999999999999283,4,1,999999999999999197,22717,2.2717000022717e-05,2.2717,36,16,16,26,[16],"[16,26,24,36]",17,6,3,0,"[""26:divisor_witness:7"",""30:divisor_witness:1373"",""32:divisor_witness:13""]",128,10000,153611,False,0.000153611000153611
1000000000000000000,999999999999999161,999999999999999181,999999999999999283,4,2,999999999999999223,24781,2.4781000024781e-05,2.4781,62,42,26,24,"[16,26]","[16,26,24,36]",13,2,9,1,"[""26:divisor_witness:7"",""30:divisor_witness:1373"",""32:divisor_witness:13"",""36:open"",""38:divisor_witness:107"",""42:divisor_witness:17"",""48:divisor_witness:23"",""50:divisor_witness:967"",""56:divisor_witness:31"",""60:divisor_witness:1933""]",128,10000,153611,False,0.000153611000153611
1000000000000000000,999999999999999161,999999999999999181,999999999999999283,4,3,999999999999999247,153611,0.000153611000153611,15.3611,86,66,24,36,"[16,26,24]","[16,26,24,36]",7,26,14,2,"[""26:divisor_witness:7"",""30:divisor_witness:1373"",""32:divisor_witness:13"",""36:open"",""38:divisor_witness:107"",""42:divisor_witness:17"",""48:divisor_witness:23"",""50:divisor_witness:967"",""56:divisor_witness:31"",""60:divisor_witness:1933"",""62:open"",""66:divisor_witness:61"",""68:divisor_witness:7"",""72:divisor_witness:389"",""78:divisor_witness:19"",""80:divisor_witness:29""]",128,10000,153611,False,0.000153611000153611
1000000000000000000,999999999999999079,999999999999999109,999999999999999121,2,1,999999999999999113,712169,0.000712169000712169,71.2169,34,4,4,8,[4],"[4,8,22,14,4,20,16]",23,4,0,0,[],128,10000,712169,False,0.000712169000712169
1000000000000000000,999999999999999023,999999999999999029,999999999999999073,3,1,999999999999999043,21882331,0.02188233102188233,2188.2331,20,14,14,16,[14],"[14,16,14,4,2,30,4,8]",13,20,3,0,"[""8:divisor_witness:11"",""14:divisor_witness:13"",""18:divisor_witness:41""]",128,10000,31284259,False,0.03128425903128426
1000000000000000000,999999999999999023,999999999999999029,999999999999999073,3,2,999999999999999059,31284259,0.03128425903128426,3128.4259,36,30,16,14,"[14,16]","[14,16,14,4,2,30,4,8]",29,6,6,1,"[""8:divisor_witness:11"",""14:divisor_witness:13"",""18:divisor_witness:41"",""20:open"",""24:divisor_witness:7"",""26:divisor_witness:19"",""30:divisor_witness:11""]",128,10000,31284259,False,0.03128425903128426
1000000000000000000,999999999999998939,999999999999998947,999999999999998989,2,1,999999999999998957,82013,8.2013000082013e-05,8.2013,18,10,10,32,[10],"[10,32,4,30,6,14,16]",17,18,2,0,"[""12:divisor_witness:29"",""14:divisor_witness:7517""]",128,10000,82013,False,8.2013000082013e-05
1000000000000000000,999999999999998867,999999999999998873,999999999999998927,2,1,999999999999998923,12601,1.2601000012601e-05,1.2601,56,50,50,4,[50],"[50,4,2,10,8,10,32,4]",13,26,12,0,"[""12:divisor_witness:7"",""14:divisor_witness:13"",""20:divisor_witness:23"",""24:divisor_witness:233"",""26:divisor_witness:7"",""30:divisor_witness:17"",""32:divisor_witness:11"",""36:divisor_witness:149"",""42:divisor_witness:9013"",""44:divisor_witness:3257"",""50:divisor_witness:59"",""54:divisor_witness:7""]",128,10000,12601,False,1.2601000012601e-05
1000000000000000000,999999999999998759,999999999999998791,999999999999998867,3,1,999999999999998819,157472443,0.15747244315747244,15747.2443,60,28,28,38,[28],"[28,38,10,6]",29,0,6,0,"[""38:divisor_witness:179"",""42:divisor_witness:2081"",""44:divisor_witness:13"",""48:divisor_witness:2269"",""50:divisor_witness:7"",""54:divisor_witness:827""]",128,10000,157472443,False,0.15747244315747244
1000000000000000000,999999999999998759,999999999999998791,999999999999998867,3,2,999999999999998857,129379,0.000129379000129379,12.9379,98,66,38,10,"[28,38]","[28,38,10,6]",7,8,15,1,"[""38:divisor_witness:179"",""42:divisor_witness:2081"",""44:divisor_witness:13"",""48:divisor_witness:2269"",""50:divisor_witness:7"",""54:divisor_witness:827"",""60:open"",""62:divisor_witness:19"",""68:divisor_witness:5417"",""72:divisor_witness:241"",""74:divisor_witness:11"",""78:divisor_witness:7"",""80:divisor_witness:2161"",""84:divisor_witness:239"",""90:divisor_witness:127"",""92:divisor_witness:7""]",128,10000,157472443,False,0.15747244315747244
1000000000000000000,999999999999998653,999999999999998677,999999999999998743,4,1,999999999999998687,1382533,0.001382533001382533,138.2533,34,10,10,30,[10],"[10,30,14,12,16]",17,4,2,0,"[""28:divisor_witness:47"",""30:divisor_witness:7""]",128,10000,64263203,False,0.0642632030642632
1000000000000000000,999999999999998653,999999999999998677,999999999999998743,4,2,999999999999998717,64263203,0.0642632030642632,6426.3203,64,40,30,14,"[10,30]","[10,30,14,12,16]",17,4,9,1,"[""28:divisor_witness:47"",""30:divisor_witness:7"",""34:open"",""36:divisor_witness:1367"",""40:divisor_witness:17"",""46:divisor_witness:13"",""48:divisor_witness:11"",""54:divisor_witness:19"",""58:divisor_witness:7"",""60:divisor_witness:41""]",128,10000,64263203,False,0.0642632030642632
1000000000000000000,999999999999998653,999999999999998677,999999999999998743,4,3,999999999999998731,11935193,0.011935193011935193,1193.5193,78,54,14,12,"[10,30,14]","[10,30,14,12,16]",1,18,12,2,"[""28:divisor_witness:47"",""30:divisor_witness:7"",""34:open"",""36:divisor_witness:1367"",""40:divisor_witness:17"",""46:divisor_witness:13"",""48:divisor_witness:11"",""54:divisor_witness:19"",""58:divisor_witness:7"",""60:divisor_witness:41"",""64:open"",""66:divisor_witness:29"",""70:divisor_witness:11"",""76:divisor_witness:89""]",128,10000,64263203,False,0.0642632030642632
1000000000000000000,999999999999998581,999999999999998609,999999999999998651,3,1,999999999999998629,191173,0.000191173000191173,19.1173,48,20,20,10,[20],"[20,10,12,2,24,10]",19,18,5,0,"[""30:divisor_witness:23"",""36:divisor_witness:61"",""40:divisor_witness:13"",""42:divisor_witness:587"",""46:divisor_witness:7""]",128,10000,13488071,False,0.01348807101348807
1000000000000000000,999999999999998581,999999999999998609,999999999999998651,3,2,999999999999998639,13488071,0.01348807101348807,1348.8071,58,30,10,12,"[20,10]","[20,10,12,2,24,10]",29,28,6,1,"[""30:divisor_witness:23"",""36:divisor_witness:61"",""40:divisor_witness:13"",""42:divisor_witness:587"",""46:divisor_witness:7"",""48:open"",""52:divisor_witness:53""]",128,10000,13488071,False,0.01348807101348807
1000000000000000000,999999999999998443,999999999999998447,999999999999998539,8,1,999999999999998449,14951,1.4951000014951e-05,1.4951,6,2,2,4,[2],"[2,4,8,10,26,24,16,2]",19,6,0,0,[],128,10000,504821,False,0.000504821000504821
1000000000000000000,999999999999998443,999999999999998447,999999999999998539,8,2,999999999999998453,448373,0.000448373000448373,44.8373,10,6,4,8,"[2,4]","[2,4,8,10,26,24,16,2]",23,10,0,1,"[""6:open""]",128,10000,504821,False,0.000504821000504821
1000000000000000000,999999999999998443,999999999999998447,999999999999998539,8,3,999999999999998461,47353,4.7353000047353e-05,4.7353,18,14,8,10,"[2,4,8]","[2,4,8,10,26,24,16,2]",1,18,1,2,"[""6:open"",""10:open"",""16:divisor_witness:7""]",128,10000,504821,False,0.000504821000504821
1000000000000000000,999999999999998443,999999999999998447,999999999999998539,8,4,999999999999998471,504821,0.000504821000504821,50.4821,28,24,10,26,"[2,4,8,10]","[2,4,8,10,26,24,16,2]",11,28,2,3,"[""6:open"",""10:open"",""16:divisor_witness:7"",""18:open"",""24:divisor_witness:41""]",128,10000,504821,False,0.000504821000504821
