anchor_p,actual_offset,active_count,resolved_count,unresolved_count,old_unique_match,reset_emitted_offset,reset_exact_match,reset_false_emit,tail_after_reset_count,all_unresolved_after_reset,candidate_bound_miss
1000000000001839,28,31,1,30,False,28,True,False,30,True,False
1000000000001867,30,30,1,29,False,30,True,False,29,True,False
1000000000001897,140,29,1,28,False,140,True,False,28,True,False
1000000000002037,124,36,1,35,False,124,True,False,35,True,False
1000000000002161,32,37,1,36,False,32,True,False,36,True,False
1000000000002193,36,37,1,36,False,36,True,False,36,True,False
1000000000002229,18,37,1,36,False,18,True,False,36,True,False
1000000000002247,4,1,1,0,True,4,True,False,0,True,False
1000000000002251,8,36,1,35,False,8,True,False,35,True,False
1000000000002259,54,35,1,34,False,54,True,False,34,True,False
1000000000002313,34,35,1,34,False,34,True,False,34,True,False
1000000000002347,24,35,1,34,False,24,True,False,34,True,False
1000000000002371,2,1,1,0,True,2,True,False,0,True,False
1000000000002373,84,33,1,32,False,84,True,False,32,True,False
1000000000002457,10,34,1,33,False,10,True,False,33,True,False
1000000000002467,6,1,1,0,True,6,True,False,0,True,False
1000000000002473,30,33,1,32,False,30,True,False,32,True,False
1000000000002503,14,32,1,31,False,14,True,False,31,True,False
1000000000002517,34,31,1,30,False,34,True,False,30,True,False
1000000000002551,8,1,1,0,True,8,True,False,0,True,False
1000000000002559,40,29,1,28,False,40,True,False,28,True,False
1000000000002599,30,1,1,0,True,30,True,False,0,True,False
1000000000002629,38,28,1,27,False,38,True,False,27,True,False
1000000000002667,6,2,1,1,False,6,True,False,1,True,False
1000000000002673,10,1,1,0,True,10,True,False,0,True,False
1000000000002683,84,27,1,26,False,84,True,False,26,True,False
1000000000002767,2,1,1,0,True,2,True,False,0,True,False
1000000000002769,22,25,1,24,False,22,True,False,24,True,False
1000000000002791,6,24,1,23,False,6,True,False,23,True,False
1000000000002797,2,1,1,0,True,2,True,False,0,True,False
1000000000002799,22,22,1,21,False,22,True,False,21,True,False
1000000000002821,110,23,1,22,False,110,True,False,22,True,False
1000000000002931,16,27,1,26,False,16,True,False,26,True,False
1000000000002947,30,27,1,26,False,30,True,False,26,True,False
1000000000002977,24,26,1,25,False,24,True,False,25,True,False
1000000000003001,2,1,1,0,True,2,True,False,0,True,False
1000000000003003,6,25,1,24,False,6,True,False,24,True,False
1000000000003009,10,1,1,0,True,10,True,False,0,True,False
1000000000003019,30,23,1,22,False,30,True,False,22,True,False
1000000000003049,104,22,1,21,False,104,True,False,21,True,False
1000000000003153,10,23,1,22,False,10,True,False,22,True,False
1000000000003163,26,22,1,21,False,26,True,False,21,True,False
1000000000003189,58,21,1,20,False,58,True,False,20,True,False
1000000000003247,20,22,1,21,False,20,True,False,21,True,False
1000000000003267,42,21,1,20,False,42,True,False,20,True,False
1000000000003309,48,20,1,19,False,48,True,False,19,True,False
1000000000003357,66,19,1,18,False,66,True,False,18,True,False
1000000000003423,34,22,1,21,False,34,True,False,21,True,False
1000000000003457,26,23,1,22,False,26,True,False,22,True,False
1000000000003483,166,22,1,21,False,166,True,False,21,True,False
1000000000003649,32,25,1,24,False,32,True,False,24,True,False
1000000000003681,22,24,1,23,False,22,True,False,23,True,False
1000000000003703,128,23,1,22,False,128,True,False,22,True,False
1000000000003831,10,1,1,0,True,10,True,False,0,True,False
1000000000003841,30,26,1,25,False,30,True,False,25,True,False
1000000000003871,12,25,1,24,False,12,True,False,24,True,False
1000000000003883,8,24,1,23,False,8,True,False,23,True,False
1000000000003891,22,23,1,22,False,22,True,False,22,True,False
1000000000003913,24,23,1,22,False,24,True,False,22,True,False
1000000000003937,32,22,1,21,False,32,True,False,21,True,False
1000000000003969,52,21,1,20,False,52,True,False,20,True,False
1000000000004021,86,21,1,20,False,86,True,False,20,True,False
1000000000004107,60,24,1,23,False,60,True,False,23,True,False
1000000000004167,82,26,1,25,False,82,True,False,25,True,False
1000000000004249,2,1,1,0,True,2,True,False,0,True,False
1000000000004251,136,25,1,24,False,136,True,False,24,True,False
1000000000004387,20,30,1,29,False,20,True,False,29,True,False
1000000000004407,22,29,1,28,False,22,True,False,28,True,False
1000000000004429,12,1,1,0,True,12,True,False,0,True,False
1000000000004441,8,28,1,27,False,8,True,False,27,True,False
1000000000004449,28,27,1,26,False,28,True,False,26,True,False
1000000000004477,90,27,1,26,False,90,True,False,26,True,False
1000000000004567,30,30,1,29,False,30,True,False,29,True,False
1000000000004597,54,30,1,29,False,54,True,False,29,True,False
1000000000004651,8,1,1,0,True,8,True,False,0,True,False
1000000000004659,84,28,1,27,False,84,True,False,27,True,False
1000000000004743,6,1,1,0,True,6,True,False,0,True,False
1000000000004749,18,29,1,28,False,18,True,False,28,True,False
1000000000004767,16,28,1,27,False,16,True,False,27,True,False
1000000000004783,68,28,1,27,False,68,True,False,27,True,False
1000000000004851,72,30,1,29,False,72,True,False,29,True,False
1000000000004923,100,29,1,28,False,100,True,False,28,True,False
1000000000005023,26,31,1,30,False,26,True,False,30,True,False
1000000000005049,28,31,1,30,False,28,True,False,30,True,False
1000000000005077,2,1,1,0,True,2,True,False,0,True,False
1000000000005079,42,31,1,30,False,42,True,False,30,True,False
1000000000005121,12,31,1,30,False,12,True,False,30,True,False
1000000000005133,18,31,1,30,False,18,True,False,30,True,False
1000000000005151,6,1,1,0,True,6,True,False,0,True,False
1000000000005157,54,29,1,28,False,54,True,False,28,True,False
1000000000005211,72,29,1,28,False,72,True,False,28,True,False
1000000000005283,16,31,1,30,False,16,True,False,30,True,False
1000000000005299,14,30,1,29,False,14,True,False,29,True,False
1000000000005313,24,30,1,29,False,24,True,False,29,True,False
1000000000005337,36,29,1,28,False,36,True,False,28,True,False
1000000000005373,24,28,1,27,False,24,True,False,27,True,False
1000000000005397,66,29,1,28,False,66,True,False,28,True,False
1000000000005463,34,29,1,28,False,34,True,False,28,True,False
1000000000005497,44,28,1,27,False,44,True,False,27,True,False
1000000000005541,10,1,1,0,True,10,True,False,0,True,False
1000000000005551,18,27,1,26,False,18,True,False,26,True,False
1000000000005569,8,26,1,25,False,8,True,False,25,True,False
1000000000005577,16,25,1,24,False,16,True,False,24,True,False
1000000000005593,96,25,1,24,False,96,True,False,24,True,False
1000000000005689,30,28,1,27,False,30,True,False,27,True,False
1000000000005719,38,28,1,27,False,38,True,False,27,True,False
1000000000005757,46,29,1,28,False,46,True,False,28,True,False
1000000000005803,20,28,1,27,False,20,True,False,27,True,False
1000000000005823,36,27,1,26,False,36,True,False,26,True,False
1000000000005859,12,26,1,25,False,12,True,False,25,True,False
1000000000005871,126,25,1,24,False,126,True,False,24,True,False
1000000000005997,6,1,1,0,True,6,True,False,0,True,False
1000000000006003,16,1,1,0,True,16,True,False,0,True,False
1000000000006019,42,25,1,24,False,42,True,False,24,True,False
1000000000006061,18,24,1,23,False,18,True,False,23,True,False
1000000000006079,24,25,1,24,False,24,True,False,24,True,False
1000000000006103,20,24,1,23,False,20,True,False,23,True,False
1000000000006123,30,24,1,23,False,30,True,False,23,True,False
1000000000006153,60,27,1,26,False,60,True,False,26,True,False
1000000000006213,40,28,1,27,False,40,True,False,27,True,False
1000000000006253,38,27,1,26,False,38,True,False,26,True,False
1000000000006291,16,26,1,25,False,16,True,False,25,True,False
1000000000006307,20,26,1,25,False,20,True,False,25,True,False
1000000000006327,90,25,1,24,False,90,True,False,24,True,False
1000000000006417,4,26,1,25,False,4,True,False,25,True,False
1000000000006421,42,26,1,25,False,42,True,False,25,True,False
1000000000006463,80,26,1,25,False,80,True,False,25,True,False
1000000000006543,60,27,1,26,False,60,True,False,26,True,False
1000000000006603,36,29,1,28,False,36,True,False,28,True,False
1000000000006639,4,1,1,0,True,4,True,False,0,True,False
1000000000006643,20,30,1,29,False,20,True,False,29,True,False
1000000000006663,34,31,1,30,False,34,True,False,30,True,False
1000000000006697,42,30,1,29,False,42,True,False,29,True,False
1000000000006739,8,2,1,1,False,8,True,False,1,True,False
1000000000006747,4,1,1,0,True,4,True,False,0,True,False
1000000000006751,150,27,1,26,False,150,True,False,26,True,False
1000000000006901,66,32,1,31,False,66,True,False,31,True,False
1000000000006967,72,35,1,34,False,72,True,False,34,True,False
1000000000007039,54,34,1,33,False,54,True,False,33,True,False
1000000000007093,8,33,1,32,False,8,True,False,32,True,False
1000000000007101,46,32,1,31,False,46,True,False,31,True,False
1000000000007147,2,1,1,0,True,2,True,False,0,True,False
1000000000007149,4,1,1,0,True,4,True,False,0,True,False
1000000000007153,6,2,1,1,False,6,True,False,1,True,False
1000000000007159,8,1,1,0,True,8,True,False,0,True,False
1000000000007167,34,29,1,28,False,34,True,False,28,True,False
1000000000007201,6,1,1,0,True,6,True,False,0,True,False
1000000000007207,110,27,1,26,False,110,True,False,26,True,False
1000000000007317,46,29,1,28,False,46,True,False,28,True,False
1000000000007363,68,28,1,27,False,68,True,False,27,True,False
1000000000007431,12,27,1,26,False,12,True,False,26,True,False
1000000000007443,28,27,1,26,False,28,True,False,26,True,False
1000000000007471,36,27,1,26,False,36,True,False,26,True,False
1000000000007507,42,26,1,25,False,42,True,False,25,True,False
1000000000007549,50,26,1,25,False,50,True,False,25,True,False
1000000000007599,10,27,1,26,False,10,True,False,26,True,False
1000000000007609,18,28,1,27,False,18,True,False,27,True,False
1000000000007627,6,3,1,2,False,6,True,False,2,True,False
1000000000007633,14,2,1,1,False,14,True,False,1,True,False
1000000000007647,4,1,1,0,True,4,True,False,0,True,False
1000000000007651,18,26,1,25,False,18,True,False,25,True,False
1000000000007669,14,1,1,0,True,14,True,False,0,True,False
1000000000007683,124,25,1,24,False,124,True,False,24,True,False
1000000000007807,44,29,1,28,False,44,True,False,28,True,False
1000000000007851,12,2,1,1,False,12,True,False,1,True,False
1000000000007863,4,1,1,0,True,4,True,False,0,True,False
1000000000007867,20,28,1,27,False,20,True,False,27,True,False
1000000000007887,4,1,1,0,True,4,True,False,0,True,False
1000000000007891,56,27,1,26,False,56,True,False,26,True,False
1000000000007947,12,1,1,0,True,12,True,False,0,True,False
1000000000007959,10,25,1,24,False,10,True,False,24,True,False
1000000000007969,8,1,1,0,True,8,True,False,0,True,False
1000000000007977,180,23,1,22,False,180,True,False,22,True,False
1000000000008157,4,1,1,0,True,4,True,False,0,True,False
1000000000008161,78,26,1,25,False,78,True,False,25,True,False
1000000000008239,20,26,1,25,False,20,True,False,25,True,False
1000000000008259,34,26,1,25,False,34,True,False,25,True,False
1000000000008293,168,25,1,24,False,168,True,False,24,True,False
1000000000008461,8,1,1,0,True,8,True,False,0,True,False
1000000000008469,102,28,1,27,False,102,True,False,27,True,False
1000000000008571,18,31,1,30,False,18,True,False,30,True,False
1000000000008589,24,31,1,30,False,24,True,False,30,True,False
1000000000008613,16,2,1,1,False,16,True,False,1,True,False
1000000000008629,2,1,1,0,True,2,True,False,0,True,False
1000000000008631,18,28,1,27,False,18,True,False,27,True,False
1000000000008649,12,27,1,26,False,12,True,False,26,True,False
1000000000008661,22,26,1,25,False,22,True,False,25,True,False
1000000000008683,36,25,1,24,False,36,True,False,24,True,False
1000000000008719,50,24,1,23,False,50,True,False,23,True,False
1000000000008769,18,24,1,23,False,18,True,False,23,True,False
1000000000008787,4,1,1,0,True,4,True,False,0,True,False
1000000000008791,38,22,1,21,False,38,True,False,21,True,False
1000000000008829,30,21,1,20,False,30,True,False,20,True,False
1000000000008859,12,21,1,20,False,12,True,False,20,True,False
1000000000008871,36,20,1,19,False,36,True,False,19,True,False
1000000000008907,106,20,1,19,False,106,True,False,19,True,False
1000000000009013,78,24,1,23,False,78,True,False,23,True,False
1000000000009091,6,1,1,0,True,6,True,False,0,True,False
1000000000009097,42,27,1,26,False,42,True,False,26,True,False
1000000000009139,2,1,1,0,True,2,True,False,0,True,False
1000000000009141,106,25,1,24,False,106,True,False,24,True,False
1000000000009247,32,27,1,26,False,32,True,False,26,True,False
1000000000009279,90,28,1,27,False,90,True,False,27,True,False
1000000000009369,42,28,1,27,False,42,True,False,27,True,False
1000000000009411,22,27,1,26,False,22,True,False,26,True,False
1000000000009433,20,1,1,0,True,20,True,False,0,True,False
1000000000009453,36,25,1,24,False,36,True,False,24,True,False
1000000000009489,40,25,1,24,False,40,True,False,24,True,False
1000000000009529,24,25,1,24,False,24,True,False,24,True,False
1000000000009553,8,25,1,24,False,8,True,False,24,True,False
1000000000009561,22,24,1,23,False,22,True,False,23,True,False
1000000000009583,14,1,1,0,True,14,True,False,0,True,False
