pressure_quantile,square_top_share,square_pressure_cutoff,recent_window,gate_logic,repair_arm,fire_count,fire_share,short_correct,long_correct,carrier_regime_correct,short_accuracy,long_accuracy,carrier_regime_accuracy,net_gain_over_short,net_gain_over_long,hard_case_capture,capture_per_fire,pollution_rate,ordinary_pool_accuracy,beats_short_and_long,v2_passed,strong_passed
0.6,0.4,2.571430054041671e-09,2,hd_recent_only,short,53,0.2717948717948718,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.2323943661971831,0,0,0
0.6,0.4,2.571430054041671e-09,2,hd_recent_only,long,53,0.2717948717948718,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.028985507246376812,0.03773584905660377,0.06818181818181818,0.2323943661971831,0,0,0
0.6,0.4,2.571430054041671e-09,2,hd_recent_only,nontriad_reset_scheduler,53,0.2717948717948718,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.028985507246376812,0.03773584905660377,0.09090909090909091,0.2323943661971831,0,0,0
0.6,0.4,2.571430054041671e-09,2,hd_recent_only,event_lock_l3,53,0.2717948717948718,44,43,38,0.22564102564102564,0.2205128205128205,0.19487179487179487,-0.03076923076923077,-0.02564102564102564,0.014492753623188406,0.018867924528301886,0.20454545454545456,0.2323943661971831,0,0,0
0.6,0.4,2.571430054041671e-09,2,hd_recent_only,event_lock_l6,53,0.2717948717948718,44,43,38,0.22564102564102564,0.2205128205128205,0.19487179487179487,-0.03076923076923077,-0.02564102564102564,0.014492753623188406,0.018867924528301886,0.20454545454545456,0.2323943661971831,0,0,0
0.6,0.4,2.571430054041671e-09,3,square_only,short,79,0.40512820512820513,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.29310344827586204,0,0,0
0.6,0.4,2.571430054041671e-09,3,square_only,long,79,0.40512820512820513,44,43,46,0.22564102564102564,0.2205128205128205,0.2358974358974359,0.010256410256410256,0.015384615384615385,0.08695652173913043,0.0759493670886076,0.09090909090909091,0.29310344827586204,1,0,0
0.6,0.4,2.571430054041671e-09,3,square_only,nontriad_reset_scheduler,79,0.40512820512820513,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.07246376811594203,0.06329113924050633,0.11363636363636363,0.29310344827586204,0,0,0
0.6,0.4,2.571430054041671e-09,3,square_only,event_lock_l3,79,0.40512820512820513,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.028985507246376812,0.02531645569620253,0.045454545454545456,0.29310344827586204,0,0,0
0.6,0.4,2.571430054041671e-09,3,square_only,event_lock_l6,79,0.40512820512820513,44,43,45,0.22564102564102564,0.2205128205128205,0.23076923076923078,0.005128205128205128,0.010256410256410256,0.043478260869565216,0.0379746835443038,0.045454545454545456,0.29310344827586204,1,0,0
0.6,0.4,2.571430054041671e-09,3,square_and_hd_recent,short,30,0.15384615384615385,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.2545454545454545,0,0,0
0.6,0.4,2.571430054041671e-09,3,square_and_hd_recent,long,30,0.15384615384615385,44,43,46,0.22564102564102564,0.2205128205128205,0.2358974358974359,0.010256410256410256,0.015384615384615385,0.043478260869565216,0.1,0.022727272727272728,0.2545454545454545,1,0,0
0.6,0.4,2.571430054041671e-09,3,square_and_hd_recent,nontriad_reset_scheduler,30,0.15384615384615385,44,43,46,0.22564102564102564,0.2205128205128205,0.2358974358974359,0.010256410256410256,0.015384615384615385,0.043478260869565216,0.1,0.022727272727272728,0.2545454545454545,1,0,0
0.6,0.4,2.571430054041671e-09,3,square_and_hd_recent,event_lock_l3,30,0.15384615384615385,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.028985507246376812,0.06666666666666667,0.045454545454545456,0.2545454545454545,0,0,0
0.6,0.4,2.571430054041671e-09,3,square_and_hd_recent,event_lock_l6,30,0.15384615384615385,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.028985507246376812,0.06666666666666667,0.045454545454545456,0.2545454545454545,0,0,0
0.6,0.4,2.571430054041671e-09,3,square_or_hd_recent,short,125,0.6410256410256411,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.2857142857142857,0,0,0
0.6,0.4,2.571430054041671e-09,3,square_or_hd_recent,long,125,0.6410256410256411,44,43,45,0.22564102564102564,0.2205128205128205,0.23076923076923078,0.005128205128205128,0.010256410256410256,0.08695652173913043,0.048,0.18181818181818182,0.2857142857142857,1,0,0
0.6,0.4,2.571430054041671e-09,3,square_or_hd_recent,nontriad_reset_scheduler,125,0.6410256410256411,44,43,43,0.22564102564102564,0.2205128205128205,0.2205128205128205,-0.005128205128205128,0.0,0.07246376811594203,0.04,0.25,0.2857142857142857,0,0,0
0.6,0.4,2.571430054041671e-09,3,square_or_hd_recent,event_lock_l3,125,0.6410256410256411,44,43,36,0.22564102564102564,0.2205128205128205,0.18461538461538463,-0.041025641025641026,-0.035897435897435895,0.028985507246376812,0.016,0.29545454545454547,0.2857142857142857,0,0,0
0.6,0.4,2.571430054041671e-09,3,square_or_hd_recent,event_lock_l6,125,0.6410256410256411,44,43,37,0.22564102564102564,0.2205128205128205,0.18974358974358974,-0.035897435897435895,-0.03076923076923077,0.043478260869565216,0.024,0.29545454545454547,0.2857142857142857,0,0,0
0.6,0.4,2.571430054041671e-09,3,square_and_not_hd_recent,short,49,0.2512820512820513,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.2465753424657534,0,0,0
0.6,0.4,2.571430054041671e-09,3,square_and_not_hd_recent,long,49,0.2512820512820513,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.043478260869565216,0.061224489795918366,0.06818181818181818,0.2465753424657534,0,0,0
0.6,0.4,2.571430054041671e-09,3,square_and_not_hd_recent,nontriad_reset_scheduler,49,0.2512820512820513,44,43,42,0.22564102564102564,0.2205128205128205,0.2153846153846154,-0.010256410256410256,-0.005128205128205128,0.028985507246376812,0.04081632653061224,0.09090909090909091,0.2465753424657534,0,0,0
0.6,0.4,2.571430054041671e-09,3,square_and_not_hd_recent,event_lock_l3,49,0.2512820512820513,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.2465753424657534,0,0,0
0.6,0.4,2.571430054041671e-09,3,square_and_not_hd_recent,event_lock_l6,49,0.2512820512820513,44,43,45,0.22564102564102564,0.2205128205128205,0.23076923076923078,0.005128205128205128,0.010256410256410256,0.014492753623188406,0.02040816326530612,0.0,0.2465753424657534,1,0,0
0.6,0.4,2.571430054041671e-09,3,hd_recent_only,short,76,0.38974358974358975,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.23529411764705882,0,0,0
0.6,0.4,2.571430054041671e-09,3,hd_recent_only,long,76,0.38974358974358975,44,43,45,0.22564102564102564,0.2205128205128205,0.23076923076923078,0.005128205128205128,0.010256410256410256,0.043478260869565216,0.039473684210526314,0.11363636363636363,0.23529411764705882,1,0,0
0.6,0.4,2.571430054041671e-09,3,hd_recent_only,nontriad_reset_scheduler,76,0.38974358974358975,44,43,45,0.22564102564102564,0.2205128205128205,0.23076923076923078,0.005128205128205128,0.010256410256410256,0.043478260869565216,0.039473684210526314,0.1590909090909091,0.23529411764705882,1,0,0
0.6,0.4,2.571430054041671e-09,3,hd_recent_only,event_lock_l3,76,0.38974358974358975,44,43,36,0.22564102564102564,0.2205128205128205,0.18461538461538463,-0.041025641025641026,-0.035897435897435895,0.028985507246376812,0.02631578947368421,0.29545454545454547,0.23529411764705882,0,0,0
0.6,0.4,2.571430054041671e-09,3,hd_recent_only,event_lock_l6,76,0.38974358974358975,44,43,36,0.22564102564102564,0.2205128205128205,0.18461538461538463,-0.041025641025641026,-0.035897435897435895,0.028985507246376812,0.02631578947368421,0.29545454545454547,0.23529411764705882,0,0,0
0.6,0.4,2.571430054041671e-09,4,square_only,short,79,0.40512820512820513,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.29310344827586204,0,0,0
0.6,0.4,2.571430054041671e-09,4,square_only,long,79,0.40512820512820513,44,43,46,0.22564102564102564,0.2205128205128205,0.2358974358974359,0.010256410256410256,0.015384615384615385,0.08695652173913043,0.0759493670886076,0.09090909090909091,0.29310344827586204,1,0,0
0.6,0.4,2.571430054041671e-09,4,square_only,nontriad_reset_scheduler,79,0.40512820512820513,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.07246376811594203,0.06329113924050633,0.11363636363636363,0.29310344827586204,0,0,0
0.6,0.4,2.571430054041671e-09,4,square_only,event_lock_l3,79,0.40512820512820513,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.028985507246376812,0.02531645569620253,0.045454545454545456,0.29310344827586204,0,0,0
0.6,0.4,2.571430054041671e-09,4,square_only,event_lock_l6,79,0.40512820512820513,44,43,45,0.22564102564102564,0.2205128205128205,0.23076923076923078,0.005128205128205128,0.010256410256410256,0.043478260869565216,0.0379746835443038,0.045454545454545456,0.29310344827586204,1,0,0
0.6,0.4,2.571430054041671e-09,4,square_and_hd_recent,short,38,0.19487179487179487,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.2611464968152866,0,0,0
0.6,0.4,2.571430054041671e-09,4,square_and_hd_recent,long,38,0.19487179487179487,44,43,47,0.22564102564102564,0.2205128205128205,0.24102564102564103,0.015384615384615385,0.020512820512820513,0.057971014492753624,0.10526315789473684,0.022727272727272728,0.2611464968152866,1,0,0
0.6,0.4,2.571430054041671e-09,4,square_and_hd_recent,nontriad_reset_scheduler,38,0.19487179487179487,44,43,46,0.22564102564102564,0.2205128205128205,0.2358974358974359,0.010256410256410256,0.015384615384615385,0.043478260869565216,0.07894736842105263,0.022727272727272728,0.2611464968152866,1,0,0
0.6,0.4,2.571430054041671e-09,4,square_and_hd_recent,event_lock_l3,38,0.19487179487179487,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.028985507246376812,0.05263157894736842,0.045454545454545456,0.2611464968152866,0,0,0
0.6,0.4,2.571430054041671e-09,4,square_and_hd_recent,event_lock_l6,38,0.19487179487179487,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.028985507246376812,0.05263157894736842,0.045454545454545456,0.2611464968152866,0,0,0
0.6,0.4,2.571430054041671e-09,4,square_or_hd_recent,short,135,0.6923076923076923,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.31666666666666665,0,0,0
0.6,0.4,2.571430054041671e-09,4,square_or_hd_recent,long,135,0.6923076923076923,44,43,46,0.22564102564102564,0.2205128205128205,0.2358974358974359,0.010256410256410256,0.015384615384615385,0.08695652173913043,0.044444444444444446,0.18181818181818182,0.31666666666666665,1,0,0
0.6,0.4,2.571430054041671e-09,4,square_or_hd_recent,nontriad_reset_scheduler,135,0.6923076923076923,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.07246376811594203,0.037037037037037035,0.2727272727272727,0.31666666666666665,0,0,0
0.6,0.4,2.571430054041671e-09,4,square_or_hd_recent,event_lock_l3,135,0.6923076923076923,44,43,36,0.22564102564102564,0.2205128205128205,0.18461538461538463,-0.041025641025641026,-0.035897435897435895,0.028985507246376812,0.014814814814814815,0.29545454545454547,0.31666666666666665,0,0,0
0.6,0.4,2.571430054041671e-09,4,square_or_hd_recent,event_lock_l6,135,0.6923076923076923,44,43,39,0.22564102564102564,0.2205128205128205,0.2,-0.02564102564102564,-0.020512820512820513,0.043478260869565216,0.022222222222222223,0.29545454545454547,0.31666666666666665,0,0,0
0.6,0.4,2.571430054041671e-09,4,square_and_not_hd_recent,short,41,0.21025641025641026,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.24025974025974026,0,0,0
0.6,0.4,2.571430054041671e-09,4,square_and_not_hd_recent,long,41,0.21025641025641026,44,43,43,0.22564102564102564,0.2205128205128205,0.2205128205128205,-0.005128205128205128,0.0,0.028985507246376812,0.04878048780487805,0.06818181818181818,0.24025974025974026,0,0,0
0.6,0.4,2.571430054041671e-09,4,square_and_not_hd_recent,nontriad_reset_scheduler,41,0.21025641025641026,44,43,42,0.22564102564102564,0.2205128205128205,0.2153846153846154,-0.010256410256410256,-0.005128205128205128,0.028985507246376812,0.04878048780487805,0.09090909090909091,0.24025974025974026,0,0,0
0.6,0.4,2.571430054041671e-09,4,square_and_not_hd_recent,event_lock_l3,41,0.21025641025641026,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.24025974025974026,0,0,0
0.6,0.4,2.571430054041671e-09,4,square_and_not_hd_recent,event_lock_l6,41,0.21025641025641026,44,43,45,0.22564102564102564,0.2205128205128205,0.23076923076923078,0.005128205128205128,0.010256410256410256,0.014492753623188406,0.024390243902439025,0.0,0.24025974025974026,1,0,0
0.6,0.4,2.571430054041671e-09,4,hd_recent_only,short,94,0.48205128205128206,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.25742574257425743,0,0,0
0.6,0.4,2.571430054041671e-09,4,hd_recent_only,long,94,0.48205128205128206,44,43,47,0.22564102564102564,0.2205128205128205,0.24102564102564103,0.015384615384615385,0.020512820512820513,0.057971014492753624,0.0425531914893617,0.11363636363636363,0.25742574257425743,1,0,0
0.6,0.4,2.571430054041671e-09,4,hd_recent_only,nontriad_reset_scheduler,94,0.48205128205128206,44,43,46,0.22564102564102564,0.2205128205128205,0.2358974358974359,0.010256410256410256,0.015384615384615385,0.043478260869565216,0.031914893617021274,0.18181818181818182,0.25742574257425743,1,0,0
0.6,0.4,2.571430054041671e-09,4,hd_recent_only,event_lock_l3,94,0.48205128205128206,44,43,36,0.22564102564102564,0.2205128205128205,0.18461538461538463,-0.041025641025641026,-0.035897435897435895,0.028985507246376812,0.02127659574468085,0.29545454545454547,0.25742574257425743,0,0,0
0.6,0.4,2.571430054041671e-09,4,hd_recent_only,event_lock_l6,94,0.48205128205128206,44,43,38,0.22564102564102564,0.2205128205128205,0.19487179487179487,-0.03076923076923077,-0.02564102564102564,0.028985507246376812,0.02127659574468085,0.29545454545454547,0.25742574257425743,0,0,0
0.6,0.4,2.571430054041671e-09,6,square_only,short,79,0.40512820512820513,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.29310344827586204,0,0,0
0.6,0.4,2.571430054041671e-09,6,square_only,long,79,0.40512820512820513,44,43,46,0.22564102564102564,0.2205128205128205,0.2358974358974359,0.010256410256410256,0.015384615384615385,0.08695652173913043,0.0759493670886076,0.09090909090909091,0.29310344827586204,1,0,0
0.6,0.4,2.571430054041671e-09,6,square_only,nontriad_reset_scheduler,79,0.40512820512820513,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.07246376811594203,0.06329113924050633,0.11363636363636363,0.29310344827586204,0,0,0
0.6,0.4,2.571430054041671e-09,6,square_only,event_lock_l3,79,0.40512820512820513,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.028985507246376812,0.02531645569620253,0.045454545454545456,0.29310344827586204,0,0,0
0.6,0.4,2.571430054041671e-09,6,square_only,event_lock_l6,79,0.40512820512820513,44,43,45,0.22564102564102564,0.2205128205128205,0.23076923076923078,0.005128205128205128,0.010256410256410256,0.043478260869565216,0.0379746835443038,0.045454545454545456,0.29310344827586204,1,0,0
0.6,0.4,2.571430054041671e-09,6,square_and_hd_recent,short,45,0.23076923076923078,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.2733333333333333,0,0,0
0.6,0.4,2.571430054041671e-09,6,square_and_hd_recent,long,45,0.23076923076923078,44,43,48,0.22564102564102564,0.2205128205128205,0.24615384615384617,0.020512820512820513,0.02564102564102564,0.07246376811594203,0.1111111111111111,0.022727272727272728,0.2733333333333333,1,0,0
0.6,0.4,2.571430054041671e-09,6,square_and_hd_recent,nontriad_reset_scheduler,45,0.23076923076923078,44,43,47,0.22564102564102564,0.2205128205128205,0.24102564102564103,0.015384615384615385,0.020512820512820513,0.057971014492753624,0.08888888888888889,0.022727272727272728,0.2733333333333333,1,0,0
0.6,0.4,2.571430054041671e-09,6,square_and_hd_recent,event_lock_l3,45,0.23076923076923078,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.028985507246376812,0.044444444444444446,0.045454545454545456,0.2733333333333333,0,0,0
0.6,0.4,2.571430054041671e-09,6,square_and_hd_recent,event_lock_l6,45,0.23076923076923078,44,43,45,0.22564102564102564,0.2205128205128205,0.23076923076923078,0.005128205128205128,0.010256410256410256,0.043478260869565216,0.06666666666666667,0.045454545454545456,0.2733333333333333,1,0,0
0.6,0.4,2.571430054041671e-09,6,square_or_hd_recent,short,153,0.7846153846153846,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.30952380952380953,0,0,0
0.6,0.4,2.571430054041671e-09,6,square_or_hd_recent,long,153,0.7846153846153846,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.08695652173913043,0.0392156862745098,0.25,0.30952380952380953,0,0,0
0.6,0.4,2.571430054041671e-09,6,square_or_hd_recent,nontriad_reset_scheduler,153,0.7846153846153846,44,43,42,0.22564102564102564,0.2205128205128205,0.2153846153846154,-0.010256410256410256,-0.005128205128205128,0.07246376811594203,0.032679738562091505,0.36363636363636365,0.30952380952380953,0,0,0
0.6,0.4,2.571430054041671e-09,6,square_or_hd_recent,event_lock_l3,153,0.7846153846153846,44,43,36,0.22564102564102564,0.2205128205128205,0.18461538461538463,-0.041025641025641026,-0.035897435897435895,0.028985507246376812,0.013071895424836602,0.29545454545454547,0.30952380952380953,0,0,0
0.6,0.4,2.571430054041671e-09,6,square_or_hd_recent,event_lock_l6,153,0.7846153846153846,44,43,35,0.22564102564102564,0.2205128205128205,0.1794871794871795,-0.046153846153846156,-0.041025641025641026,0.043478260869565216,0.0196078431372549,0.4318181818181818,0.30952380952380953,0,0,0
0.6,0.4,2.571430054041671e-09,6,square_and_not_hd_recent,short,34,0.17435897435897435,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.22981366459627328,0,0,0
0.6,0.4,2.571430054041671e-09,6,square_and_not_hd_recent,long,34,0.17435897435897435,44,43,42,0.22564102564102564,0.2205128205128205,0.2153846153846154,-0.010256410256410256,-0.005128205128205128,0.014492753623188406,0.029411764705882353,0.06818181818181818,0.22981366459627328,0,0,0
0.6,0.4,2.571430054041671e-09,6,square_and_not_hd_recent,nontriad_reset_scheduler,34,0.17435897435897435,44,43,41,0.22564102564102564,0.2205128205128205,0.21025641025641026,-0.015384615384615385,-0.010256410256410256,0.014492753623188406,0.029411764705882353,0.09090909090909091,0.22981366459627328,0,0,0
0.6,0.4,2.571430054041671e-09,6,square_and_not_hd_recent,event_lock_l3,34,0.17435897435897435,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.22981366459627328,0,0,0
0.6,0.4,2.571430054041671e-09,6,square_and_not_hd_recent,event_lock_l6,34,0.17435897435897435,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.22981366459627328,0,0,0
0.6,0.4,2.571430054041671e-09,6,hd_recent_only,short,119,0.6102564102564103,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.2631578947368421,0,0,0
0.6,0.4,2.571430054041671e-09,6,hd_recent_only,long,119,0.6102564102564103,44,43,46,0.22564102564102564,0.2205128205128205,0.2358974358974359,0.010256410256410256,0.015384615384615385,0.07246376811594203,0.04201680672268908,0.18181818181818182,0.2631578947368421,1,0,0
0.6,0.4,2.571430054041671e-09,6,hd_recent_only,nontriad_reset_scheduler,119,0.6102564102564103,44,43,45,0.22564102564102564,0.2205128205128205,0.23076923076923078,0.005128205128205128,0.010256410256410256,0.057971014492753624,0.03361344537815126,0.2727272727272727,0.2631578947368421,1,0,0
0.6,0.4,2.571430054041671e-09,6,hd_recent_only,event_lock_l3,119,0.6102564102564103,44,43,36,0.22564102564102564,0.2205128205128205,0.18461538461538463,-0.041025641025641026,-0.035897435897435895,0.028985507246376812,0.01680672268907563,0.29545454545454547,0.2631578947368421,0,0,0
0.6,0.4,2.571430054041671e-09,6,hd_recent_only,event_lock_l6,119,0.6102564102564103,44,43,35,0.22564102564102564,0.2205128205128205,0.1794871794871795,-0.046153846153846156,-0.041025641025641026,0.043478260869565216,0.025210084033613446,0.4318181818181818,0.2631578947368421,0,0,0
0.6,0.4,2.571430054041671e-09,8,square_only,short,79,0.40512820512820513,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.29310344827586204,0,0,0
0.6,0.4,2.571430054041671e-09,8,square_only,long,79,0.40512820512820513,44,43,46,0.22564102564102564,0.2205128205128205,0.2358974358974359,0.010256410256410256,0.015384615384615385,0.08695652173913043,0.0759493670886076,0.09090909090909091,0.29310344827586204,1,0,0
0.6,0.4,2.571430054041671e-09,8,square_only,nontriad_reset_scheduler,79,0.40512820512820513,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.07246376811594203,0.06329113924050633,0.11363636363636363,0.29310344827586204,0,0,0
0.6,0.4,2.571430054041671e-09,8,square_only,event_lock_l3,79,0.40512820512820513,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.028985507246376812,0.02531645569620253,0.045454545454545456,0.29310344827586204,0,0,0
0.6,0.4,2.571430054041671e-09,8,square_only,event_lock_l6,79,0.40512820512820513,44,43,45,0.22564102564102564,0.2205128205128205,0.23076923076923078,0.005128205128205128,0.010256410256410256,0.043478260869565216,0.0379746835443038,0.045454545454545456,0.29310344827586204,1,0,0
0.6,0.4,2.571430054041671e-09,8,square_and_hd_recent,short,53,0.2717948717948718,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.28169014084507044,0,0,0
0.6,0.4,2.571430054041671e-09,8,square_and_hd_recent,long,53,0.2717948717948718,44,43,48,0.22564102564102564,0.2205128205128205,0.24615384615384617,0.020512820512820513,0.02564102564102564,0.08695652173913043,0.11320754716981132,0.045454545454545456,0.28169014084507044,1,0,0
0.6,0.4,2.571430054041671e-09,8,square_and_hd_recent,nontriad_reset_scheduler,53,0.2717948717948718,44,43,47,0.22564102564102564,0.2205128205128205,0.24102564102564103,0.015384615384615385,0.020512820512820513,0.07246376811594203,0.09433962264150944,0.045454545454545456,0.28169014084507044,1,0,0
0.6,0.4,2.571430054041671e-09,8,square_and_hd_recent,event_lock_l3,53,0.2717948717948718,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.028985507246376812,0.03773584905660377,0.045454545454545456,0.28169014084507044,0,0,0
0.6,0.4,2.571430054041671e-09,8,square_and_hd_recent,event_lock_l6,53,0.2717948717948718,44,43,45,0.22564102564102564,0.2205128205128205,0.23076923076923078,0.005128205128205128,0.010256410256410256,0.043478260869565216,0.05660377358490566,0.045454545454545456,0.28169014084507044,1,0,0
0.6,0.4,2.571430054041671e-09,8,square_or_hd_recent,short,162,0.8307692307692308,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.2727272727272727,0,0,0
0.6,0.4,2.571430054041671e-09,8,square_or_hd_recent,long,162,0.8307692307692308,44,43,42,0.22564102564102564,0.2205128205128205,0.2153846153846154,-0.010256410256410256,-0.005128205128205128,0.08695652173913043,0.037037037037037035,0.29545454545454547,0.2727272727272727,0,0,0
0.6,0.4,2.571430054041671e-09,8,square_or_hd_recent,nontriad_reset_scheduler,162,0.8307692307692308,44,43,40,0.22564102564102564,0.2205128205128205,0.20512820512820512,-0.020512820512820513,-0.015384615384615385,0.07246376811594203,0.030864197530864196,0.4090909090909091,0.2727272727272727,0,0,0
0.6,0.4,2.571430054041671e-09,8,square_or_hd_recent,event_lock_l3,162,0.8307692307692308,44,43,36,0.22564102564102564,0.2205128205128205,0.18461538461538463,-0.041025641025641026,-0.035897435897435895,0.028985507246376812,0.012345679012345678,0.29545454545454547,0.2727272727272727,0,0,0
0.6,0.4,2.571430054041671e-09,8,square_or_hd_recent,event_lock_l6,162,0.8307692307692308,44,43,35,0.22564102564102564,0.2205128205128205,0.1794871794871795,-0.046153846153846156,-0.041025641025641026,0.043478260869565216,0.018518518518518517,0.4318181818181818,0.2727272727272727,0,0,0
0.6,0.4,2.571430054041671e-09,8,square_and_not_hd_recent,short,26,0.13333333333333333,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.22485207100591717,0,0,0
0.6,0.4,2.571430054041671e-09,8,square_and_not_hd_recent,long,26,0.13333333333333333,44,43,42,0.22564102564102564,0.2205128205128205,0.2153846153846154,-0.010256410256410256,-0.005128205128205128,0.0,0.0,0.045454545454545456,0.22485207100591717,0,0,0
0.6,0.4,2.571430054041671e-09,8,square_and_not_hd_recent,nontriad_reset_scheduler,26,0.13333333333333333,44,43,41,0.22564102564102564,0.2205128205128205,0.21025641025641026,-0.015384615384615385,-0.010256410256410256,0.0,0.0,0.06818181818181818,0.22485207100591717,0,0,0
0.6,0.4,2.571430054041671e-09,8,square_and_not_hd_recent,event_lock_l3,26,0.13333333333333333,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.22485207100591717,0,0,0
0.6,0.4,2.571430054041671e-09,8,square_and_not_hd_recent,event_lock_l6,26,0.13333333333333333,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.22485207100591717,0,0,0
0.6,0.4,2.571430054041671e-09,8,hd_recent_only,short,136,0.6974358974358974,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.0,0.0,0.0,0.2542372881355932,0,0,0
0.6,0.4,2.571430054041671e-09,8,hd_recent_only,long,136,0.6974358974358974,44,43,44,0.22564102564102564,0.2205128205128205,0.22564102564102564,0.0,0.005128205128205128,0.08695652173913043,0.04411764705882353,0.25,0.2542372881355932,0,0,0
0.6,0.4,2.571430054041671e-09,8,hd_recent_only,nontriad_reset_scheduler,136,0.6974358974358974,44,43,43,0.22564102564102564,0.2205128205128205,0.2205128205128205,-0.005128205128205128,0.0,0.07246376811594203,0.03676470588235294,0.3409090909090909,0.2542372881355932,0,0,0
