surface_group,population,scheme_name,stratum_key,count,low_count,high_count,low_utilization_min,low_utilization_max,high_utilization_min,high_utilization_max,low_next_triad_share,high_next_triad_share,lift
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|6|10,283,141,141,0.00022254013670322683,0.0019047619047619048,0.001996007984031936,0.09333333333333334,0.574468085106383,0.6028368794326241,-0.028368794326241065
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|6|12,169,84,84,0.00043956043956043956,0.0027149321266968325,0.0027649769585253456,0.10344827586206896,0.4642857142857143,0.39285714285714285,0.07142857142857145
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|6|14,229,114,114,0.00034631489468878884,0.002938819129040876,0.003026134800550206,0.4782608695652174,0.543859649122807,0.5526315789473685,-0.00877192982456143
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|6|16,111,55,55,0.0005000961723408347,0.003075467234445233,0.003128760529482551,0.48148148148148145,0.6,0.7090909090909091,-0.10909090909090913
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|6|18,202,101,101,0.0005017561465127947,0.004209935447656469,0.004282043962318013,0.6521739130434783,0.6633663366336634,0.6039603960396039,0.05940594059405946
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|6|20,84,42,42,0.0004742906564740675,0.0036996735582154514,0.003758567322573513,0.7391304347826086,0.38095238095238093,0.35714285714285715,0.02380952380952378
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|6|22,77,38,38,0.0005754959866727245,0.004779874213836478,0.004853128991060026,0.07450980392156863,0.6052631578947368,0.7368421052631579,-0.13157894736842102
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|6|24,68,34,34,0.0006223513024923688,0.0036694041586580466,0.004197481511093344,0.6,0.7352941176470589,0.7352941176470589,0.0
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|6|26,35,17,17,0.000776948282268689,0.006565800742220953,0.0077624029699628755,0.14838709677419354,0.5882352941176471,0.8235294117647058,-0.23529411764705876
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|6|28,38,19,19,0.0012391573729863693,0.0054501853063004145,0.006672004270082733,0.1282051282051282,0.7894736842105263,0.5789473684210527,0.21052631578947367
