p,square,previous_prime,offset,o_q,fixed_cutoff,dynamic_cutoff
5591,31259281,31259269,12,4,60,149
5623,31618129,31618127,2,2,44,150
5639,31798321,31798307,14,2,44,150
5641,31820881,31820869,12,4,60,150
5647,31888609,31888601,8,2,44,150
5651,31933801,31933799,2,2,44,150
5653,31956409,31956391,18,6,60,150
5657,32001649,32001631,18,6,60,150
5659,32024281,32024269,12,4,60,150
5669,32137561,32137549,12,4,60,150
5683,32296489,32296487,2,2,44,150
5689,32364721,32364707,14,2,44,150
5693,32410249,32410247,2,2,44,150
5701,32501401,32501377,24,4,60,150
5711,32615521,32615519,2,2,44,150
5717,32684089,32684083,6,4,60,150
5737,32913169,32913151,18,6,60,150
5741,32959081,32959063,18,4,60,150
5743,32982049,32982017,32,2,44,150
5749,33051001,33050999,2,2,44,150
5779,33396841,33396833,8,6,60,151
5783,33443089,33443083,6,4,60,151
5791,33535681,33535651,30,6,60,151
5801,33651601,33651589,12,4,60,151
5807,33721249,33721223,26,6,60,151
5813,33790969,33790963,6,4,60,151
5821,33884041,33884033,8,6,60,151
5827,33953929,33953921,8,2,44,151
5839,34093921,34093907,14,2,44,151
5843,34140649,34140643,6,4,60,151
5849,34210801,34210753,48,4,60,151
5851,34234201,34234177,24,4,60,151
5857,34304449,34304447,2,2,44,151
5861,34351321,34351309,12,4,60,151
5867,34421689,34421671,18,6,60,151
5869,34445161,34445129,32,2,44,151
5879,34562641,34562623,18,4,60,151
5881,34586161,34586131,30,6,60,151
5897,34774609,34774559,50,2,44,151
5903,34845409,34845403,6,4,60,151
5923,35081929,35081927,2,2,44,151
5927,35129329,35129321,8,2,44,151
5939,35271721,35271703,18,4,60,152
5953,35438209,35438191,18,6,60,152
5981,35772361,35772343,18,4,60,152
5987,35844169,35844167,2,2,44,152
6007,36084049,36084023,26,6,60,152
6011,36132121,36132119,2,2,44,152
6029,36348841,36348821,20,2,44,152
6037,36445369,36445361,8,2,44,152
6043,36517849,36517847,2,2,44,152
6047,36566209,36566197,12,4,60,152
6053,36638809,36638761,48,6,60,152
6067,36808489,36808483,6,4,60,152
6073,36881329,36881321,8,2,44,152
6079,36954241,36954233,8,6,60,152
6089,37075921,37075867,54,4,60,152
6091,37100281,37100257,24,4,60,152
6101,37222201,37222187,14,2,44,152
6113,37368769,37368743,26,6,60,153
6121,37466641,37466621,20,2,44,153
6131,37589161,37589131,30,6,60,153
6133,37613689,37613683,6,4,60,153
6143,37736449,37736431,18,6,60,153
6151,37834801,37834733,68,6,60,153
6163,37982569,37982563,6,4,60,153
6173,38105929,38105923,6,4,60,153
6197,38402809,38402797,12,4,60,153
6199,38427601,38427563,38,6,60,153
6203,38477209,38477203,6,4,60,153
6211,38576521,38576513,8,6,60,153
6217,38651089,38651087,2,2,44,153
6221,38700841,38700839,2,2,44,153
6229,38800441,38800393,48,4,60,153
6247,39025009,39024983,26,6,60,153
6257,39150049,39150037,12,4,60,153
6263,39225169,39225091,78,6,60,153
6269,39300361,39300337,24,4,60,153
6271,39325441,39325411,30,6,60,153
6277,39400729,39400703,26,6,60,153
6287,39526369,39526367,2,2,44,153
6299,39677401,39677399,2,2,44,154
6301,39702601,39702569,32,2,44,154
6311,39828721,39828713,8,6,60,154
6317,39904489,39904477,12,4,60,154
6323,39980329,39980327,2,2,44,154
6329,40056241,40056229,12,4,60,154
6337,40157569,40157567,2,2,44,154
6343,40233649,40233631,18,6,60,154
6353,40360609,40360603,6,4,60,154
6359,40436881,40436867,14,2,44,154
6361,40462321,40462319,2,2,44,154
6367,40538689,40538683,6,4,60,154
6373,40615129,40615123,6,4,60,154
6379,40691641,40691633,8,6,60,154
6389,40819321,40819291,30,6,60,154
6397,40921609,40921603,6,4,60,154
6421,41229241,41229197,44,2,44,154
6427,41306329,41306327,2,2,44,154
6449,41589601,41589563,38,6,60,154
6451,41615401,41615393,8,6,60,154
6469,41847961,41847943,18,4,60,154
6473,41899729,41899717,12,4,60,155
6481,42003361,42003337,24,4,60,155
6491,42133081,42133073,8,6,60,155
6521,42523441,42523433,8,6,60,155
6529,42627841,42627833,8,6,60,155
6547,42863209,42863203,6,4,60,155
6551,42915601,42915581,20,2,44,155
6553,42941809,42941797,12,4,60,155
6563,43072969,43072961,8,2,44,155
6569,43151761,43151743,18,4,60,155
6571,43178041,43178039,2,2,44,155
6577,43256929,43256911,18,6,60,155
6581,43309561,43309547,14,2,44,155
6599,43546801,43546799,2,2,44,155
6607,43652449,43652419,30,4,60,155
6619,43811161,43811147,14,2,44,155
6637,44049769,44049767,2,2,44,155
6653,44262409,44262377,32,2,44,155
6659,44342281,44342261,20,2,44,156
6661,44368921,44368879,42,4,60,156
6673,44528929,44528921,8,2,44,156
6679,44609041,44609023,18,4,60,156
6689,44742721,44742713,8,6,60,156
6691,44769481,44769479,2,2,44,156
6701,44903401,44903393,8,6,60,156
6703,44930209,44930203,6,4,60,156
6709,45010681,45010649,32,2,44,156
6719,45144961,45144947,14,2,44,156
6733,45333289,45333283,6,4,60,156
6737,45387169,45387151,18,6,60,156
6761,45711121,45711109,12,4,60,156
6763,45738169,45738167,2,2,44,156
6779,45954841,45954833,8,6,60,156
6781,45981961,45981953,8,6,60,156
6791,46117681,46117667,14,2,44,156
6793,46144849,46144837,12,4,60,156
6803,46280809,46280803,6,4,60,156
6823,46553329,46553321,8,2,44,156
6827,46607929,46607923,6,4,60,156
6829,46635241,46635227,14,2,44,156
6833,46689889,46689829,60,4,60,156
6841,46799281,46799257,24,4,60,156
6857,47018449,47018443,6,4,60,157
6863,47100769,47100763,6,4,60,157
6869,47183161,47183153,8,6,60,157
6871,47210641,47210629,12,4,60,157
6883,47375689,47375687,2,2,44,157
6899,47596201,47596193,8,6,60,157
6907,47706649,47706629,20,2,44,157
6911,47761921,47761919,2,2,44,157
6917,47844889,47844877,12,4,60,157
6947,48260809,48260801,8,2,44,157
6949,48288601,48288571,30,6,60,157
6959,48427681,48427661,20,2,44,157
6961,48455521,48455513,8,6,60,157
6967,48539089,48539083,6,4,60,157
6971,48594841,48594827,14,2,44,157
6977,48678529,48678491,38,2,44,157
6983,48762289,48762283,6,4,60,157
6991,48874081,48874051,30,6,60,157
6997,48958009,48958001,8,2,44,157
7001,49014001,49013971,30,6,60,157
7013,49182169,49182149,20,2,44,157
7019,49266361,49266353,8,6,60,157
7027,49378729,49378709,20,2,44,157
7039,49547521,49547513,8,6,60,157
7043,49603849,49603831,18,6,60,157
7057,49801249,49801243,6,4,60,158
7069,49970761,49970749,12,4,60,158
7079,50112241,50112229,12,4,60,158
7103,50452609,50452603,6,4,60,158
7109,50537881,50537869,12,4,60,158
7121,50708641,50708621,20,2,44,158
7127,50794129,50794127,2,2,44,158
7129,50822641,50822621,20,2,44,158
7151,51136801,51136793,8,6,60,158
7159,51251281,51251269,12,4,60,158
7177,51509329,51509327,2,2,44,158
7187,51652969,51652967,2,2,44,158
7193,51739249,51739243,6,4,60,158
7207,51940849,51940843,6,4,60,158
7211,51998521,51998477,44,2,44,158
7213,52027369,52027351,18,6,60,158
7219,52113961,52113953,8,6,60,158
7229,52258441,52258439,2,2,44,158
7237,52374169,52374167,2,2,44,158
7243,52461049,52461007,42,4,60,158
7247,52519009,52519007,2,2,44,159
7253,52606009,52605983,26,6,60,159
7283,53042089,53042081,8,2,44,159
7297,53246209,53246203,6,4,60,159
7307,53392249,53392243,6,4,60,159
7309,53421481,53421461,20,2,44,159
7321,53597041,53597029,12,4,60,159
7331,53743561,53743541,20,2,44,159
7333,53772889,53772883,6,4,60,159
7349,54007801,54007799,2,2,44,159
7351,54037201,54037171,30,6,60,159
7369,54302161,54302147,14,2,44,159
7393,54656449,54656429,20,2,44,159
7411,54922921,54922867,54,4,60,159
7417,55011889,55011871,18,6,60,159
7433,55249489,55249477,12,4,60,159
7451,55517401,55517389,12,4,60,159
7457,55606849,55606841,8,2,44,160
7459,55636681,55636663,18,4,60,160
7477,55905529,55905491,38,2,44,160
7481,55965361,55965353,8,6,60,160
7487,56055169,56055151,18,6,60,160
7489,56085121,56085119,2,2,44,160
7499,56235001,56234987,14,2,44,160
7507,56355049,56355041,8,2,44,160
7517,56505289,56505283,6,4,60,160
7523,56595529,56595463,66,4,60,160
7529,56685841,56685833,8,6,60,160
7537,56806369,56806363,6,4,60,160
7541,56866681,56866643,38,6,60,160
7547,56957209,56957207,2,2,44,160
7549,56987401,56987351,50,2,44,160
7559,57138481,57138413,68,6,60,160
7561,57168721,57168689,32,2,44,160
7573,57350329,57350327,2,2,44,160
7577,57410929,57410917,12,4,60,160
7583,57501889,57501883,6,4,60,160
7589,57592921,57592919,2,2,44,160
7591,57623281,57623273,8,6,60,160
7603,57805609,57805597,12,4,60,160
7607,57866449,57866423,26,6,60,160
7621,58079641,58079611,30,6,60,160
7639,58354321,58354313,8,6,60,160
7643,58415449,58415411,38,2,44,160
7649,58507201,58507171,30,6,60,160
7669,58813561,58813549,12,4,60,161
7673,58874929,58874909,20,2,44,161
7681,58997761,58997759,2,2,44,161
7687,59089969,59089903,66,4,60,161
7691,59151481,59151467,14,2,44,161
7699,59274601,59274587,14,2,44,161
7703,59336209,59336177,32,2,44,161
7717,59552089,59552069,20,2,44,161
7723,59644729,59644679,50,2,44,161
7727,59706529,59706509,20,2,44,161
7741,59923081,59923069,12,4,60,161
7753,60109009,60108953,56,6,60,161
7757,60171049,60171047,2,2,44,161
7759,60202081,60202069,12,4,60,161
7789,60668521,60668513,8,6,60,161
7793,60730849,60730837,12,4,60,161
7817,61105489,61105487,2,2,44,161
7823,61199329,61199273,56,6,60,161
7829,61293241,61293203,38,6,60,161
7841,61481281,61481267,14,2,44,161
7853,61669609,61669607,2,2,44,161
7867,61889689,61889687,2,2,44,161
7873,61984129,61984121,8,2,44,161
7877,62047129,62047121,8,2,44,161
7879,62078641,62078623,18,4,60,161
7883,62141689,62141683,6,4,60,162
7901,62425801,62425799,2,2,44,162
7907,62520649,62520637,12,4,60,162
7919,62710561,62710559,2,2,44,162
7927,62837329,62837317,12,4,60,162
7933,62932489,62932469,20,2,44,162
7937,62995969,62995951,18,6,60,162
7949,63186601,63186583,18,4,60,162
7951,63218401,63218399,2,2,44,162
7963,63409369,63409349,20,2,44,162
7993,63888049,63888047,2,2,44,162
8009,64144081,64144037,44,2,44,162
8011,64176121,64176113,8,6,60,162
8017,64272289,64272233,56,6,60,162
8039,64625521,64625467,54,4,60,162
8053,64850809,64850771,38,2,44,162
8059,64947481,64947479,2,2,44,162
8069,65108761,65108749,12,4,60,162
8081,65302561,65302553,8,6,60,162
8087,65399569,65399563,6,4,60,162
8089,65431921,65431913,8,6,60,162
8093,65496649,65496647,2,2,44,162
8101,65626201,65626193,8,6,60,162
8111,65788321,65788319,2,2,44,163
8117,65885689,65885669,20,2,44,163
8123,65983129,65983121,8,2,44,163
8147,66373609,66373603,6,4,60,163
8161,66601921,66601901,20,2,44,163
8167,66699889,66699847,42,4,60,163
8171,66765241,66765211,30,6,60,163
8179,66896041,66896033,8,6,60,163
8191,67092481,67092461,20,2,44,163
8209,67387681,67387679,2,2,44,163
8219,67551961,67551959,2,2,44,163
8221,67584841,67584817,24,4,60,163
8231,67749361,67749349,12,4,60,163
8233,67782289,67782277,12,4,60,163
8237,67848169,67848167,2,2,44,163
8243,67947049,67947023,26,6,60,163
8263,68277169,68277161,8,2,44,163
8269,68376361,68376349,12,4,60,163
8273,68442529,68442499,30,4,60,163
8287,68674369,68674367,2,2,44,163
8291,68740681,68740627,54,4,60,163
8293,68773849,68773843,6,4,60,163
8297,68840209,68840201,8,2,44,163
8311,69072721,69072713,8,6,60,163
8317,69172489,69172469,20,2,44,163
8329,69372241,69372239,2,2,44,163
8353,69772609,69772603,6,4,60,164
8363,69939769,69939761,8,2,44,164
8369,70040161,70040123,38,6,60,164
8377,70174129,70174123,6,4,60,164
8387,70341769,70341757,12,4,60,164
8389,70375321,70375313,8,6,60,164
8419,70879561,70879493,68,6,60,164
8423,70946929,70946921,8,2,44,164
8429,71048041,71048017,24,4,60,164
8431,71081761,71081701,60,6,60,164
8443,71284249,71284229,20,2,44,164
8447,71351809,71351789,20,2,44,164
8461,71588521,71588509,12,4,60,164
8467,71690089,71690083,6,4,60,164
8501,72267001,72266993,8,6,60,164
8513,72471169,72471167,2,2,44,164
8521,72607441,72607429,12,4,60,164
8527,72709729,72709727,2,2,44,164
8537,72880369,72880351,18,6,60,164
8539,72914521,72914519,2,2,44,164
8543,72982849,72982843,6,4,60,164
8563,73324969,73324957,12,4,60,164
8573,73496329,73496309,20,2,44,165
8581,73633561,73633541,20,2,44,165
8597,73908409,73908403,6,4,60,165
8599,73942801,73942789,12,4,60,165
8609,74114881,74114867,14,2,44,165
8623,74356129,74356127,2,2,44,165
8627,74425129,74425123,6,4,60,165
8629,74459641,74459639,2,2,44,165
8641,74666881,74666849,32,2,44,165
8647,74770609,74770589,20,2,44,165
8663,75047569,75047527,42,4,60,165
8669,75151561,75151553,8,6,60,165
8677,75290329,75290321,8,2,44,165
8681,75359761,75359747,14,2,44,165
8689,75498721,75498707,14,2,44,165
8693,75568249,75568231,18,6,60,165
8699,75672601,75672589,12,4,60,165
8707,75811849,75811847,2,2,44,165
8713,75916369,75916367,2,2,44,165
8719,76020961,76020953,8,6,60,165
8731,76230361,76230359,2,2,44,165
8737,76335169,76335139,30,4,60,165
8741,76405081,76405079,2,2,44,165
8747,76510009,76510001,8,2,44,165
8753,76615009,76615003,6,4,60,165
8761,76755121,76755109,12,4,60,165
8779,77070841,77070827,14,2,44,165
8783,77141089,77141059,30,4,60,165
8803,77492809,77492791,18,6,60,165
8807,77563249,77563247,2,2,44,166
8819,77774761,77774737,24,4,60,166
8821,77810041,77810021,20,2,44,166
8831,77986561,77986547,14,2,44,166
8837,78092569,78092557,12,4,60,166
8839,78127921,78127909,12,4,60,166
8849,78304801,78304799,2,2,44,166
8861,78517321,78517289,32,2,44,166
8863,78552769,78552763,6,4,60,166
8867,78623689,78623687,2,2,44,166
8887,78978769,78978743,26,6,60,166
8893,79085449,79085437,12,4,60,166
8923,79619929,79619921,8,2,44,166
8929,79727041,79726987,54,4,60,166
8933,79798489,79798483,6,4,60,166
8941,79941481,79941479,2,2,44,166
8951,80120401,80120393,8,6,60,166
8963,80335369,80335351,18,6,60,166
8969,80442961,80442959,2,2,44,166
8971,80478841,80478823,18,4,60,166
8999,80982001,80981993,8,6,60,166
9001,81018001,81017969,32,2,44,166
9007,81126049,81126043,6,4,60,166
9011,81198121,81198113,8,6,60,166
9013,81234169,81234163,6,4,60,166
9029,81522841,81522781,60,6,60,166
9041,81739681,81739663,18,4,60,166
9043,81775849,81775801,48,6,60,166
9049,81884401,81884399,2,2,44,166
9059,82065481,82065439,42,4,60,167
9067,82210489,82210477,12,4,60,167
9091,82646281,82646261,20,2,44,167
9103,82864609,82864603,6,4,60,167
9109,82973881,82973879,2,2,44,167
9127,83302129,83302127,2,2,44,167
9133,83411689,83411687,2,2,44,167
9137,83484769,83484761,8,2,44,167
9151,83740801,83740781,20,2,44,167
9157,83850649,83850643,6,4,60,167
9161,83923921,83923909,12,4,60,167
9173,84143929,84143923,6,4,60,167
9181,84290761,84290753,8,6,60,167
9187,84400969,84400949,20,2,44,167
9199,84621601,84621583,18,4,60,167
9203,84695209,84695203,6,4,60,167
9209,84805681,84805663,18,4,60,167
9221,85026841,85026839,2,2,44,167
9227,85137529,85137527,2,2,44,167
9239,85359121,85359107,14,2,44,167
9241,85396081,85396063,18,4,60,167
9257,85692049,85692017,32,2,44,167
9277,86062729,86062709,20,2,44,167
9281,86136961,86136949,12,4,60,167
9283,86174089,86174059,30,4,60,167
9293,86359849,86359837,12,4,60,167
9311,86694721,86694719,2,2,44,168
9319,86843761,86843759,2,2,44,168
9323,86918329,86918317,12,4,60,168
9337,87179569,87179563,6,4,60,168
9341,87254281,87254261,20,2,44,168
9343,87291649,87291641,8,2,44,168
9349,87403801,87403763,38,6,60,168
9371,87815641,87815597,44,2,44,168
9377,87928129,87928111,18,6,60,168
9391,88190881,88190857,24,4,60,168
9397,88303609,88303603,6,4,60,168
9403,88416409,88416407,2,2,44,168
9413,88604569,88604557,12,4,60,168
9419,88717561,88717549,12,4,60,168
9421,88755241,88755221,20,2,44,168
9431,88943761,88943753,8,6,60,168
9433,88981489,88981433,56,6,60,168
9437,89056969,89056967,2,2,44,168
9439,89094721,89094701,20,2,44,168
9461,89510521,89510479,42,4,60,168
9463,89548369,89548343,26,6,60,168
9467,89624089,89624039,50,2,44,168
9473,89737729,89737717,12,4,60,168
9479,89851441,89851439,2,2,44,168
9491,90079081,90079079,2,2,44,168
9497,90193009,90193003,6,4,60,168
9511,90459121,90459119,2,2,44,168
9521,90649441,90649439,2,2,44,168
9533,90878089,90878087,2,2,44,168
9539,90992521,90992519,2,2,44,168
9547,91145209,91145179,30,4,60,168
9551,91221601,91221593,8,6,60,168
9587,91910569,91910531,38,2,44,169
9601,92179201,92179187,14,2,44,169
9613,92409769,92409767,2,2,44,169
9619,92525161,92525149,12,4,60,169
9623,92602129,92602121,8,2,44,169
9629,92717641,92717591,50,2,44,169
9631,92756161,92756159,2,2,44,169
9643,92987449,92987429,20,2,44,169
9649,93103201,93103189,12,4,60,169
9661,93334921,93334919,2,2,44,169
9677,93644329,93644323,6,4,60,169
9679,93683041,93683011,30,6,60,169
9689,93876721,93876709,12,4,60,169
9697,94031809,94031807,2,2,44,169
9719,94458961,94458943,18,4,60,169
9721,94497841,94497839,2,2,44,169
9733,94731289,94731281,8,2,44,169
9739,94848121,94848053,68,6,60,169
9743,94926049,94926017,32,2,44,169
9749,95043001,95042963,38,6,60,169
9767,95394289,95394281,8,2,44,169
9769,95433361,95433347,14,2,44,169
9781,95667961,95667941,20,2,44,169
9787,95785369,95785357,12,4,60,169
9791,95863681,95863661,20,2,44,169
9803,96098809,96098803,6,4,60,169
9811,96255721,96255701,20,2,44,169
9817,96373489,96373481,8,2,44,169
9829,96609241,96609239,2,2,44,170
9833,96687889,96687859,30,4,60,170
9839,96805921,96805913,8,6,60,170
9851,97042201,97042181,20,2,44,170
9857,97160449,97160419,30,4,60,170
9859,97199881,97199857,24,4,60,170
9871,97436641,97436609,32,2,44,170
9883,97673689,97673669,20,2,44,170
9887,97752769,97752761,8,2,44,170
9901,98029801,98029793,8,6,60,170
9907,98148649,98148647,2,2,44,170
9923,98465929,98465911,18,6,60,170
9929,98585041,98585009,32,2,44,170
9931,98624761,98624749,12,4,60,170
9941,98823481,98823463,18,4,60,170
9949,98982601,98982599,2,2,44,170
9967,99341089,99341069,20,2,44,170
9973,99460729,99460723,6,4,60,170
10007,100140049,100140043,6,4,60,170
10009,100180081,100180079,2,2,44,170
10037,100741369,100741367,2,2,44,170
10039,100781521,100781501,20,2,44,170
10061,101223721,101223719,2,2,44,170
10067,101344489,101344471,18,6,60,170
10069,101384761,101384743,18,4,60,170
10079,101586241,101586227,14,2,44,170
10091,101828281,101828269,12,4,60,170
10093,101868649,101868647,2,2,44,171
10099,101989801,101989759,42,4,60,171
10103,102070609,102070597,12,4,60,171
10111,102232321,102232313,8,6,60,171
10133,102677689,102677683,6,4,60,171
10139,102799321,102799297,24,4,60,171
10141,102839881,102839873,8,6,60,171
10151,103042801,103042789,12,4,60,171
10159,103205281,103205269,12,4,60,171
10163,103286569,103286563,6,4,60,171
10169,103408561,103408549,12,4,60,171
10177,103571329,103571311,18,6,60,171
10181,103652761,103652749,12,4,60,171
10193,103897249,103897243,6,4,60,171
10211,104264521,104264453,68,6,60,171
10223,104509729,104509679,50,2,44,171
10243,104919049,104919037,12,4,60,171
10247,105001009,105001007,2,2,44,171
10253,105124009,105124003,6,4,60,171
10259,105247081,105247073,8,6,60,171
10267,105411289,105411247,42,4,60,171
10271,105493441,105493429,12,4,60,171
10273,105534529,105534503,26,6,60,171
10289,105863521,105863519,2,2,44,171
10301,106110601,106110593,8,6,60,171
10303,106151809,106151777,32,2,44,171
10313,106357969,106357961,8,2,44,171
10321,106523041,106523029,12,4,60,171
10331,106729561,106729549,12,4,60,171
10333,106770889,106770883,6,4,60,171
10337,106853569,106853563,6,4,60,171
10343,106977649,106977643,6,4,60,171
10357,107267449,107267429,20,2,44,171
10369,107516161,107516141,20,2,44,171
10391,107972881,107972869,12,4,60,172
10399,108139201,108139121,80,2,44,172
10427,108722329,108722303,26,6,60,172
10429,108764041,108764017,24,4,60,172
10433,108847489,108847471,18,6,60,172
10453,109265209,109265161,48,6,60,172
10457,109348849,109348847,2,2,44,172
10459,109390681,109390627,54,4,60,172
10463,109474369,109474367,2,2,44,172
10477,109767529,109767517,12,4,60,172
10487,109977169,109977163,6,4,60,172
10499,110229001,110228999,2,2,44,172
10501,110271001,110270987,14,2,44,172
10513,110523169,110523163,6,4,60,172
10529,110859841,110859829,12,4,60,172
10531,110901961,110901937,24,4,60,172
10559,111492481,111492439,42,4,60,172
10567,111661489,111661471,18,6,60,172
10589,112126921,112126919,2,2,44,172
10597,112296409,112296361,48,6,60,172
10601,112381201,112381133,68,6,60,172
10607,112508449,112508437,12,4,60,172
10613,112635769,112635763,6,4,60,172
10627,112933129,112933111,18,6,60,172
10631,113018161,113018123,38,6,60,172
10639,113188321,113188303,18,4,60,172
10651,113443801,113443793,8,6,60,172
10657,113571649,113571617,32,2,44,173
10663,113699569,113699567,2,2,44,173
10667,113784889,113784871,18,6,60,173
10687,114211969,114211939,30,4,60,173
10691,114297481,114297479,2,2,44,173
10709,114682681,114682661,20,2,44,173
10711,114725521,114725519,2,2,44,173
10723,114982729,114982691,38,2,44,173
10729,115111441,115111439,2,2,44,173
10733,115197289,115197281,8,2,44,173
10739,115326121,115326119,2,2,44,173
10753,115627009,115626997,12,4,60,173
10771,116014441,116014439,2,2,44,173
10781,116229961,116229931,30,6,60,173
10789,116402521,116402501,20,2,44,173
10799,116618401,116618363,38,6,60,173
10831,117310561,117310559,2,2,44,173
10837,117440569,117440563,6,4,60,173
10847,117657409,117657401,8,2,44,173
10853,117787609,117787603,6,4,60,173
10859,117917881,117917879,2,2,44,173
10861,117961321,117961309,12,4,60,173
10867,118091689,118091681,8,2,44,173
10883,118439689,118439681,8,2,44,173
10889,118570321,118570303,18,4,60,173
10891,118613881,118613867,14,2,44,173
10903,118875409,118875389,20,2,44,173
10909,119006281,119006257,24,4,60,173
10937,119617969,119617919,50,2,44,173
10939,119661721,119661719,2,2,44,173
10949,119880601,119880581,20,2,44,174
10957,120055849,120055847,2,2,44,174
10973,120406729,120406681,48,6,60,174
10979,120538441,120538433,8,6,60,174
10987,120714169,120714157,12,4,60,174
10993,120846049,120846041,8,2,44,174
11003,121066009,121066007,2,2,44,174
11027,121594729,121594673,56,6,60,174
11047,122036209,122036207,2,2,44,174
11057,122257249,122257231,18,6,60,174
11059,122301481,122301463,18,4,60,174
11069,122522761,122522747,14,2,44,174
11071,122567041,122567009,32,2,44,174
11083,122832889,122832887,2,2,44,174
11087,122921569,122921537,32,2,44,174
11093,123054649,123054599,50,2,44,174
