p,square,previous_prime,offset,o_q,fixed_cutoff,dynamic_cutoff
793333,629377248889,629377248839,50,2,44,370
793343,629393115649,629393115583,66,4,60,370
793633,629853338689,629853338581,108,6,60,370
793691,629945403481,629945403419,62,2,44,370
793901,630278797801,630278797739,62,2,44,370
794071,630548753041,630548752829,212,2,44,370
794113,630615456769,630615456703,66,4,60,370
794363,631012575769,631012575647,122,2,44,370
794471,631184169841,631184169779,62,2,44,370
794509,631244551081,631244551031,50,2,44,370
795253,632427334009,632427333851,158,2,44,370
795517,632847297289,632847297163,126,4,60,370
795649,633057331201,633057331133,68,6,60,370
795793,633286498849,633286498781,68,2,44,370
795871,633410648641,633410648513,128,6,60,370
795943,633525259249,633525259187,62,2,44,370
796181,633904184761,633904184689,72,4,60,370
796217,633961511089,633961511017,72,4,60,370
796247,634009285009,634009284947,62,2,44,370
796303,634098467809,634098467759,50,2,44,370
796447,634327823809,634327823737,72,4,60,370
796799,634888646401,634888646351,50,2,44,370
796801,634891833601,634891833539,62,2,44,370
796853,634974703609,634974703513,96,4,60,370
796877,635012953129,635012952967,162,4,60,370
796889,635032078321,635032078271,50,2,44,370
796921,635083080241,635083080179,62,2,44,370
796931,635099018761,635099018693,68,6,60,370
797029,635255226841,635255226791,50,2,44,370
797389,635829217321,635829217229,92,2,44,370
797569,636116309761,636116309683,78,4,60,370
797611,636183307321,636183307247,74,2,44,370
797681,636294977761,636294977711,50,2,44,370
797689,636307740721,636307740637,84,4,60,370
797767,636432186289,636432186227,62,2,44,370
798059,636898167481,636898167431,50,2,44,370
798151,637045018801,637045018751,50,2,44,370
798191,637108872481,637108872403,78,4,60,370
798221,637156764841,637156764791,50,2,44,370
798647,637837030609,637837030547,62,2,44,370
798701,637923287401,637923287303,98,6,60,370
798823,638118185329,638118185279,50,2,44,370
799103,638565604609,638565604531,78,6,60,370
799613,639380949769,639380949677,92,2,44,370
799633,639412934689,639412934603,86,6,60,370
799657,639451317649,639451317581,68,2,44,370
799807,639691237249,639691237187,62,2,44,370
799853,639764821609,639764821543,66,4,60,370
799921,639873606241,639873606173,68,6,60,370
800077,640123205929,640123205851,78,6,60,370
800089,640142407921,640142407871,50,2,44,370
800243,640388859049,640388858947,102,4,60,370
800357,640571327449,640571327399,50,2,44,370
800473,640757023729,640757023607,122,2,44,370
800477,640763427529,640763427467,62,2,44,370
800621,640993985641,640993985563,78,4,60,370
800879,641407172641,641407172591,50,2,44,370
800909,641455226281,641455226219,62,2,44,370
800993,641589786049,641589785983,66,4,60,370
801403,642246768409,642246768343,66,4,60,370
801407,642253179649,642253179599,50,2,44,370
801701,642724493401,642724493351,50,2,44,370
801707,642734113849,642734113751,98,2,44,370
801791,642868807681,642868807613,68,6,60,370
801817,642910501489,642910501421,68,2,44,370
801973,643160692729,643160692663,66,4,60,370
802163,643465478569,643465478507,62,2,44,370
802297,643680476209,643680476147,62,2,44,370
802463,643946866369,643946866291,78,6,60,370
802603,644171575609,644171575559,50,2,44,370
802709,644341738681,644341738631,50,2,44,370
802759,644422012081,644422012007,74,2,44,370
803141,645035465881,645035465791,90,6,60,370
803333,645343908889,645343908793,96,4,60,370
803393,645440312449,645440312399,50,2,44,370
803399,645449953201,645449953129,72,4,60,370
803717,645961016089,645961016039,50,2,44,370
803857,646186076449,646186076293,156,4,60,370
803977,646379016529,646379016379,150,4,60,370
803987,646395096169,646395096119,50,2,44,370
804007,646427256049,646427255977,72,4,60,370
804107,646588067449,646588067329,120,4,60,370
804259,646832539081,646832539013,68,6,60,370
804577,647344148929,647344148837,92,2,44,370
804607,647392424449,647392424377,72,4,60,370
804767,647649924289,647649924143,146,6,60,370
804829,647749719241,647749719191,50,2,44,370
805159,648281015281,648281015219,62,2,44,370
805241,648413068081,648413068031,50,2,44,370
805249,648425952001,648425951911,90,6,60,370
805313,648529027969,648529027907,62,2,44,370
805789,649295912521,649295912471,50,2,44,370
805891,649460303881,649460303759,122,2,44,370
805967,649582805089,649582805017,72,4,60,370
806059,649731111481,649731111413,68,6,60,370
806087,649776251569,649776251519,50,2,44,370
806233,650011650289,650011650203,86,6,60,370
806269,650069700361,650069700221,140,2,44,370
806317,650147104489,650147104393,96,4,60,370
806447,650356763809,650356763687,122,2,44,370
806453,650366441209,650366441159,50,2,44,370
806521,650476123441,650476123391,50,2,44,370
806609,650618078881,650618078819,62,2,44,370
806671,650718102241,650718102161,80,2,44,370
806783,650898809089,650898809023,66,4,60,370
806893,651076313449,651076313399,50,2,44,370
807407,651906063649,651906063509,140,2,44,371
807607,652229066449,652229066327,122,2,44,371
807613,652238757769,652238757707,62,2,44,371
807749,652458447001,652458446951,50,2,44,371
807901,652704025801,652704025739,62,2,44,371
807931,652752500761,652752500683,78,4,60,371
807973,652820368729,652820368657,72,4,60,371
808169,653137132561,653137132493,68,6,60,371
808267,653295543289,653295543239,50,2,44,371
808351,653431339201,653431339133,68,6,60,371
808399,653508943201,653508943067,134,2,44,371
808439,653573616721,653573616653,68,6,60,371
808601,653835577201,653835577139,62,2,44,371
808681,653964959761,653964959693,68,6,60,371
809093,654631482649,654631482541,108,6,60,371
809173,654760943929,654760943861,68,2,44,371
809309,654981057481,654981057431,50,2,44,371
809747,655690204009,655690203929,80,2,44,371
809909,655952588281,655952588219,62,2,44,371
810149,656341402201,656341402133,68,6,60,371
810209,656438623681,656438623619,62,2,44,371
810427,656791922329,656791922263,66,4,60,371
810553,656996165809,656996165737,72,4,60,371
810791,657382045681,657382045583,98,6,60,371
810961,657657743521,657657743471,50,2,44,371
810989,657703158121,657703158041,80,2,44,371
811157,657975678649,657975678599,50,2,44,371
811561,658631256721,658631256623,98,6,60,371
811667,658803318889,658803318821,68,2,44,371
811729,658903969441,658903969379,62,2,44,371
812137,659566506769,659566506689,80,2,44,371
812249,659748438001,659748437911,90,6,60,371
812347,659907648409,659907648359,50,2,44,371
812401,659995384801,659995384751,50,2,44,371
812467,660102626089,660102626011,78,6,60,371
812627,660362641129,660362641027,102,4,60,371
812639,660382144321,660382144249,72,4,60,371
812671,660434154241,660434154173,68,6,60,371
813209,661308877681,661308877591,90,6,60,371
813227,661338153529,661338153373,156,4,60,371
813383,661591904689,661591904639,50,2,44,371
813443,661689514249,661689514181,68,2,44,371
813499,661780623001,661780622927,74,2,44,371
813503,661787131009,661787130943,66,4,60,371
813767,662216730289,662216730239,50,2,44,371
813991,662581348081,662581348007,74,2,44,371
814019,662626932361,662626932311,50,2,44,371
814183,662893957489,662893957387,102,4,60,371
814237,662981892169,662981892077,92,2,44,371
814423,663284822929,663284822843,86,6,60,371
814601,663574789201,663574789151,50,2,44,371
814873,664018006129,664018006079,50,2,44,371
814883,664034303689,664034303623,66,4,60,371
815029,664272270841,664272270791,50,2,44,371
815033,664278791089,664278790993,96,4,60,371
815063,664327693969,664327693907,62,2,44,371
815621,665237615641,665237615561,80,2,44,371
815627,665247403129,665247403061,68,2,44,371
815693,665355070249,665355070169,80,2,44,371
815729,665413801441,665413801337,104,2,44,371
815963,665795617369,665795617297,72,4,60,371
816037,665916385369,665916385297,72,4,60,371
816103,666024106609,666024106543,66,4,60,371
816227,666226515529,666226515467,62,2,44,371
816367,666455078689,666455078599,90,4,60,371
816377,666471406129,666471406033,96,4,60,371
816401,666510592801,666510592687,114,4,60,371
816521,666706543441,666706543367,74,2,44,371
816587,666814328569,666814328503,66,4,60,371
816869,667274963161,667274963027,134,2,44,371
816917,667353384889,667353384809,80,2,44,371
817013,667510242169,667510242107,62,2,44,371
817183,667788055489,667788055439,50,2,44,371
817237,667876314169,667876314103,66,4,60,371
817697,668628383809,668628383747,62,2,44,371
817757,668726511049,668726510957,92,2,44,371
817777,668759221729,668759221679,50,2,44,371
817841,668863901281,668863901213,68,6,60,371
817979,669089644441,669089644361,80,2,44,371
818113,669308880769,669308880689,80,2,44,371
818171,669403785241,669403785143,98,6,60,371
818353,669701632609,669701632541,68,2,44,371
818473,669898051729,669898051663,66,4,60,371
818561,670042110721,670042110671,50,2,44,371
818813,670454728969,670454728919,50,2,44,371
819001,670762638001,670762637933,68,6,60,371
819061,670860921721,670860921671,50,2,44,371
819083,670896960889,670896960793,96,4,60,371
819317,671280346489,671280346439,50,2,44,371
819367,671362280689,671362280581,108,6,60,371
819563,671683510969,671683510919,50,2,44,371
819593,671732685649,671732685583,66,4,60,371
819607,671755634449,671755634369,80,2,44,371
819829,672119589241,672119589173,68,6,60,371
820201,672729680401,672729680309,92,2,44,371
820231,672778893361,672778893287,74,2,44,371
820333,672946230889,672946230839,50,2,44,371
820537,673280968369,673280968319,50,2,44,371
820577,673346612929,673346612863,66,4,60,371
820627,673428673129,673428673031,98,2,44,371
820649,673464781201,673464781151,50,2,44,371
820763,673651902169,673651902097,72,4,60,371
820789,673694582521,673694582399,122,2,44,371
821063,674144449969,674144449907,62,2,44,371
821131,674256119161,674256119111,50,2,44,371
821209,674384221681,674384221631,50,2,44,371
821263,674472915169,674472915049,120,4,60,371
821333,674587896889,674587896799,90,4,60,371
821441,674765316481,674765316413,68,6,60,371
821467,674808032089,674808032039,50,2,44,371
821647,675103792609,675103792537,72,4,60,371
821827,675399617929,675399617861,68,2,44,371
822007,675695508049,675695507999,50,2,44,371
822013,675705372169,675705372019,150,4,60,371
822139,675912535321,675912535271,50,2,44,371
822163,675951998569,675951998461,108,6,60,371
822197,676007906809,676007906759,50,2,44,371
822233,676067106289,676067106173,116,6,60,371
822259,676109863081,676109863001,80,2,44,371
822313,676198669969,676198669919,50,2,44,372
822317,676205248489,676205248409,80,2,44,372
822379,676307219641,676307219579,62,2,44,372
822539,676570406521,676570406443,78,4,60,372
822581,676639501561,676639501477,84,4,60,372
822589,676652662921,676652662871,50,2,44,372
822713,676856680369,676856680303,66,4,60,372
823219,677689521961,677689521911,50,2,44,372
823337,677883815569,677883815519,50,2,44,372
823601,678318607201,678318607151,50,2,44,372
823621,678351551641,678351551561,80,2,44,372
823637,678377907769,678377907659,110,2,44,372
823651,678400969801,678400969717,84,4,60,372
823709,678496516681,678496516597,84,4,60,372
823717,678509696089,678509695999,90,4,60,372
823721,678516285841,678516285749,92,2,44,372
823747,678559120009,678559119941,68,2,44,372
824063,679079827969,679079827847,122,2,44,372
824231,679356741361,679356741289,72,4,60,372
824233,679360038289,679360038223,66,4,60,372
824501,679801899001,679801898927,74,2,44,372
824563,679904140969,679904140829,140,2,44,372
824701,680131739401,680131739323,78,4,60,372
824723,680168026729,680168026663,66,4,60,372
824983,680596950289,680596950167,122,2,44,372
825067,680735554489,680735554439,50,2,44,372
825107,680801561449,680801561399,50,2,44,372
825131,680841167161,680841167099,62,2,44,372
825199,680953389601,680953389521,80,2,44,372
825277,681082126729,681082126679,50,2,44,372
825347,681197670409,681197670347,62,2,44,372
825479,681415579441,681415579391,50,2,44,372
825883,682082729689,682082729611,78,6,60,372
825983,682247916289,682247916193,96,4,60,372
826097,682436253409,682436253341,68,2,44,372
826289,682753511521,682753511413,108,4,60,372
826349,682852669801,682852669693,108,4,60,372
826363,682875807769,682875807701,68,2,44,372
826411,682955140921,682955140831,90,6,60,372
826559,683199780481,683199780379,102,4,60,372
826607,683279132449,683279132357,92,2,44,372
826711,683451077521,683451077437,84,4,60,372
827143,684165542449,684165542387,62,2,44,372
827423,684628820929,684628820839,90,4,60,372
827599,684920104801,684920104699,102,4,60,372
827677,685049216329,685049216279,50,2,44,372
827843,685324032649,685324032583,66,4,60,372
827857,685347212449,685347212399,50,2,44,372
827899,685416754201,685416754129,72,4,60,372
828199,685913583601,685913583539,62,2,44,372
828239,685979841121,685979840999,122,2,44,372
828371,686198513641,686198513491,150,6,60,372
828397,686241589609,686241589547,62,2,44,372
828697,686738717809,686738717759,50,2,44,372
828703,686748662209,686748662107,102,4,60,372
828833,686964141889,686964141827,62,2,44,372
828923,687113339929,687113339833,96,4,60,372
829123,687444949129,687444949001,128,2,44,372
829289,687720245521,687720245449,72,4,60,372
829463,688008868369,688008868319,50,2,44,372
829613,688257729769,688257729689,80,2,44,372
829727,688446894529,688446894449,80,2,44,372
829733,688456851289,688456851211,78,6,60,372
829811,688586295721,688586295671,50,2,44,372
830051,688984662601,688984662497,104,2,44,372
830131,689117477161,689117477057,104,2,44,372
830191,689217096481,689217096409,72,4,60,372
830237,689293476169,689293476083,86,6,60,372
830477,689692047529,689692047439,90,4,60,372
830567,689841541489,689841541427,62,2,44,372
830617,689924600689,689924600621,68,2,44,372
830911,690413089921,690413089871,50,2,44,372
831161,690828607921,690828607853,68,6,60,372
831217,690921701089,690921701039,50,2,44,372
831371,691177739641,691177739563,78,4,60,372
831437,691287484969,691287484919,50,2,44,372
831443,691297462249,691297462199,50,2,44,372
831757,691819707049,691819706953,96,4,60,372
831983,692195712289,692195712217,72,4,60,372
832151,692475286801,692475286739,62,2,44,372
832217,692585135089,692585135017,72,4,60,372
832421,692924721241,692924721161,80,2,44,372
832427,692934710329,692934710257,72,4,60,372
832487,693034605169,693034605061,108,6,60,372
832591,693207773281,693207773213,68,6,60,372
832633,693277712689,693277712581,108,6,60,372
832763,693494214169,693494214071,98,2,44,372
832771,693507538441,693507538357,84,4,60,372
832861,693657445321,693657445253,68,6,60,372
833009,693903994081,693903993997,84,4,60,372
833201,694223906401,694223906303,98,6,60,372
833251,694307229001,694307228903,98,6,60,372
833281,694357224961,694357224893,68,6,60,372
833347,694467222409,694467222329,80,2,44,372
833617,694917302689,694917302627,62,2,44,372
833783,695194091089,695194091017,72,4,60,372
834107,695734487449,695734487387,62,2,44,372
834133,695777861689,695777861599,90,4,60,372
834151,695807890801,695807890721,80,2,44,372
834181,695857940761,695857940693,68,6,60,372
834257,695984742049,695984741999,50,2,44,372
834277,696018112729,696018112667,62,2,44,372
834283,696028124089,696028124023,66,4,60,372
834367,696168290689,696168290549,140,2,44,372
834809,696906066481,696906066419,62,2,44,372
834811,696909405721,696909405641,80,2,44,372
834859,696989549881,696989549807,74,2,44,372
834913,697079717569,697079717461,108,6,60,372
835271,697677643441,697677643357,84,4,60,372
835327,697771196929,697771196813,116,6,60,372
835453,697981715209,697981715147,62,2,44,372
835459,697991740681,697991740601,80,2,44,372
835559,698158842481,698158842431,50,2,44,372
835607,698239058449,698239058357,92,2,44,372
835661,698329306921,698329306837,84,4,60,372
835739,698459676121,698459676053,68,6,60,372
835937,698790667969,698790667889,80,2,44,372
835973,698850856729,698850856633,96,4,60,372
835979,698860888441,698860888307,134,2,44,372
835987,698874264169,698874264097,72,4,60,372
836071,699014717041,699014716969,72,4,60,372
836153,699151839409,699151839359,50,2,44,372
836243,699302355049,699302354983,66,4,60,372
836327,699442850929,699442850849,80,2,44,372
836509,699747307081,699747307031,50,2,44,372
836569,699847691761,699847691671,90,6,60,372
836657,699994935649,699994935599,50,2,44,372
836821,700269386041,700269385973,68,6,60,372
836873,700356418129,700356418007,122,2,44,372
836951,700486976401,700486976327,74,2,44,372
837077,700697903929,700697903861,68,2,44,372
837157,700831842649,700831842577,72,4,60,372
837467,701350976089,701350976009,80,2,44,372
837847,701987595409,701987595329,80,2,44,373
837929,702125009041,702125008973,68,6,60,373
838171,702530625241,702530625157,84,4,60,373
838429,702963188041,702963187967,74,2,44,373
838441,702983310481,702983310413,68,6,60,373
838483,703053741289,703053741239,50,2,44,373
838693,703405948249,703405948123,126,4,60,373
838949,703835424601,703835424521,80,2,44,373
839437,704654476969,704654476843,126,4,60,373
839609,704943272881,704943272807,74,2,44,373
839611,704946631321,704946631247,74,2,44,373
839899,705430330201,705430330151,50,2,44,373
840067,705712564489,705712564409,80,2,44,373
840179,705900752041,705900751979,62,2,44,373
840473,706394863729,706394863649,80,2,44,373
840523,706478913529,706478913379,150,4,60,373
840611,706626853321,706626853271,50,2,44,373
840923,707151491929,707151491863,66,4,60,373
841069,707397062761,707397062653,108,4,60,373
841219,707649405961,707649405871,90,6,60,373
841277,707746990729,707746990679,50,2,44,373
841283,707757086089,707757085963,126,4,60,373
841327,707831120929,707831120849,80,2,44,373
841459,708053248681,708053248603,78,4,60,373
841697,708453839809,708453839759,50,2,44,373
841927,708841073329,708841073267,62,2,44,373
841931,708847808761,708847808693,68,6,60,373
842003,708969052009,708969051919,90,4,60,373
842089,709113883921,709113883847,74,2,44,373
842147,709211569609,709211569541,68,2,44,373
842353,709558576609,709558576537,72,4,60,373
842417,709666401889,709666401839,50,2,44,373
842483,709777605289,709777605239,50,2,44,373
842581,709942741561,709942741489,72,4,60,373
842657,710070819649,710070819599,50,2,44,373
842747,710222506009,710222505841,168,6,60,373
842869,710428151161,710428151053,108,4,60,373
842951,710566388401,710566388327,74,2,44,373
842957,710576503849,710576503781,68,2,44,373
842977,710610222529,710610222463,66,4,60,373
842993,710637198049,710637197987,62,2,44,373
843067,710761966489,710761966381,108,6,60,373
843091,710802434281,710802434207,74,2,44,373
843229,711035146441,711035146391,50,2,44,373
843307,711166696249,711166696199,50,2,44,373
843371,711274643641,711274643591,50,2,44,373
843377,711284764129,711284764037,92,2,44,373
843443,711396094249,711396094169,80,2,44,373
843643,711733511449,711733511369,80,2,44,373
843737,711892125169,711892125041,128,2,44,373
843811,712017003721,712017003631,90,6,60,373
844127,712550392129,712550392079,50,2,44,373
844163,712611170569,712611170519,50,2,44,373
844421,713046825241,713046825173,68,6,60,373
844439,713077224721,713077224647,74,2,44,373
844513,713202207169,713202207083,86,6,60,373
844631,713401526161,713401526087,74,2,44,373
844651,713435311801,713435311751,50,2,44,373
844769,713634663361,713634663293,68,6,60,373
844771,713638042441,713638042363,78,4,60,373
844847,713766453409,713766453313,96,4,60,373
844861,713790109321,713790109223,98,6,60,373
844891,713840801881,713840801789,92,2,44,373
845021,714060490441,714060490379,62,2,44,373
845219,714395157961,714395157829,132,4,60,373
845303,714537161809,714537161707,102,4,60,373
845309,714547305481,714547305431,50,2,44,373
845381,714669035161,714669035111,50,2,44,373
845659,715139144281,715139144197,84,4,60,373
845723,715247392729,715247392649,80,2,44,373
845863,715484214769,715484214707,62,2,44,373
845941,715616175481,715616175377,104,2,44,373
846187,716032438969,716032438897,72,4,60,373
846217,716083211089,716083211017,72,4,60,373
846361,716326942321,716326942223,98,6,60,373
846487,716540241169,716540241103,66,4,60,373
846563,716668912969,716668912907,62,2,44,373
846673,716855168929,716855168879,50,2,44,373
846871,717190490641,717190490573,68,6,60,373
846983,717380202289,717380202221,68,2,44,373
847037,717471679369,717471679319,50,2,44,373
847051,717495396601,717495396493,108,4,60,373
847219,717780033961,717780033911,50,2,44,373
847277,717878314729,717878314639,90,4,60,373
848251,719529759001,719529758923,78,4,60,373
848273,719567082529,719567082461,68,2,44,373
848297,719607800209,719607800147,62,2,44,373
848387,719760501769,719760501703,66,4,60,373
848537,720015040369,720015040289,80,2,44,373
848557,720048982249,720048982139,110,2,44,373
848593,720110079649,720110079583,66,4,60,373
848857,720558206449,720558206377,72,4,60,373
848921,720666864241,720666864173,68,6,60,373
849467,721594184089,721594184023,66,4,60,373
849587,721798070569,721798070503,66,4,60,373
849601,721821859201,721821859151,50,2,44,373
849649,721903423201,721903423151,50,2,44,373
849727,722035974529,722035974437,92,2,44,373
849731,722042772361,722042772289,72,4,60,373
849767,722103954289,722103954211,78,6,60,373
849973,722454100729,722454100679,50,2,44,373
850027,722545900729,722545900541,188,2,44,373
850061,722603703721,722603703637,84,4,60,373
850063,722607103969,722607103919,50,2,44,373
850139,722736319321,722736319243,78,4,60,373
850211,722858744521,722858744471,50,2,44,373
850331,723062809561,723062809481,80,2,44,373
850373,723134239129,723134239057,72,4,60,373
850853,723950827609,723950827517,92,2,44,373
850897,724025704609,724025704543,66,4,60,373
851041,724270783681,724270783609,72,4,60,373
851057,724298017249,724298017199,50,2,44,373
851177,724502285329,724502285201,128,2,44,373
851387,724859823769,724859823647,122,2,44,373
851659,725323052281,725323052197,84,4,60,373
851677,725353712329,725353712221,108,6,60,373
851749,725476359001,725476358951,50,2,44,373
851813,725585386969,725585386873,96,4,60,373
851953,725823914209,725823914143,66,4,60,373
852149,726157918201,726157918151,50,2,44,373
852167,726188595889,726188595779,110,2,44,373
852191,726229500481,726229500401,80,2,44,373
852197,726239726809,726239726741,68,2,44,373
852199,726243135601,726243135521,80,2,44,373
852581,726894361561,726894361451,110,2,44,373
852829,727317303241,727317303191,50,2,44,373
852833,727324125889,727324125823,66,4,60,373
852937,727501525969,727501525901,68,2,44,373
853187,727928056969,727928056903,66,4,60,374
853477,728422989529,728422989467,62,2,44,374
853577,728593694929,728593694867,62,2,44,374
853843,729047868649,729047868587,62,2,44,374
853913,729167411569,729167411519,50,2,44,374
853949,729228894601,729228894523,78,4,60,374
853981,729283548361,729283548283,78,4,60,374
854089,729468019921,729468019859,62,2,44,374
854111,729505600321,729505600247,74,2,44,374
854159,729587597281,729587597129,152,2,44,374
854303,729833615809,729833615723,86,6,60,374
854323,729867788329,729867788263,66,4,60,374
854363,729936135769,729936135683,86,6,60,374
854593,730329195649,730329195599,50,2,44,374
854629,730390727641,730390727533,108,4,60,374
854747,730592434009,730592433943,66,4,60,374
854929,730903595041,730903594963,78,4,60,374
855089,731177197921,731177197853,68,6,60,374
855607,732063338449,732063338359,90,4,60,374
855733,732278967289,732278967227,62,2,44,374
855739,732289236121,732289236037,84,4,60,374
855887,732542556769,732542556703,66,4,60,374
855919,732597334561,732597334489,72,4,60,374
856099,732905497801,732905497739,62,2,44,374
856187,733056178969,733056178891,78,6,60,374
856213,733100701369,733100701301,68,2,44,374
856237,733141800169,733141800119,50,2,44,374
856301,733251402601,733251402551,50,2,44,374
856507,733604241049,733604240987,62,2,44,374
856529,733641927841,733641927791,50,2,44,374
856571,733713878041,733713877991,50,2,44,374
856637,733826949769,733826949707,62,2,44,374
856697,733929749809,733929749741,68,2,44,374
856733,733991433289,733991433193,96,4,60,374
856901,734279323801,734279323721,80,2,44,374
857081,734587840561,734587840471,90,6,60,374
857107,734632409449,734632409387,62,2,44,374
857737,735712761169,735712761101,68,2,44,374
857951,736079918401,736079918351,50,2,44,374
858073,736289273329,736289273243,86,6,60,374
858307,736690906249,736690906199,50,2,44,374
858427,736896914329,736896914249,80,2,44,374
858457,736948420849,736948420783,66,4,60,374
858503,737027401009,737027400959,50,2,44,374
858673,737319320929,737319320879,50,2,44,374
858757,737463585049,737463584983,66,4,60,374
858763,737473890169,737473890119,50,2,44,374
858899,737707492201,737707492133,68,6,60,374
858953,737800256209,737800256111,98,2,44,374
858997,737875846009,737875845919,90,4,60,374
859051,737968620601,737968620551,50,2,44,374
859121,738088892641,738088892579,62,2,44,374
859267,738339777289,738339777221,68,2,44,374
859277,738356962729,738356962663,66,4,60,374
859297,738391334209,738391334123,86,6,60,374
859477,738700713529,738700713433,96,4,60,374
859919,739460686561,739460686511,50,2,44,374
859973,739553560729,739553560679,50,2,44,374
860357,740214167449,740214167339,110,2,44,374
860369,740234816161,740234816099,62,2,44,374
860533,740517044089,740517044039,50,2,44,374
860609,740647850881,740647850819,62,2,44,374
860641,740702930881,740702930789,92,2,44,374
860647,740713258609,740713258559,50,2,44,374
860861,741081661321,741081661253,68,6,60,374
861013,741343386169,741343386103,66,4,60,374
861043,741395047849,741395047777,72,4,60,374
861059,741422601481,741422601373,108,4,60,374
861299,741835967401,741835967329,72,4,60,374
861317,741866974489,741866974393,96,4,60,374
861547,742263233209,742263233143,66,4,60,374
861599,742352836801,742352836681,120,6,60,374
861739,742594104121,742594104053,68,6,60,374
861871,742821620641,742821620579,62,2,44,374
862033,743100893089,743100893009,80,2,44,374
862187,743366422969,743366422853,116,6,60,374
862571,744028730041,744028729949,92,2,44,374
862607,744090836449,744090836347,102,4,60,374
862727,744297876529,744297876467,62,2,44,374
862909,744611942281,744611942147,134,2,44,374
862913,744618845569,744618845501,68,2,44,374
862943,744670621249,744670621183,66,4,60,374
862957,744694783849,744694783787,62,2,44,374
863047,744850124209,744850124141,68,2,44,374
863123,744981313129,744981312961,168,6,60,374
863153,745033101409,745033101359,50,2,44,374
863491,745616707081,745616707013,68,6,60,374
863593,745792869649,745792869541,108,6,60,374
864013,746518464169,746518464091,78,6,60,374
864029,746546112841,746546112773,68,6,60,374
864121,746705102641,746705102573,68,6,60,374
864319,747047333761,747047333639,122,2,44,374
864379,747151055641,747151055561,80,2,44,374
864491,747344689081,747344689009,72,4,60,374
864511,747379269121,747379269059,62,2,44,374
864533,747417308089,747417307991,98,2,44,374
864551,747448431601,747448431551,50,2,44,374
864673,747659396929,747659396833,96,4,60,374
864883,748022603689,748022603597,92,2,44,374
865001,748226730001,748226729869,132,4,60,374
865103,748403200609,748403200483,126,4,60,374
865247,748652371009,748652370941,68,2,44,374
865343,748818507649,748818507557,92,2,44,374
865537,749154298369,749154298303,66,4,60,374
865597,749258166409,749258166347,62,2,44,374
865721,749472849841,749472849773,68,6,60,374
865757,749535183049,749535182969,80,2,44,374
865807,749621761249,749621761181,68,2,44,374
865877,749742979129,749742979079,50,2,44,374
866221,750338820841,750338820733,108,4,60,374
866519,750855177361,750855177311,50,2,44,374
866783,751312769089,751312768991,98,2,44,374
866851,751430656201,751430656121,80,2,44,374
867037,751753159369,751753159301,68,2,44,374
867079,751825992241,751825992179,62,2,44,374
867121,751898828641,751898828561,80,2,44,374
867227,752082669529,752082669449,80,2,44,374
867253,752127766009,752127765931,78,6,60,374
867281,752176332961,752176332911,50,2,44,374
867541,752627386681,752627386601,80,2,44,374
867553,752648207809,752648207747,62,2,44,374
867617,752759258689,752759258627,62,2,44,374
867773,753029979529,753029979467,62,2,44,374
868033,753481289089,753481289027,62,2,44,374
868453,754210613209,754210613137,72,4,60,374
868559,754394736481,754394736409,72,4,60,374
868561,754398210721,754398210649,72,4,60,374
868577,754426004929,754426004729,200,2,44,374
868849,754898584801,754898584709,92,2,44,375
868997,755155786009,755155785941,68,2,44,375
869179,755472134041,755472133963,78,4,60,375
869257,755607732049,755607731971,78,6,60,375
869293,755670319849,755670319727,122,2,44,375
869321,755719001041,755719000991,50,2,44,375
869419,755889397561,755889397511,50,2,44,375
869437,755920696969,755920696891,78,6,60,375
869471,755979819841,755979819779,62,2,44,375
869579,756167637241,756167637163,78,4,60,375
869599,756202420801,756202420723,78,4,60,375
869807,756564217249,756564217181,68,2,44,375
870013,756922620169,756922620101,68,2,44,375
870059,757002663481,757002663407,74,2,44,375
870127,757120996129,757120996057,72,4,60,375
870407,757608345649,757608345551,98,2,44,375
870461,757702352521,757702352447,74,2,44,375
870497,757765027009,757765026923,86,6,60,375
870589,757925206921,757925206837,84,4,60,375
870593,757932171649,757932171569,80,2,44,375
870641,758015750881,758015750813,68,6,60,375
870739,758186406121,758186406071,50,2,44,375
870847,758374497409,758374497347,62,2,44,375
870967,758583515089,758583515017,72,4,60,375
871159,758918003281,758918003161,120,6,60,375
871259,759092245081,759092244929,152,2,44,375
871349,759249079801,759249079727,74,2,44,375
871763,759970728169,759970728119,50,2,44,375
871987,760361328169,760361328107,62,2,44,375
872203,760738073209,760738073141,68,2,44,375
872477,761216115529,761216115431,98,2,44,375
872647,761512786609,761512786537,72,4,60,375
872657,761530239649,761530239581,68,2,44,375
872947,762036464809,762036464759,50,2,44,375
873121,762340280641,762340280561,80,2,44,375
873157,762403146649,762403146551,98,2,44,375
873263,762588267169,762588267097,72,4,60,375
873293,762640663849,762640663783,66,4,60,375
873421,762864243241,762864243157,84,4,60,375
873463,762937612369,762937612303,66,4,60,375
873527,763049419729,763049419621,108,6,60,375
873767,763468770289,763468770199,90,4,60,375
873773,763479255529,763479255443,86,6,60,375
873863,763636542769,763636542679,90,4,60,375
873991,763860268081,763860268007,74,2,44,375
874213,764248369369,764248369307,62,2,44,375
874859,765378269881,765378269813,68,6,60,375
874967,765567251089,765567250969,120,4,60,375
875183,765945283489,765945283427,62,2,44,375
875201,765976790401,765976790339,62,2,44,375
