anchor_p,offset,candidate_q,carrier,carrier_offset,carrier_d,post_carrier_lower_d_count,post_carrier_ge_d_count,lock_carrier,lock_carrier_offset,lock_carrier_d,lock_threat,lock_threat_offset,lock_threat_d,survivor_lock_carrier,survivor_lock_carrier_offset,survivor_lock_carrier_d,survivor_lock_threat,survivor_lock_threat_offset,survivor_lock_threat_d,interior_prime_offsets,structural_status,structural_reasons,rule_x_status,rule_x_reasons,survivor_lock_status,survivor_lock_reasons,exact_status,exact_reasons
919,24,943,921,2,4,0,18,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
919,28,947,921,2,4,0,22,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
919,30,949,921,2,4,0,23,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
919,34,953,921,2,4,0,27,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
919,40,959,921,2,4,0,32,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28 34,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
919,42,961,921,2,4,0,34,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28 34,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
919,48,967,961,42,3,0,5,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28 34,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
919,52,971,961,42,3,0,8,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28 34 48,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
919,54,973,961,42,3,0,9,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28 34 48 52,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
919,58,977,961,42,3,0,13,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28 34 48 52,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
919,60,979,961,42,3,0,14,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28 34 48 52 58,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
919,64,983,961,42,3,0,18,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28 34 48 52 58,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
919,70,989,961,42,3,0,23,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28 34 48 52 58 64,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
919,72,991,961,42,3,0,25,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28 34 48 52 58 64,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
919,78,997,961,42,3,0,30,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28 34 48 52 58 64 72,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
919,82,1001,961,42,3,0,33,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28 34 48 52 58 64 72 78,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
919,84,1003,961,42,3,0,35,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28 34 48 52 58 64 72 78,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
919,88,1007,961,42,3,0,39,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28 34 48 52 58 64 72 78,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
919,90,1009,961,42,3,0,41,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28 34 48 52 58 64 72 78,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
919,94,1013,961,42,3,0,44,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28 34 48 52 58 64 72 78 90,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
919,100,1019,961,42,3,0,49,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28 34 48 52 58 64 72 78 90 94,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
919,102,1021,961,42,3,0,50,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28 34 48 52 58 64 72 78 90 94 100,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
919,108,1027,961,42,3,0,55,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28 34 48 52 58 64 72 78 90 94 100 102,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
919,112,1031,961,42,3,0,59,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28 34 48 52 58 64 72 78 90 94 100 102,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
919,114,1033,961,42,3,0,60,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28 34 48 52 58 64 72 78 90 94 100 102 112,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
919,118,1037,961,42,3,0,63,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28 34 48 52 58 64 72 78 90 94 100 102 112 114,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
919,120,1039,961,42,3,0,65,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28 34 48 52 58 64 72 78 90 94 100 102 112 114,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
919,124,1043,961,42,3,0,68,920,1,16,921,2,4,921,2,4,961,42,3,10 18 22 28 34 48 52 58 64 72 78 90 94 100 102 112 114 120,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
929,2,931,930,1,16,0,0,930,1,16,931,2,6,933,4,4,961,32,3,,SURVIVES,,SURVIVES,,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE
929,8,937,933,4,4,0,3,930,1,16,931,2,6,933,4,4,961,32,3,,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,SURVIVES,
929,12,941,933,4,4,0,6,930,1,16,931,2,6,933,4,4,961,32,3,8,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
929,14,943,933,4,4,0,7,930,1,16,931,2,6,933,4,4,961,32,3,8 12,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
929,18,947,933,4,4,0,11,930,1,16,931,2,6,933,4,4,961,32,3,8 12,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
929,20,949,933,4,4,0,12,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
929,24,953,933,4,4,0,16,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
929,30,959,933,4,4,0,21,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
929,32,961,933,4,4,0,23,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
929,38,967,961,32,3,0,5,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
929,42,971,961,32,3,0,8,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24 38,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
929,44,973,961,32,3,0,9,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24 38 42,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
929,48,977,961,32,3,0,13,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24 38 42,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
929,50,979,961,32,3,0,14,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24 38 42 48,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
929,54,983,961,32,3,0,18,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24 38 42 48,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
929,60,989,961,32,3,0,23,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24 38 42 48 54,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
929,62,991,961,32,3,0,25,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24 38 42 48 54,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
929,68,997,961,32,3,0,30,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24 38 42 48 54 62,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
929,72,1001,961,32,3,0,33,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24 38 42 48 54 62 68,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
929,74,1003,961,32,3,0,35,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24 38 42 48 54 62 68,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
929,78,1007,961,32,3,0,39,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24 38 42 48 54 62 68,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
929,80,1009,961,32,3,0,41,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24 38 42 48 54 62 68,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
929,84,1013,961,32,3,0,44,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24 38 42 48 54 62 68 80,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
929,90,1019,961,32,3,0,49,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24 38 42 48 54 62 68 80 84,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
929,92,1021,961,32,3,0,50,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24 38 42 48 54 62 68 80 84 90,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
929,98,1027,961,32,3,0,55,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24 38 42 48 54 62 68 80 84 90 92,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
929,102,1031,961,32,3,0,59,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24 38 42 48 54 62 68 80 84 90 92,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
929,104,1033,961,32,3,0,60,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24 38 42 48 54 62 68 80 84 90 92 102,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
929,108,1037,961,32,3,0,63,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24 38 42 48 54 62 68 80 84 90 92 102 104,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
929,110,1039,961,32,3,0,65,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24 38 42 48 54 62 68 80 84 90 92 102 104,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
929,114,1043,961,32,3,0,68,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24 38 42 48 54 62 68 80 84 90 92 102 104 110,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
929,120,1049,961,32,3,0,74,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24 38 42 48 54 62 68 80 84 90 92 102 104 110,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
929,122,1051,961,32,3,0,75,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24 38 42 48 54 62 68 80 84 90 92 102 104 110 120,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
929,128,1057,961,32,3,0,80,930,1,16,931,2,6,933,4,4,961,32,3,8 12 18 24 38 42 48 54 62 68 80 84 90 92 102 104 110 120 122,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
937,4,941,939,2,4,0,1,938,1,8,939,2,4,939,2,4,961,24,3,,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,SURVIVES,
937,6,943,939,2,4,0,2,938,1,8,939,2,4,939,2,4,961,24,3,4,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
937,10,947,939,2,4,0,6,938,1,8,939,2,4,939,2,4,961,24,3,4,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
937,12,949,939,2,4,0,7,938,1,8,939,2,4,939,2,4,961,24,3,4 10,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
937,16,953,939,2,4,0,11,938,1,8,939,2,4,939,2,4,961,24,3,4 10,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
937,22,959,939,2,4,0,16,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
937,24,961,939,2,4,0,18,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
937,30,967,961,24,3,0,5,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
937,34,971,961,24,3,0,8,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
937,36,973,961,24,3,0,9,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30 34,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
937,40,977,961,24,3,0,13,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30 34,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
937,42,979,961,24,3,0,14,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30 34 40,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
937,46,983,961,24,3,0,18,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30 34 40,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
937,52,989,961,24,3,0,23,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30 34 40 46,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
937,54,991,961,24,3,0,25,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30 34 40 46,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
937,60,997,961,24,3,0,30,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30 34 40 46 54,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
937,64,1001,961,24,3,0,33,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30 34 40 46 54 60,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
