scale,anchor_p,seed_s0,terminal_q,terminal_index,chain_index,node_n,least_factor_for_audit_only,sqrt_node,left_distance,center_distance,sqrt_minus_least_factor,two_lane_distance,least_factor_over_sqrt_node,center_distance_over_sqrt_node,two_lane_distance_over_sqrt_node,lane,closure_lane,node_offset_from_anchor,node_offset_from_seed,seed_offset,delta_prev,delta_next,prefix_delta_vector,chain_delta_vector,carrier_to_node_delta,node_mod_30,offset_mod_30,candidate_bound,visible_divisor_bound
1000000000000000000,999999999999995341,999999999999995387,999999999999995419,2,1,999999999999995399,10211,999999999,10211,999989788,999989788,10211,1.0211000010211e-05,0.9999897889999898,1.0211000010211e-05,low_factor,small_shadow_horizon,58,12,46,12,20,[12],"[12,20,42]",58,29,28,128,10000
1000000000000000000,999999999999995261,999999999999995273,999999999999995333,2,1,999999999999995329,386459531,999999999,386459531,613540468,613540468,386459531,0.38645953138645955,0.6135404686135405,0.38645953138645955,low_factor,small_shadow_horizon,68,56,12,56,4,[56],"[56,4,8,46]",68,19,8,128,10000
1000000000000000000,999999999999995149,999999999999995177,999999999999995231,4,1,999999999999995179,199081,999999999,199081,999800918,999800918,199081,0.000199081000199081,0.999800918999801,0.000199081000199081,low_factor,small_shadow_horizon,30,2,28,2,42,[2],"[2,42,6,4,6,24,12]",30,19,0,128,10000
1000000000000000000,999999999999995149,999999999999995177,999999999999995231,4,2,999999999999995221,90599,999999999,90599,999909400,999909400,90599,9.0599000090599e-05,0.9999094009999094,9.0599000090599e-05,low_factor,small_shadow_horizon,72,44,28,42,6,"[2,42]","[2,42,6,4,6,24,12]",72,1,12,128,10000
1000000000000000000,999999999999995149,999999999999995177,999999999999995231,4,3,999999999999995227,21521,999999999,21521,999978478,999978478,21521,2.1521000021521e-05,0.9999784789999785,2.1521000021521e-05,low_factor,small_shadow_horizon,78,50,28,6,4,"[2,42,6]","[2,42,6,4,6,24,12]",78,7,18,128,10000
1000000000000000000,999999999999995131,999999999999995143,999999999999995149,2,1,999999999999995147,1432111,999999999,1432111,998567888,998567888,1432111,0.001432111001432111,0.9985678889985679,0.001432111001432111,low_factor,small_shadow_horizon,16,4,12,4,2,[4],"[4,2,28,2,42,6,4,6]",16,17,16,128,10000
1000000000000000000,999999999999995083,999999999999995087,999999999999995131,4,1,999999999999995117,391679,999999999,391679,999608320,999608320,391679,0.000391679000391679,0.9996083209996083,0.000391679000391679,low_factor,small_shadow_horizon,34,30,4,30,2,[30],"[30,2,10,2,12,4,2,28]",34,17,4,128,10000
1000000000000000000,999999999999995083,999999999999995087,999999999999995131,4,2,999999999999995119,258623,999999999,258623,999741376,999741376,258623,0.000258623000258623,0.9997413769997414,0.000258623000258623,low_factor,small_shadow_horizon,36,32,4,2,10,"[30,2]","[30,2,10,2,12,4,2,28]",36,19,6,128,10000
1000000000000000000,999999999999995083,999999999999995087,999999999999995131,4,3,999999999999995129,21611,999999999,21611,999978388,999978388,21611,2.1611000021611e-05,0.9999783889999784,2.1611000021611e-05,low_factor,small_shadow_horizon,46,42,4,10,2,"[30,2,10]","[30,2,10,2,12,4,2,28]",46,29,16,128,10000
1000000000000000000,999999999999994849,999999999999994853,999999999999994897,2,1,999999999999994871,67121,999999999,67121,999932878,999932878,67121,6.7121000067121e-05,0.9999328789999329,6.7121000067121e-05,low_factor,small_shadow_horizon,22,18,4,18,26,[18],"[18,26,46,26]",22,11,22,128,10000
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,6,1,999999999999994769,38239,999999999,38239,999961760,999961760,38239,3.8239000038239e-05,0.9999617609999618,3.8239000038239e-05,low_factor,small_shadow_horizon,42,30,12,30,2,[30],"[30,2,18,12,10,12,14,4]",42,29,12,128,10000
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,6,2,999999999999994771,34019,999999999,34019,999965980,999965980,34019,3.4019000034019e-05,0.999965980999966,3.4019000034019e-05,low_factor,small_shadow_horizon,44,32,12,2,18,"[30,2]","[30,2,18,12,10,12,14,4]",44,1,14,128,10000
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,6,3,999999999999994789,30931,999999999,30931,999969068,999969068,30931,3.0931000030931e-05,0.9999690689999691,3.0931000030931e-05,low_factor,small_shadow_horizon,62,50,12,18,12,"[30,2,18]","[30,2,18,12,10,12,14,4]",62,19,2,128,10000
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,6,4,999999999999994801,9994043,999999999,9994043,990005956,990005956,9994043,0.009994043009994043,0.9900059569900059,0.009994043009994043,low_factor,small_shadow_horizon,74,62,12,12,10,"[30,2,18,12]","[30,2,18,12,10,12,14,4]",74,1,14,128,10000
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,6,5,999999999999994811,13267381,999999999,13267381,986732618,986732618,13267381,0.01326738101326738,0.9867326189867326,0.01326738101326738,low_factor,small_shadow_horizon,84,72,12,10,12,"[30,2,18,12,10]","[30,2,18,12,10,12,14,4]",84,11,24,128,10000
1000000000000000000,999999999999994657,999999999999994661,999999999999994727,3,1,999999999999994663,20717,999999999,20717,999979282,999979282,20717,2.0717000020717e-05,0.9999792829999793,2.0717000020717e-05,low_factor,small_shadow_horizon,6,2,4,2,4,[2],"[2,4,60,12,30,2]",6,13,6,128,10000
1000000000000000000,999999999999994657,999999999999994661,999999999999994727,3,2,999999999999994667,181514959,999999999,181514959,818485040,818485040,181514959,0.18151495918151495,0.818485040818485,0.18151495918151495,low_factor,small_shadow_horizon,10,6,4,4,60,"[2,4]","[2,4,60,12,30,2]",10,17,10,128,10000
1000000000000000000,999999999999994573,999999999999994577,999999999999994619,3,1,999999999999994589,319489,999999999,319489,999680510,999680510,319489,0.000319489000319489,0.9996805109996805,0.000319489000319489,low_factor,small_shadow_horizon,16,12,4,12,18,[12],"[12,18,12,8,6,24,4,2]",16,29,16,128,10000
1000000000000000000,999999999999994573,999999999999994577,999999999999994619,3,2,999999999999994607,67061,999999999,67061,999932938,999932938,67061,6.7061000067061e-05,0.999932938999933,6.7061000067061e-05,low_factor,small_shadow_horizon,34,30,4,18,12,"[12,18]","[12,18,12,8,6,24,4,2]",34,17,4,128,10000
1000000000000000000,999999999999994361,999999999999994373,999999999999994481,5,1,999999999999994387,409351,999999999,409351,999590648,999590648,409351,0.000409351000409351,0.9995906489995906,0.000409351000409351,low_factor,small_shadow_horizon,26,14,12,14,4,[14],"[14,4,48,24,18]",26,7,26,128,10000
1000000000000000000,999999999999994361,999999999999994373,999999999999994481,5,2,999999999999994391,145771,999999999,145771,999854228,999854228,145771,0.000145771000145771,0.9998542289998542,0.000145771000145771,low_factor,small_shadow_horizon,30,18,12,4,48,"[14,4]","[14,4,48,24,18]",30,11,0,128,10000
1000000000000000000,999999999999994361,999999999999994373,999999999999994481,5,3,999999999999994439,33751,999999999,33751,999966248,999966248,33751,3.3751000033751e-05,0.9999662489999662,3.3751000033751e-05,low_factor,small_shadow_horizon,78,66,12,48,24,"[14,4,48]","[14,4,48,24,18]",78,29,18,128,10000
1000000000000000000,999999999999994361,999999999999994373,999999999999994481,5,4,999999999999994463,85711,999999999,85711,999914288,999914288,85711,8.5711000085711e-05,0.9999142889999143,8.5711000085711e-05,low_factor,small_shadow_horizon,102,90,12,24,18,"[14,4,48,24]","[14,4,48,24,18]",102,23,12,128,10000
1000000000000000000,999999999999994297,999999999999994313,999999999999994339,2,1,999999999999994321,185239181,999999999,185239181,814760818,814760818,185239181,0.1852391811852392,0.8147608188147608,0.1852391811852392,low_factor,small_shadow_horizon,24,8,16,8,18,[8],"[8,18,10,2,10,12,14,4]",24,1,24,128,10000
1000000000000000000,999999999999994117,999999999999994163,999999999999994193,2,1,999999999999994183,1034767,999999999,1034767,998965232,998965232,1034767,0.001034767001034767,0.9989652329989652,0.001034767001034767,low_factor,small_shadow_horizon,66,20,46,20,10,[20],"[20,10,6,12,8,18]",66,13,6,128,10000
1000000000000000000,999999999999993989,999999999999993997,999999999999994073,6,1,999999999999994013,531871,999999999,531871,999468128,999468128,531871,0.000531871000531871,0.9994681289994681,0.000531871000531871,low_factor,small_shadow_horizon,24,16,8,16,30,[16],"[16,30,8,10,6,6,20,18]",24,23,24,128,10000
1000000000000000000,999999999999993989,999999999999993997,999999999999994073,6,2,999999999999994043,47497,999999999,47497,999952502,999952502,47497,4.7497000047497e-05,0.9999525029999525,4.7497000047497e-05,low_factor,small_shadow_horizon,54,46,8,30,8,"[16,30]","[16,30,8,10,6,6,20,18]",54,23,24,128,10000
1000000000000000000,999999999999993989,999999999999993997,999999999999994073,6,3,999999999999994051,77479,999999999,77479,999922520,999922520,77479,7.7479000077479e-05,0.9999225209999225,7.7479000077479e-05,low_factor,small_shadow_horizon,62,54,8,8,10,"[16,30,8]","[16,30,8,10,6,6,20,18]",62,1,2,128,10000
1000000000000000000,999999999999993989,999999999999993997,999999999999994073,6,4,999999999999994061,14952611,999999999,14952611,985047388,985047388,14952611,0.014952611014952611,0.9850473889850474,0.014952611014952611,low_factor,small_shadow_horizon,72,64,8,10,6,"[16,30,8,10]","[16,30,8,10,6,6,20,18]",72,11,12,128,10000
1000000000000000000,999999999999993989,999999999999993997,999999999999994073,6,5,999999999999994067,225161,999999999,225161,999774838,999774838,225161,0.000225161000225161,0.9997748389997748,0.000225161000225161,low_factor,small_shadow_horizon,78,70,8,6,6,"[16,30,8,10,6]","[16,30,8,10,6,6,20,18]",78,17,18,128,10000
1000000000000000000,999999999999993683,999999999999993719,999999999999993779,2,1,999999999999993749,658475269,999999999,658475269,341524730,341524730,341524730,0.6584752696584752,0.34152473034152475,0.34152473034152475,sqrt_adjacent,balanced_semiprime_center,66,30,36,30,30,[30],"[30,30,12,8,10]",66,29,6,128,10000
1000000000000000000,999999999999993647,999999999999993649,999999999999993679,3,1,999999999999993659,238547,999999999,238547,999761452,999761452,238547,0.000238547000238547,0.9997614529997615,0.000238547000238547,low_factor,small_shadow_horizon,12,10,2,10,18,[10],"[10,18,2,4,36,30]",12,29,12,128,10000
1000000000000000000,999999999999993647,999999999999993649,999999999999993679,3,2,999999999999993677,358059497,999999999,358059497,641940502,641940502,358059497,0.3580594973580595,0.6419405026419405,0.3580594973580595,low_factor,small_shadow_horizon,30,28,2,18,2,"[10,18]","[10,18,2,4,36,30]",30,17,0,128,10000
1000000000000000000,999999999999993571,999999999999993613,999999999999993647,4,1,999999999999993617,2380877,999999999,2380877,997619122,997619122,2380877,0.002380877002380877,0.9976191229976191,0.002380877002380877,low_factor,small_shadow_horizon,46,4,42,4,6,[4],"[4,6,8,16,2,10,18,2]",46,17,16,128,10000
1000000000000000000,999999999999993571,999999999999993613,999999999999993647,4,2,999999999999993623,25999,999999999,25999,999974000,999974000,25999,2.5999000025999e-05,0.999974000999974,2.5999000025999e-05,low_factor,small_shadow_horizon,52,10,42,6,8,"[4,6]","[4,6,8,16,2,10,18,2]",52,23,22,128,10000
1000000000000000000,999999999999993571,999999999999993613,999999999999993647,4,3,999999999999993631,3192713,999999999,3192713,996807286,996807286,3192713,0.003192713003192713,0.9968072869968073,0.003192713003192713,low_factor,small_shadow_horizon,60,18,42,8,16,"[4,6,8]","[4,6,8,16,2,10,18,2]",60,1,0,128,10000
1000000000000000000,999999999999993269,999999999999993271,999999999999993281,2,1,999999999999993277,1060991,999999999,1060991,998939008,998939008,1060991,0.001060991001060991,0.9989390089989391,0.001060991001060991,low_factor,small_shadow_horizon,8,6,2,6,4,[6],"[6,4,2,58,18,20]",8,7,8,128,10000
1000000000000000000,999999999999993173,999999999999993233,999999999999993269,4,1,999999999999993247,405530591,999999999,405530591,594469408,594469408,405530591,0.4055305914055306,0.5944694085944694,0.4055305914055306,low_factor,small_shadow_horizon,74,14,60,14,12,[14],"[14,12,4,6,2,6,4,2]",74,7,14,128,10000
1000000000000000000,999999999999993173,999999999999993233,999999999999993269,4,2,999999999999993259,198150893,999999999,198150893,801849106,801849106,198150893,0.1981508931981509,0.8018491068018491,0.1981508931981509,low_factor,small_shadow_horizon,86,26,60,12,4,"[14,12]","[14,12,4,6,2,6,4,2]",86,19,26,128,10000
1000000000000000000,999999999999993173,999999999999993233,999999999999993269,4,3,999999999999993263,45631,999999999,45631,999954368,999954368,45631,4.5631000045631e-05,0.9999543689999544,4.5631000045631e-05,low_factor,small_shadow_horizon,90,30,60,4,6,"[14,12,4]","[14,12,4,6,2,6,4,2]",90,23,0,128,10000
1000000000000000000,999999999999993019,999999999999993023,999999999999993077,6,1,999999999999993029,1751327,999999999,1751327,998248672,998248672,1751327,0.001751327001751327,0.9982486729982487,0.001751327001751327,low_factor,small_shadow_horizon,10,6,4,6,8,[6],"[6,8,16,8,10,6,26,16]",10,29,10,128,10000
1000000000000000000,999999999999993019,999999999999993023,999999999999993077,6,2,999999999999993037,12377,999999999,12377,999987622,999987622,12377,1.2377000012377e-05,0.9999876229999877,1.2377000012377e-05,low_factor,small_shadow_horizon,18,14,4,8,16,"[6,8]","[6,8,16,8,10,6,26,16]",18,7,18,128,10000
1000000000000000000,999999999999993019,999999999999993023,999999999999993077,6,3,999999999999993053,98563,999999999,98563,999901436,999901436,98563,9.8563000098563e-05,0.9999014369999014,9.8563000098563e-05,low_factor,small_shadow_horizon,34,30,4,16,8,"[6,8,16]","[6,8,16,8,10,6,26,16]",34,23,4,128,10000
1000000000000000000,999999999999993019,999999999999993023,999999999999993077,6,4,999999999999993061,108461,999999999,108461,999891538,999891538,108461,0.000108461000108461,0.9998915389998916,0.000108461000108461,low_factor,small_shadow_horizon,42,38,4,8,10,"[6,8,16,8]","[6,8,16,8,10,6,26,16]",42,1,12,128,10000
1000000000000000000,999999999999993019,999999999999993023,999999999999993077,6,5,999999999999993071,23333,999999999,23333,999976666,999976666,23333,2.3333000023333e-05,0.9999766669999767,2.3333000023333e-05,low_factor,small_shadow_horizon,52,48,4,10,6,"[6,8,16,8,10]","[6,8,16,8,10,6,26,16]",52,11,22,128,10000
1000000000000000000,999999999999992917,999999999999992921,999999999999992939,2,1,999999999999992923,113023,999999999,113023,999886976,999886976,113023,0.000113023000113023,0.9998869769998869,0.000113023000113023,low_factor,small_shadow_horizon,6,2,4,2,16,[2],"[2,16,50,22,8,4,6,8]",6,13,6,128,10000
1000000000000000000,999999999999992617,999999999999992647,999999999999992681,3,1,999999999999992657,748271,999999999,748271,999251728,999251728,748271,0.000748271000748271,0.9992517289992517,0.000748271000748271,low_factor,small_shadow_horizon,40,10,30,10,2,[10],"[10,2,22,8,10,32]",40,17,10,128,10000
1000000000000000000,999999999999992617,999999999999992647,999999999999992681,3,2,999999999999992659,70831841,999999999,70831841,929168158,929168158,70831841,0.07083184107083185,0.9291681589291682,0.07083184107083185,low_factor,small_shadow_horizon,42,12,30,2,22,"[10,2]","[10,2,22,8,10,32]",42,19,12,128,10000
1000000000000000000,999999999999992503,999999999999992507,999999999999992543,3,1,999999999999992531,621031,999999999,621031,999378968,999378968,621031,0.000621031000621031,0.999378968999379,0.000621031000621031,low_factor,small_shadow_horizon,28,24,4,24,2,[24],"[24,2,10,18,6,14,6,16]",28,11,28,128,10000
1000000000000000000,999999999999992503,999999999999992507,999999999999992543,3,2,999999999999992533,377353,999999999,377353,999622646,999622646,377353,0.000377353000377353,0.9996226469996227,0.000377353000377353,low_factor,small_shadow_horizon,30,26,4,2,10,"[24,2]","[24,2,10,18,6,14,6,16]",30,13,0,128,10000
1000000000000000000,999999999999992333,999999999999992357,999999999999992417,4,1,999999999999992363,900794569,999999999,900794569,99205430,99205430,99205430,0.9007945699007945,0.09920543009920543,0.09920543009920543,sqrt_adjacent,balanced_semiprime_center,30,6,24,6,30,[6],"[6,30,20,4,2,30]",30,23,0,128,10000
1000000000000000000,999999999999992333,999999999999992357,999999999999992417,4,2,999999999999992393,28463,999999999,28463,999971536,999971536,28463,2.8463000028463e-05,0.9999715369999715,2.8463000028463e-05,low_factor,small_shadow_horizon,60,36,24,30,20,"[6,30]","[6,30,20,4,2,30]",60,23,0,128,10000
1000000000000000000,999999999999992333,999999999999992357,999999999999992417,4,3,999999999999992413,224717,999999999,224717,999775282,999775282,224717,0.000224717000224717,0.9997752829997752,0.000224717000224717,low_factor,small_shadow_horizon,80,56,24,20,4,"[6,30,20]","[6,30,20,4,2,30]",80,13,20,128,10000
1000000000000000000,999999999999992219,999999999999992261,999999999999992293,4,1,999999999999992269,2050229,999999999,2050229,997949770,997949770,2050229,0.002050229002050229,0.9979497709979498,0.002050229002050229,low_factor,small_shadow_horizon,50,8,42,8,10,[8],"[8,10,12,2,18,22]",50,19,20,128,10000
1000000000000000000,999999999999992219,999999999999992261,999999999999992293,4,2,999999999999992279,46790383,999999999,46790383,953209616,953209616,46790383,0.04679038304679038,0.9532096169532096,0.04679038304679038,low_factor,small_shadow_horizon,60,18,42,10,12,"[8,10]","[8,10,12,2,18,22]",60,29,0,128,10000
1000000000000000000,999999999999992219,999999999999992261,999999999999992293,4,3,999999999999992291,111751,999999999,111751,999888248,999888248,111751,0.000111751000111751,0.9998882489998883,0.000111751000111751,low_factor,small_shadow_horizon,72,30,42,12,2,"[8,10,12]","[8,10,12,2,18,22]",72,11,12,128,10000
1000000000000000000,999999999999992099,999999999999992111,999999999999992141,2,1,999999999999992129,2762189,999999999,2762189,997237810,997237810,2762189,0.002762189002762189,0.9972378109972379,0.002762189002762189,low_factor,small_shadow_horizon,30,18,12,18,12,[18],"[18,12,20,16,26,4,12]",30,29,0,128,10000
1000000000000000000,999999999999991847,999999999999991891,999999999999991967,2,1,999999999999991931,35831483,999999999,35831483,964168516,964168516,35831483,0.03583148303583148,0.9641685169641685,0.03583148303583148,low_factor,small_shadow_horizon,84,40,44,40,36,[40],"[40,36]",84,11,24,128,10000
1000000000000000000,999999999999991769,999999999999991789,999999999999991813,2,1,999999999999991811,83617,999999999,83617,999916382,999916382,83617,8.3617000083617e-05,0.9999163829999164,8.3617000083617e-05,low_factor,small_shadow_horizon,42,22,20,22,2,[22],"[22,2,18,10,2,4,44]",42,11,12,128,10000
1000000000000000000,999999999999991657,999999999999991699,999999999999991717,2,1,999999999999991703,95483,999999999,95483,999904516,999904516,95483,9.5483000095483e-05,0.9999045169999046,9.5483000095483e-05,low_factor,small_shadow_horizon,46,4,42,4,14,[4],"[4,14,4,48]",46,23,16,128,10000
1000000000000000000,999999999999991511,999999999999991513,999999999999991597,5,1,999999999999991567,29837,999999999,29837,999970162,999970162,29837,2.9837000029837e-05,0.9999701629999702,2.9837000029837e-05,low_factor,small_shadow_horizon,56,54,2,54,10,[54],"[54,10,6,6,8,36]",56,7,26,128,10000
1000000000000000000,999999999999991511,999999999999991513,999999999999991597,5,2,999999999999991577,8351429,999999999,8351429,991648570,991648570,8351429,0.00835142900835143,0.9916485709916486,0.00835142900835143,low_factor,small_shadow_horizon,66,64,2,10,6,"[54,10]","[54,10,6,6,8,36]",66,17,6,128,10000
1000000000000000000,999999999999991511,999999999999991513,999999999999991597,5,3,999999999999991583,1147981,999999999,1147981,998852018,998852018,1147981,0.001147981001147981,0.998852018998852,0.001147981001147981,low_factor,small_shadow_horizon,72,70,2,6,6,"[54,10,6]","[54,10,6,6,8,36]",72,23,12,128,10000
1000000000000000000,999999999999991511,999999999999991513,999999999999991597,5,4,999999999999991589,197909,999999999,197909,999802090,999802090,197909,0.000197909000197909,0.9998020909998021,0.000197909000197909,low_factor,small_shadow_horizon,78,76,2,6,8,"[54,10,6,6]","[54,10,6,6,8,36]",78,29,18,128,10000
1000000000000000000,999999999999991271,999999999999991273,999999999999991391,4,1,999999999999991303,131637619,999999999,131637619,868362380,868362380,131637619,0.13163761913163763,0.8683623808683624,0.13163761913163763,low_factor,small_shadow_horizon,32,30,2,30,34,[30],"[30,34,50,4]",32,13,2,128,10000
1000000000000000000,999999999999991271,999999999999991273,999999999999991391,4,2,999999999999991337,524914499,999999999,524914499,475085500,475085500,475085500,0.5249144995249145,0.4750855004750855,0.4750855004750855,sqrt_adjacent,balanced_semiprime_center,66,64,2,34,50,"[30,34]","[30,34,50,4]",66,17,6,128,10000
1000000000000000000,999999999999991271,999999999999991273,999999999999991391,4,3,999999999999991387,336221,999999999,336221,999663778,999663778,336221,0.000336221000336221,0.9996637789996637,0.000336221000336221,low_factor,small_shadow_horizon,116,114,2,50,4,"[30,34,50]","[30,34,50,4]",116,7,26,128,10000
1000000000000000000,999999999999991223,999999999999991241,999999999999991271,2,1,999999999999991261,583301,999999999,583301,999416698,999416698,583301,0.000583301000583301,0.9994166989994167,0.000583301000583301,low_factor,small_shadow_horizon,38,20,18,20,10,[20],"[20,10,2,30,34]",38,1,8,128,10000
1000000000000000000,999999999999991189,999999999999991201,999999999999991223,2,1,999999999999991217,105023,999999999,105023,999894976,999894976,105023,0.000105023000105023,0.9998949769998949,0.000105023000105023,low_factor,small_shadow_horizon,28,16,12,16,6,[16],"[16,6,18,20,10,2,30]",28,17,28,128,10000
1000000000000000000,999999999999991099,999999999999991139,999999999999991153,2,1,999999999999991147,11603677,999999999,11603677,988396322,988396322,11603677,0.011603677011603678,0.9883963229883963,0.011603677011603678,low_factor,small_shadow_horizon,48,8,40,8,6,[8],"[8,6,36,12,16,6]",48,7,18,128,10000
1000000000000000000,999999999999991079,999999999999991091,999999999999991099,2,1,999999999999991097,97967,999999999,97967,999902032,999902032,97967,9.7967000097967e-05,0.999902032999902,9.7967000097967e-05,low_factor,small_shadow_horizon,18,6,12,6,2,[6],"[6,2,40,8,6,36,12]",18,17,18,128,10000
1000000000000000000,999999999999991037,999999999999991051,999999999999991079,3,1,999999999999991057,26010641,999999999,26010641,973989358,973989358,26010641,0.026010641026010643,0.9739893589739893,0.026010641026010643,low_factor,small_shadow_horizon,20,6,14,6,4,[6],"[6,4,18,12,6,2,40,8]",20,7,20,128,10000
1000000000000000000,999999999999991037,999999999999991051,999999999999991079,3,2,999999999999991061,71761,999999999,71761,999928238,999928238,71761,7.1761000071761e-05,0.9999282389999282,7.1761000071761e-05,low_factor,small_shadow_horizon,24,10,14,4,18,"[6,4]","[6,4,18,12,6,2,40,8]",24,11,24,128,10000
1000000000000000000,999999999999990961,999999999999990967,999999999999991037,2,1,999999999999991027,406357141,999999999,406357141,593642858,593642858,406357141,0.40635714140635715,0.5936428585936429,0.40635714140635715,low_factor,small_shadow_horizon,66,60,6,60,10,[60],"[60,10,14,6,4,18]",66,7,6,128,10000
1000000000000000000,999999999999990877,999999999999990881,999999999999990961,3,1,999999999999990937,1600733,999999999,1600733,998399266,998399266,1600733,0.001600733001600733,0.9983992669983993,0.001600733001600733,low_factor,small_shadow_horizon,60,56,4,56,22,[56],"[56,22,2,6]",60,7,0,128,10000
1000000000000000000,999999999999990877,999999999999990881,999999999999990961,3,2,999999999999990959,496623887,999999999,496623887,503376112,503376112,496623887,0.4966238874966239,0.5033761125033761,0.4966238874966239,low_factor,small_shadow_horizon,82,78,4,22,2,"[56,22]","[56,22,2,6]",82,29,22,128,10000
1000000000000000000,999999999999990713,999999999999990739,999999999999990833,7,1,999999999999990757,79558481,999999999,79558481,920441518,920441518,79558481,0.07955848107955849,0.9204415189204416,0.07955848107955849,low_factor,small_shadow_horizon,44,18,26,18,6,[18],"[18,6,16,20,18,10,6]",44,7,14,128,10000
1000000000000000000,999999999999990713,999999999999990739,999999999999990833,7,2,999999999999990763,378533,999999999,378533,999621466,999621466,378533,0.000378533000378533,0.9996214669996215,0.000378533000378533,low_factor,small_shadow_horizon,50,24,26,6,16,"[18,6]","[18,6,16,20,18,10,6]",50,13,20,128,10000
1000000000000000000,999999999999990713,999999999999990739,999999999999990833,7,3,999999999999990779,18133,999999999,18133,999981866,999981866,18133,1.8133000018133e-05,0.9999818669999818,1.8133000018133e-05,low_factor,small_shadow_horizon,66,40,26,16,20,"[18,6,16]","[18,6,16,20,18,10,6]",66,29,6,128,10000
1000000000000000000,999999999999990713,999999999999990739,999999999999990833,7,4,999999999999990799,47881343,999999999,47881343,952118656,952118656,47881343,0.047881343047881345,0.9521186569521186,0.047881343047881345,low_factor,small_shadow_horizon,86,60,26,20,18,"[18,6,16,20]","[18,6,16,20,18,10,6]",86,19,26,128,10000
1000000000000000000,999999999999990713,999999999999990739,999999999999990833,7,5,999999999999990817,151451,999999999,151451,999848548,999848548,151451,0.000151451000151451,0.9998485489998485,0.000151451000151451,low_factor,small_shadow_horizon,104,78,26,18,10,"[18,6,16,20,18]","[18,6,16,20,18,10,6]",104,7,14,128,10000
1000000000000000000,999999999999990713,999999999999990739,999999999999990833,7,6,999999999999990827,272559097,999999999,272559097,727440902,727440902,272559097,0.2725590972725591,0.7274409027274409,0.2725590972725591,low_factor,small_shadow_horizon,114,88,26,10,6,"[18,6,16,20,18,10]","[18,6,16,20,18,10,6]",114,17,24,128,10000
1000000000000000000,999999999999990551,999999999999990553,999999999999990593,3,1,999999999999990571,121349,999999999,121349,999878650,999878650,121349,0.000121349000121349,0.9998786509998786,0.000121349000121349,low_factor,small_shadow_horizon,20,18,2,18,18,[18],"[18,18,4,24,6]",20,1,20,128,10000
1000000000000000000,999999999999990551,999999999999990553,999999999999990593,3,2,999999999999990589,42494197,999999999,42494197,957505802,957505802,42494197,0.0424941970424942,0.9575058029575058,0.0424941970424942,low_factor,small_shadow_horizon,38,36,2,18,4,"[18,18]","[18,18,4,24,6]",38,19,8,128,10000
1000000000000000000,999999999999990323,999999999999990359,999999999999990401,5,1,999999999999990361,442751503,999999999,442751503,557248496,557248496,442751503,0.4427515034427515,0.5572484965572485,0.4427515034427515,low_factor,small_shadow_horizon,38,2,36,2,12,[2],"[2,12,10,8,10,18,14]",38,1,8,128,10000
1000000000000000000,999999999999990323,999999999999990359,999999999999990401,5,2,999999999999990373,451843037,999999999,451843037,548156962,548156962,451843037,0.451843037451843,0.5481569625481569,0.451843037451843,low_factor,small_shadow_horizon,50,14,36,12,10,"[2,12]","[2,12,10,8,10,18,14]",50,13,20,128,10000
1000000000000000000,999999999999990323,999999999999990359,999999999999990401,5,3,999999999999990383,30941,999999999,30941,999969058,999969058,30941,3.0941000030941e-05,0.999969058999969,3.0941000030941e-05,low_factor,small_shadow_horizon,60,24,36,10,8,"[2,12,10]","[2,12,10,8,10,18,14]",60,23,0,128,10000
1000000000000000000,999999999999990323,999999999999990359,999999999999990401,5,4,999999999999990391,19178141,999999999,19178141,980821858,980821858,19178141,0.01917814101917814,0.9808218589808219,0.01917814101917814,low_factor,small_shadow_horizon,68,32,36,8,10,"[2,12,10,8]","[2,12,10,8,10,18,14]",68,1,8,128,10000
1000000000000000000,999999999999990203,999999999999990217,999999999999990323,8,1,999999999999990229,3244447,999999999,3244447,996755552,996755552,3244447,0.003244447003244447,0.9967555529967556,0.003244447003244447,low_factor,small_shadow_horizon,26,12,14,12,18,[12],"[12,18,30,10,6,6,14,10]",26,19,26,128,10000
1000000000000000000,999999999999990203,999999999999990217,999999999999990323,8,2,999999999999990247,69011,999999999,69011,999930988,999930988,69011,6.9011000069011e-05,0.9999309889999309,6.9011000069011e-05,low_factor,small_shadow_horizon,44,30,14,18,30,"[12,18]","[12,18,30,10,6,6,14,10]",44,7,14,128,10000
1000000000000000000,999999999999990203,999999999999990217,999999999999990323,8,3,999999999999990277,36947,999999999,36947,999963052,999963052,36947,3.6947000036947e-05,0.999963052999963,3.6947000036947e-05,low_factor,small_shadow_horizon,74,60,14,30,10,"[12,18,30]","[12,18,30,10,6,6,14,10]",74,7,14,128,10000
1000000000000000000,999999999999990203,999999999999990217,999999999999990323,8,4,999999999999990287,215461,999999999,215461,999784538,999784538,215461,0.000215461000215461,0.9997845389997846,0.000215461000215461,low_factor,small_shadow_horizon,84,70,14,10,6,"[12,18,30,10]","[12,18,30,10,6,6,14,10]",84,17,24,128,10000
