anchor_p,actual_offset,active_count,resolved_count,unresolved_count,old_unique_match,reset_emitted_offset,reset_exact_match,reset_false_emit,tail_after_reset_count,all_unresolved_after_reset,candidate_bound_miss
100000000005611,18,29,1,28,False,18,True,False,28,True,False
100000000005629,38,29,1,28,False,38,True,False,28,True,False
100000000005667,12,29,1,28,False,12,True,False,28,True,False
100000000005679,22,28,1,27,False,22,True,False,27,True,False
100000000005701,32,27,1,26,False,32,True,False,26,True,False
100000000005733,6,1,1,0,True,6,True,False,0,True,False
100000000005739,42,26,1,25,False,42,True,False,25,True,False
100000000005781,30,27,1,26,False,30,True,False,26,True,False
100000000005811,10,27,1,26,False,10,True,False,26,True,False
100000000005821,6,1,1,0,True,6,True,False,0,True,False
100000000005827,36,25,1,24,False,36,True,False,24,True,False
100000000005863,14,25,1,24,False,14,True,False,24,True,False
100000000005877,90,25,1,24,False,90,True,False,24,True,False
100000000005967,120,26,1,25,False,120,True,False,25,True,False
100000000006087,30,29,1,28,False,30,True,False,28,True,False
100000000006117,60,30,1,29,False,60,True,False,29,True,False
100000000006177,76,31,1,30,False,76,True,False,30,True,False
100000000006253,6,2,1,1,False,6,True,False,1,True,False
100000000006259,2,1,1,0,True,2,True,False,0,True,False
100000000006261,108,34,1,33,False,108,True,False,33,True,False
100000000006369,30,36,1,35,False,30,True,False,35,True,False
100000000006399,22,36,1,35,False,22,True,False,35,True,False
100000000006421,12,37,1,36,False,12,True,False,36,True,False
100000000006433,14,2,1,1,False,14,True,False,1,True,False
100000000006447,6,1,1,0,True,6,True,False,0,True,False
100000000006453,28,36,1,35,False,28,True,False,35,True,False
100000000006481,38,35,1,34,False,38,True,False,34,True,False
100000000006519,40,37,1,36,False,40,True,False,36,True,False
100000000006559,20,37,1,36,False,20,True,False,36,True,False
100000000006579,72,37,1,36,False,72,True,False,36,True,False
100000000006651,28,39,1,38,False,28,True,False,38,True,False
100000000006679,84,38,1,37,False,84,True,False,37,True,False
100000000006763,20,38,1,37,False,20,True,False,37,True,False
100000000006783,6,1,1,0,True,6,True,False,0,True,False
100000000006789,28,38,1,37,False,28,True,False,37,True,False
100000000006817,56,38,1,37,False,56,True,False,37,True,False
100000000006873,18,40,1,39,False,18,True,False,39,True,False
100000000006891,46,39,1,38,False,46,True,False,38,True,False
100000000006937,44,40,1,39,False,44,True,False,39,True,False
100000000006981,12,39,1,38,False,12,True,False,38,True,False
100000000006993,4,1,1,0,True,4,True,False,0,True,False
100000000006997,72,37,1,36,False,72,True,False,36,True,False
100000000007069,32,41,1,40,False,32,True,False,40,True,False
100000000007101,22,40,1,39,False,22,True,False,39,True,False
100000000007123,6,1,1,0,True,6,True,False,0,True,False
100000000007129,62,39,1,38,False,62,True,False,38,True,False
100000000007191,6,2,1,1,False,6,True,False,1,True,False
100000000007197,6,1,1,0,True,6,True,False,0,True,False
100000000007203,6,36,1,35,False,6,True,False,35,True,False
100000000007209,12,36,1,35,False,12,True,False,35,True,False
100000000007221,18,35,1,34,False,18,True,False,34,True,False
100000000007239,28,36,1,35,False,28,True,False,35,True,False
100000000007267,2,1,1,0,True,2,True,False,0,True,False
100000000007269,60,34,1,33,False,60,True,False,33,True,False
100000000007329,10,1,1,0,True,10,True,False,0,True,False
100000000007339,54,33,1,32,False,54,True,False,32,True,False
100000000007393,14,32,1,31,False,14,True,False,31,True,False
100000000007407,24,31,1,30,False,24,True,False,30,True,False
100000000007431,10,30,1,29,False,10,True,False,29,True,False
100000000007441,30,29,1,28,False,30,True,False,28,True,False
100000000007471,6,1,1,0,True,6,True,False,0,True,False
100000000007477,42,28,1,27,False,42,True,False,27,True,False
100000000007519,2,1,1,0,True,2,True,False,0,True,False
100000000007521,12,27,1,26,False,12,True,False,26,True,False
100000000007533,40,27,1,26,False,40,True,False,26,True,False
100000000007573,14,30,1,29,False,14,True,False,29,True,False
100000000007587,36,29,1,28,False,36,True,False,28,True,False
100000000007623,4,1,1,0,True,4,True,False,0,True,False
100000000007627,42,28,1,27,False,42,True,False,27,True,False
100000000007669,42,29,1,28,False,42,True,False,28,True,False
100000000007711,86,28,1,27,False,86,True,False,27,True,False
100000000007797,10,32,1,31,False,10,True,False,31,True,False
100000000007807,20,32,1,31,False,20,True,False,31,True,False
100000000007827,30,32,1,31,False,30,True,False,31,True,False
100000000007857,10,34,1,33,False,10,True,False,33,True,False
100000000007867,26,33,1,32,False,26,True,False,32,True,False
100000000007893,60,34,1,33,False,60,True,False,33,True,False
100000000007953,6,37,1,36,False,6,True,False,36,True,False
100000000007959,64,36,1,35,False,64,True,False,35,True,False
100000000008023,14,36,1,35,False,14,True,False,35,True,False
100000000008037,12,36,1,35,False,12,True,False,35,True,False
100000000008049,4,1,1,0,True,4,True,False,0,True,False
100000000008053,18,34,1,33,False,18,True,False,33,True,False
100000000008071,60,33,1,32,False,60,True,False,32,True,False
100000000008131,98,35,1,34,False,98,True,False,34,True,False
100000000008229,18,39,1,38,False,18,True,False,38,True,False
100000000008247,10,1,1,0,True,10,True,False,0,True,False
100000000008257,74,38,1,37,False,74,True,False,37,True,False
100000000008331,156,39,1,38,False,156,True,False,38,True,False
100000000008487,24,42,1,41,False,24,True,False,41,True,False
100000000008511,36,42,1,41,False,36,True,False,41,True,False
100000000008547,16,41,1,40,False,16,True,False,40,True,False
100000000008563,18,40,1,39,False,18,True,False,39,True,False
100000000008581,8,2,1,1,False,8,True,False,1,True,False
100000000008589,4,1,1,0,True,4,True,False,0,True,False
100000000008593,26,37,1,36,False,26,True,False,36,True,False
100000000008619,42,36,1,35,False,42,True,False,35,True,False
