scale,vector_mode,candidate_domain,anchor_p,seed_q0,true_q_for_audit_only,selected_q,selected_delta_from_true,selected_csr,min_tie_count,candidate_count,vector_length_used,failure_mode
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999990883,999999999990899,999999999990913,999999999990900,-13,0,4,128,16,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999990883,999999999990899,999999999990913,999999999990941,28,1,3,9,16,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999990869,999999999990877,999999999990883,999999999990967,84,12,1,120,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999990869,999999999990877,999999999990883,999999999990907,24,13,1,10,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999990869,999999999990877,999999999990883,999999999990967,84,12,1,128,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999990869,999999999990877,999999999990883,999999999990907,24,13,1,10,128,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999990869,999999999990877,999999999990883,999999999990878,-5,0,6,120,8,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999990869,999999999990877,999999999990883,999999999990899,16,1,4,10,8,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999990869,999999999990877,999999999990883,999999999990878,-5,0,6,128,8,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999990869,999999999990877,999999999990883,999999999990899,16,1,4,10,8,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999990829,999999999990833,999999999990851,999999999990911,60,7,1,124,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999990829,999999999990833,999999999990851,999999999990899,48,15,3,11,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999990829,999999999990833,999999999990851,999999999990911,60,7,1,128,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999990829,999999999990833,999999999990851,999999999990899,48,15,3,11,128,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999990829,999999999990833,999999999990851,999999999990834,-17,0,11,124,4,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999990829,999999999990833,999999999990851,999999999990851,0,1,8,11,4,correct
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999990829,999999999990833,999999999990851,999999999990834,-17,0,11,128,4,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999990829,999999999990833,999999999990851,999999999990851,0,1,8,11,4,correct
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999990799,999999999990821,999999999990829,999999999990899,70,8,1,106,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999990799,999999999990821,999999999990829,999999999990899,70,8,1,12,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999990799,999999999990821,999999999990829,999999999990899,70,8,1,128,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999990799,999999999990821,999999999990829,999999999990899,70,8,1,13,128,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999990799,999999999990821,999999999990829,999999999990822,-7,0,1,106,22,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999990799,999999999990821,999999999990829,999999999990829,0,2,4,12,22,correct
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999990799,999999999990821,999999999990829,999999999990822,-7,0,1,128,22,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999990799,999999999990821,999999999990829,999999999990829,0,2,4,13,22,correct
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999990721,999999999990727,999999999990767,999999999990739,-28,12,3,122,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999990721,999999999990727,999999999990767,999999999990751,-16,12,1,8,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999990721,999999999990727,999999999990767,999999999990739,-28,12,4,128,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999990721,999999999990727,999999999990767,999999999990751,-16,12,1,9,128,selected_too_early
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999990721,999999999990727,999999999990767,999999999990728,-39,0,8,122,6,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999990721,999999999990727,999999999990767,999999999990743,-24,1,7,8,6,selected_too_early
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999990721,999999999990727,999999999990767,999999999990728,-39,0,9,128,6,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999990721,999999999990727,999999999990767,999999999990743,-24,1,8,9,6,selected_too_early
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999990697,999999999990709,999999999990721,999999999990733,12,10,1,116,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999990697,999999999990709,999999999990721,999999999990721,0,11,1,8,128,correct
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999990697,999999999990709,999999999990721,999999999990733,12,10,1,128,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999990697,999999999990709,999999999990721,999999999990721,0,11,2,10,128,correct
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999990697,999999999990709,999999999990721,999999999990710,-11,0,7,116,12,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999990697,999999999990709,999999999990721,999999999990743,22,1,4,8,12,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999990697,999999999990709,999999999990721,999999999990710,-11,0,7,128,12,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999990697,999999999990709,999999999990721,999999999990743,22,1,4,10,12,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999990671,999999999990679,999999999990697,999999999990799,102,10,1,120,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999990671,999999999990679,999999999990697,999999999990799,102,10,1,9,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999990671,999999999990679,999999999990697,999999999990799,102,10,2,128,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999990671,999999999990679,999999999990697,999999999990799,102,10,1,9,128,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999990671,999999999990679,999999999990697,999999999990680,-17,0,8,120,8,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999990671,999999999990679,999999999990697,999999999990697,0,1,7,9,8,correct
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999990671,999999999990679,999999999990697,999999999990680,-17,0,9,128,8,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999990671,999999999990679,999999999990697,999999999990697,0,1,7,9,8,correct
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999990577,999999999990599,999999999990659,999999999990617,-42,9,4,106,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999990577,999999999990599,999999999990659,999999999990659,0,11,1,7,128,correct
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999990577,999999999990599,999999999990659,999999999990617,-42,9,5,128,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999990577,999999999990599,999999999990659,999999999990659,0,11,1,10,128,correct
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999990577,999999999990599,999999999990659,999999999990600,-59,0,2,106,22,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999990577,999999999990599,999999999990659,999999999990647,-12,1,1,7,22,selected_too_early
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999990577,999999999990599,999999999990659,999999999990600,-59,0,2,128,22,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999990577,999999999990599,999999999990659,999999999990647,-12,1,1,10,22,selected_too_early
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999990493,999999999990503,999999999990577,999999999990543,-34,10,3,118,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999990493,999999999990503,999999999990577,999999999990619,42,10,1,6,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999990493,999999999990503,999999999990577,999999999990543,-34,10,3,128,128,selected_too_early
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999990493,999999999990503,999999999990577,999999999990619,42,10,1,7,128,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999990493,999999999990503,999999999990577,999999999990504,-73,0,7,118,10,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999990493,999999999990503,999999999990577,999999999990521,-56,1,6,6,10,selected_too_early
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999990493,999999999990503,999999999990577,999999999990504,-73,0,7,128,10,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999990493,999999999990503,999999999990577,999999999990521,-56,1,6,7,10,selected_too_early
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999990461,999999999990463,999999999990493,999999999990523,30,10,2,126,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999990461,999999999990463,999999999990493,999999999990503,10,13,1,6,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999990461,999999999990463,999999999990493,999999999990523,30,10,2,128,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999990461,999999999990463,999999999990493,999999999990503,10,13,1,6,128,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999990461,999999999990463,999999999990493,999999999990464,-29,0,7,126,2,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999990461,999999999990463,999999999990493,999999999990493,0,1,6,6,2,correct
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999990461,999999999990463,999999999990493,999999999990464,-29,0,7,128,2,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999990461,999999999990463,999999999990493,999999999990493,0,1,6,6,2,correct
1000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999990443,999999999990457,999999999990461,999999999990517,56,9,2,114,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999990443,999999999990457,999999999990461,999999999990463,2,12,2,7,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999990443,999999999990457,999999999990461,999999999990517,56,9,2,128,128,selected_too_late
1000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999990443,999999999990457,999999999990461,999999999990463,2,12,3,8,128,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999990443,999999999990457,999999999990461,999999999990458,-3,0,4,114,14,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999990443,999999999990457,999999999990461,999999999990493,32,1,3,7,14,selected_too_late
1000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999990443,999999999990457,999999999990461,999999999990458,-3,0,5,128,14,selected_too_early
1000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999990443,999999999990457,999999999990461,999999999990493,32,1,4,8,14,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999999967,999999999999999983,999999999999999989,999999999999999987,-2,8,7,112,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999999967,999999999999999983,999999999999999989,999999999999999989,0,8,3,7,128,correct
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999999967,999999999999999983,999999999999999989,1000000000000000109,120,5,1,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999999967,999999999999999983,999999999999999989,999999999999999989,0,8,3,7,128,correct
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999999967,999999999999999983,999999999999999989,999999999999999984,-5,0,4,112,16,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999999967,999999999999999983,999999999999999989,1000000000000000031,42,1,3,7,16,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999999967,999999999999999983,999999999999999989,999999999999999984,-5,0,4,128,16,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999999967,999999999999999983,999999999999999989,1000000000000000031,42,1,3,7,16,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999999877,999999999999999881,999999999999999967,999999999999999971,4,6,1,124,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999999877,999999999999999881,999999999999999967,999999999999999989,22,12,1,4,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999999877,999999999999999881,999999999999999967,999999999999999971,4,6,1,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999999877,999999999999999881,999999999999999967,1000000000000000007,40,8,1,6,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999999877,999999999999999881,999999999999999967,999999999999999882,-85,0,5,124,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999999877,999999999999999881,999999999999999967,999999999999999967,0,1,4,4,4,correct
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999999877,999999999999999881,999999999999999967,999999999999999882,-85,0,6,128,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999999877,999999999999999881,999999999999999967,999999999999999967,0,1,4,6,4,correct
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999999829,999999999999999833,999999999999999863,999999999999999917,54,10,2,124,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999999829,999999999999999833,999999999999999863,999999999999999857,-6,13,1,4,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999999829,999999999999999833,999999999999999863,999999999999999917,54,10,2,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999999829,999999999999999833,999999999999999863,999999999999999857,-6,13,1,4,128,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999999829,999999999999999833,999999999999999863,999999999999999834,-29,0,5,124,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999999829,999999999999999833,999999999999999863,999999999999999857,-6,1,3,4,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999999829,999999999999999833,999999999999999863,999999999999999834,-29,0,5,128,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999999829,999999999999999833,999999999999999863,999999999999999857,-6,1,3,4,4,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999999749,999999999999999767,999999999999999829,999999999999999797,-32,13,10,110,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999999749,999999999999999767,999999999999999829,999999999999999863,34,13,1,8,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999999749,999999999999999767,999999999999999829,999999999999999797,-32,13,11,128,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999999749,999999999999999767,999999999999999829,999999999999999863,34,13,2,9,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999999749,999999999999999767,999999999999999829,999999999999999768,-61,0,4,110,18,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999999749,999999999999999767,999999999999999829,999999999999999811,-18,1,2,8,18,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999999749,999999999999999767,999999999999999829,999999999999999768,-61,0,4,128,18,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999999749,999999999999999767,999999999999999829,999999999999999811,-18,1,2,9,18,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999999709,999999999999999727,999999999999999737,999999999999999805,68,12,1,110,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999999709,999999999999999727,999999999999999737,999999999999999833,96,16,1,8,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999999709,999999999999999727,999999999999999737,999999999999999805,68,12,1,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999999709,999999999999999727,999999999999999737,999999999999999833,96,16,1,8,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999999709,999999999999999727,999999999999999737,999999999999999728,-9,0,4,110,18,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999999709,999999999999999727,999999999999999737,999999999999999811,74,1,1,8,18,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999999709,999999999999999727,999999999999999737,999999999999999728,-9,0,4,128,18,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999999709,999999999999999727,999999999999999737,999999999999999811,74,1,1,8,18,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999999637,999999999999999641,999999999999999709,999999999999999713,4,14,1,124,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999999637,999999999999999641,999999999999999709,999999999999999737,28,15,1,9,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999999637,999999999999999641,999999999999999709,999999999999999713,4,14,1,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999999637,999999999999999641,999999999999999709,999999999999999737,28,15,1,10,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999999637,999999999999999641,999999999999999709,999999999999999642,-67,0,8,124,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999999637,999999999999999641,999999999999999709,999999999999999659,-50,1,6,9,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999999637,999999999999999641,999999999999999709,999999999999999642,-67,0,9,128,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999999637,999999999999999641,999999999999999709,999999999999999659,-50,1,7,10,4,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999999613,999999999999999617,999999999999999631,999999999999999689,58,14,1,124,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999999613,999999999999999617,999999999999999631,999999999999999727,96,17,1,11,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999999613,999999999999999617,999999999999999631,999999999999999689,58,14,1,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999999613,999999999999999617,999999999999999631,999999999999999727,96,17,1,11,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999999613,999999999999999617,999999999999999631,999999999999999618,-13,0,10,124,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999999613,999999999999999617,999999999999999631,999999999999999631,0,1,7,11,4,correct
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999999613,999999999999999617,999999999999999631,999999999999999618,-13,0,10,128,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999999613,999999999999999617,999999999999999631,999999999999999631,0,1,7,11,4,correct
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999999569,999999999999999599,999999999999999601,999999999999999659,58,14,1,98,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999999569,999999999999999599,999999999999999601,999999999999999659,58,14,1,11,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999999569,999999999999999599,999999999999999601,999999999999999659,58,14,2,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999999569,999999999999999599,999999999999999601,999999999999999659,58,14,1,13,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999999569,999999999999999599,999999999999999601,999999999999999600,-1,0,1,98,30,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999999569,999999999999999599,999999999999999601,999999999999999601,0,2,1,11,30,correct
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999999569,999999999999999599,999999999999999601,999999999999999600,-1,0,2,128,30,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999999569,999999999999999599,999999999999999601,999999999999999709,108,1,1,13,30,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999999539,999999999999999541,999999999999999569,999999999999999601,32,10,1,126,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999999539,999999999999999541,999999999999999569,999999999999999601,32,10,1,14,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999999539,999999999999999541,999999999999999569,999999999999999601,32,10,1,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999999539,999999999999999541,999999999999999569,999999999999999601,32,10,1,14,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999999539,999999999999999541,999999999999999569,999999999999999542,-27,0,14,126,2,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999999539,999999999999999541,999999999999999569,999999999999999547,-22,1,12,14,2,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999999539,999999999999999541,999999999999999569,999999999999999542,-27,0,15,128,2,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999999539,999999999999999541,999999999999999569,999999999999999547,-22,1,12,14,2,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999999487,999999999999999491,999999999999999503,999999999999999551,48,10,2,124,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999999487,999999999999999491,999999999999999503,999999999999999503,0,11,1,11,128,correct
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999999487,999999999999999491,999999999999999503,999999999999999551,48,10,2,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999999487,999999999999999491,999999999999999503,999999999999999503,0,11,1,12,128,correct
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999999487,999999999999999491,999999999999999503,999999999999999492,-11,0,10,124,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999999487,999999999999999491,999999999999999503,999999999999999503,0,1,9,11,4,correct
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999999487,999999999999999491,999999999999999503,999999999999999492,-11,0,11,128,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999999487,999999999999999491,999999999999999503,999999999999999503,0,1,9,12,4,correct
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999999419,999999999999999431,999999999999999443,999999999999999503,60,8,1,116,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999999419,999999999999999431,999999999999999443,999999999999999503,60,8,1,9,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999999419,999999999999999431,999999999999999443,999999999999999551,108,7,1,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999999419,999999999999999431,999999999999999443,999999999999999503,60,8,1,10,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999999419,999999999999999431,999999999999999443,999999999999999432,-11,0,6,116,12,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999999419,999999999999999431,999999999999999443,999999999999999463,20,1,3,9,12,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999999419,999999999999999431,999999999999999443,999999999999999432,-11,0,6,128,12,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999999419,999999999999999431,999999999999999443,999999999999999463,20,1,3,10,12,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999999359,999999999999999367,999999999999999371,999999999999999379,8,7,3,120,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999999359,999999999999999367,999999999999999371,999999999999999443,72,9,2,7,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999999359,999999999999999367,999999999999999371,999999999999999379,8,7,3,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999999359,999999999999999367,999999999999999371,999999999999999443,72,9,2,8,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999999359,999999999999999367,999999999999999371,999999999999999368,-3,0,6,120,8,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999999359,999999999999999367,999999999999999371,999999999999999409,38,1,6,7,8,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999999359,999999999999999367,999999999999999371,999999999999999368,-3,0,7,128,8,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999999359,999999999999999367,999999999999999371,999999999999999409,38,1,6,8,8,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999999331,999999999999999343,999999999999999359,999999999999999355,-4,6,3,116,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999999331,999999999999999343,999999999999999359,999999999999999367,8,7,2,7,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999999331,999999999999999343,999999999999999359,999999999999999355,-4,6,3,128,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999999331,999999999999999343,999999999999999359,999999999999999367,8,7,2,8,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999999331,999999999999999343,999999999999999359,999999999999999344,-15,0,5,116,12,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999999331,999999999999999343,999999999999999359,999999999999999359,0,1,2,7,12,correct
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999999331,999999999999999343,999999999999999359,999999999999999344,-15,0,6,128,12,selected_too_early
