anchor_p,actual_offset,active_count,resolved_count,unresolved_count,old_unique_match,reset_emitted_offset,reset_exact_match,reset_false_emit,tail_after_reset_count,all_unresolved_after_reset,candidate_bound_miss
1000002359,2,1,1,0,True,2,True,False,0,True,False
1000002361,70,44,1,43,False,70,True,False,43,True,False
1000002431,18,44,1,43,False,18,True,False,43,True,False
1000002449,8,45,1,44,False,8,True,False,44,True,False
1000002457,42,44,1,43,False,42,True,False,43,True,False
1000002499,72,45,1,44,False,72,True,False,44,True,False
1000002571,10,1,1,0,True,10,True,False,0,True,False
1000002581,26,47,1,46,False,26,True,False,46,True,False
1000002607,24,47,1,46,False,24,True,False,46,True,False
1000002631,6,48,1,47,False,6,True,False,47,True,False
1000002637,12,47,1,46,False,12,True,False,46,True,False
1000002649,18,47,1,46,False,18,True,False,46,True,False
1000002667,60,47,1,46,False,60,True,False,46,True,False
1000002727,64,49,1,48,False,64,True,False,48,True,False
1000002791,12,52,1,51,False,12,True,False,51,True,False
1000002803,18,51,1,50,False,18,True,False,50,True,False
1000002821,2,1,1,0,True,2,True,False,0,True,False
1000002823,4,1,1,0,True,4,True,False,0,True,False
1000002827,80,49,1,48,False,80,True,False,48,True,False
1000002907,30,55,1,54,False,30,True,False,54,True,False
1000002937,52,56,1,55,False,52,True,False,55,True,False
1000002989,20,58,1,57,False,20,True,False,57,True,False
1000003009,4,1,1,0,True,4,True,False,0,True,False
1000003013,38,57,1,56,False,38,True,False,56,True,False
1000003051,6,1,1,0,True,6,True,False,0,True,False
1000003057,40,56,1,55,False,40,True,False,55,True,False
1000003097,14,57,1,56,False,14,True,False,56,True,False
1000003111,22,57,1,56,False,22,True,False,56,True,False
1000003133,20,56,1,55,False,20,True,False,55,True,False
1000003153,4,1,1,0,True,4,True,False,0,True,False
1000003157,6,54,1,53,False,6,True,False,53,True,False
1000003163,48,53,1,52,False,48,True,False,52,True,False
1000003211,30,54,1,53,False,30,True,False,53,True,False
1000003241,6,56,1,55,False,6,True,False,55,True,False
1000003247,6,1,1,0,True,6,True,False,0,True,False
1000003253,14,54,1,53,False,14,True,False,53,True,False
1000003267,4,2,1,1,False,4,True,False,1,True,False
1000003271,2,1,1,0,True,2,True,False,0,True,False
1000003273,10,51,1,50,False,10,True,False,50,True,False
1000003283,26,50,1,49,False,26,True,False,49,True,False
1000003309,28,51,1,50,False,28,True,False,50,True,False
1000003337,14,50,1,49,False,14,True,False,49,True,False
1000003351,6,1,1,0,True,6,True,False,0,True,False
1000003357,16,49,1,48,False,16,True,False,48,True,False
1000003373,6,1,1,0,True,6,True,False,0,True,False
1000003379,18,48,1,47,False,18,True,False,47,True,False
1000003397,72,47,1,46,False,72,True,False,46,True,False
1000003469,2,1,1,0,True,2,True,False,0,True,False
1000003471,42,48,1,47,False,42,True,False,47,True,False
1000003513,6,1,1,0,True,6,True,False,0,True,False
1000003519,40,50,1,49,False,40,True,False,49,True,False
1000003559,18,52,1,51,False,18,True,False,51,True,False
1000003577,2,1,1,0,True,2,True,False,0,True,False
1000003579,22,50,1,49,False,22,True,False,49,True,False
1000003601,20,51,1,50,False,20,True,False,50,True,False
1000003621,22,52,1,51,False,22,True,False,51,True,False
1000003643,8,52,1,51,False,8,True,False,51,True,False
1000003651,12,51,1,50,False,12,True,False,50,True,False
1000003663,16,50,1,49,False,16,True,False,49,True,False
1000003679,30,51,1,50,False,30,True,False,50,True,False
1000003709,38,51,1,50,False,38,True,False,50,True,False
1000003747,4,1,1,0,True,4,True,False,0,True,False
1000003751,18,50,1,49,False,18,True,False,49,True,False
1000003769,8,1,1,0,True,8,True,False,0,True,False
1000003777,10,51,1,50,False,10,True,False,50,True,False
1000003787,6,51,1,50,False,6,True,False,50,True,False
1000003793,50,50,1,49,False,50,True,False,49,True,False
1000003843,10,1,1,0,True,10,True,False,0,True,False
1000003853,18,54,1,53,False,18,True,False,53,True,False
1000003871,18,55,1,54,False,18,True,False,54,True,False
1000003889,2,1,1,0,True,2,True,False,0,True,False
1000003891,18,54,1,53,False,18,True,False,53,True,False
1000003909,10,55,1,54,False,10,True,False,54,True,False
1000003919,12,54,1,53,False,12,True,False,53,True,False
1000003931,20,53,1,52,False,20,True,False,52,True,False
1000003951,6,1,1,0,True,6,True,False,0,True,False
1000003957,10,1,1,0,True,10,True,False,0,True,False
1000003967,20,52,1,51,False,20,True,False,51,True,False
1000003987,12,52,1,51,False,12,True,False,51,True,False
1000003999,24,51,1,50,False,24,True,False,50,True,False
1000004023,36,51,1,50,False,36,True,False,50,True,False
1000004059,40,52,1,51,False,40,True,False,51,True,False
1000004099,20,52,1,51,False,20,True,False,51,True,False
1000004119,4,1,1,0,True,4,True,False,0,True,False
1000004123,84,51,1,50,False,84,True,False,50,True,False
1000004207,26,53,1,52,False,26,True,False,52,True,False
1000004233,16,53,1,52,False,16,True,False,52,True,False
1000004249,2,1,1,0,True,2,True,False,0,True,False
1000004251,12,51,1,50,False,12,True,False,50,True,False
1000004263,58,52,1,51,False,58,True,False,51,True,False
1000004321,8,55,1,54,False,8,True,False,54,True,False
1000004329,52,55,1,54,False,52,True,False,54,True,False
1000004381,8,56,1,55,False,8,True,False,55,True,False
1000004389,48,56,1,55,False,48,True,False,55,True,False
1000004437,12,59,1,58,False,12,True,False,58,True,False
1000004449,10,59,1,58,False,10,True,False,58,True,False
1000004459,38,58,1,57,False,38,True,False,57,True,False
1000004497,10,1,1,0,True,10,True,False,0,True,False
1000004507,12,58,1,57,False,12,True,False,57,True,False
1000004519,20,58,1,57,False,20,True,False,57,True,False
1000004539,28,58,1,57,False,28,True,False,57,True,False
1000004567,2,1,1,0,True,2,True,False,0,True,False
1000004569,12,57,1,56,False,12,True,False,56,True,False
1000004581,28,56,1,55,False,28,True,False,55,True,False
1000004609,2,1,1,0,True,2,True,False,0,True,False
1000004611,16,55,1,54,False,16,True,False,54,True,False
1000004627,6,55,1,54,False,6,True,False,54,True,False
1000004633,14,54,1,53,False,14,True,False,53,True,False
1000004647,46,53,1,52,False,46,True,False,52,True,False
1000004693,6,1,1,0,True,6,True,False,0,True,False
1000004699,18,52,1,51,False,18,True,False,51,True,False
1000004717,54,53,1,52,False,54,True,False,52,True,False
1000004771,6,55,1,54,False,6,True,False,54,True,False
1000004777,6,54,1,53,False,6,True,False,53,True,False
1000004783,8,1,1,0,True,8,True,False,0,True,False
1000004791,16,52,1,51,False,16,True,False,51,True,False
1000004807,32,53,1,52,False,32,True,False,52,True,False
1000004839,4,1,1,0,True,4,True,False,0,True,False
1000004843,6,54,1,53,False,6,True,False,53,True,False
1000004849,8,3,1,2,False,8,True,False,2,True,False
1000004857,10,2,1,1,False,10,True,False,1,True,False
1000004867,2,1,1,0,True,2,True,False,0,True,False
1000004869,22,50,1,49,False,22,True,False,49,True,False
1000004891,2,1,1,0,True,2,True,False,0,True,False
1000004893,4,1,1,0,True,4,True,False,0,True,False
1000004897,30,49,1,48,False,30,True,False,48,True,False
1000004927,6,1,1,0,True,6,True,False,0,True,False
1000004933,44,49,1,48,False,44,True,False,48,True,False
1000004977,4,1,1,0,True,4,True,False,0,True,False
1000004981,20,52,1,51,False,20,True,False,51,True,False
1000005001,28,52,1,51,False,28,True,False,51,True,False
1000005029,24,54,1,53,False,24,True,False,53,True,False
1000005053,14,54,1,53,False,14,True,False,53,True,False
1000005067,36,53,1,52,False,36,True,False,52,True,False
1000005103,30,55,1,54,False,30,True,False,54,True,False
1000005133,54,55,1,54,False,54,True,False,54,True,False
1000005187,10,57,1,56,False,10,True,False,56,True,False
1000005197,6,56,1,55,False,6,True,False,55,True,False
1000005203,30,56,1,55,False,30,True,False,55,True,False
1000005233,44,56,1,55,False,44,True,False,55,True,False
1000005277,10,55,1,54,False,10,True,False,54,True,False
1000005287,12,55,1,54,False,12,True,False,54,True,False
1000005299,18,55,1,54,False,18,True,False,54,True,False
1000005317,12,55,1,54,False,12,True,False,54,True,False
