scale,rule_id,anchor_p,seed_q0,true_q_for_audit_only,upper_bound,seed_least_factor_for_audit_only,seed_to_true_delta,least_factor_equals_seed_to_true_delta,selected_q,selected_delta_from_true,failure_mode,positions_checked,materialized_witness_count,did_evaluate,failure_reason,pure_pgs_eligible_input
1000000000000000,audit_least_factor_progression_visible_prime,999999999991697,999999999991703,999999999991721,999999999991825,267811,18,False,,,no_selection,0,6,True,,False
1000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999991697,999999999991703,999999999991721,999999999991825,267811,18,False,,,no_selection,0,6,True,,False
1000000000000000,visible_prime_residue_advance,999999999991621,999999999991673,999999999991679,999999999991749,16451,6,False,999999999991679,0,correct,6,3,True,,True
1000000000000000,visible_prime_residue_advance_wheel_open,999999999991621,999999999991673,999999999991679,999999999991749,16451,6,False,999999999991679,0,correct,6,3,True,,True
1000000000000000,visible_integer_residue_advance,999999999991621,999999999991673,999999999991679,999999999991749,16451,6,False,999999999991679,0,correct,6,3,True,,True
1000000000000000,visible_integer_residue_advance_wheel_open,999999999991621,999999999991673,999999999991679,999999999991749,16451,6,False,999999999991679,0,correct,6,3,True,,True
1000000000000000,materialized_witness_residue_advance,999999999991621,999999999991673,999999999991679,999999999991749,16451,6,False,999999999991679,0,correct,6,3,True,,True
1000000000000000,materialized_witness_residue_advance_wheel_open,999999999991621,999999999991673,999999999991679,999999999991749,16451,6,False,999999999991679,0,correct,6,3,True,,True
1000000000000000,audit_q0_plus_least_factor,999999999991621,999999999991673,999999999991679,999999999991749,16451,6,False,,,no_selection,1,3,True,,False
1000000000000000,audit_least_factor_progression_visible_prime,999999999991621,999999999991673,999999999991679,999999999991749,16451,6,False,,,no_selection,0,3,True,,False
1000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999991621,999999999991673,999999999991679,999999999991749,16451,6,False,,,no_selection,0,3,True,,False
1000000000000000,visible_prime_residue_advance,999999999991523,999999999991549,999999999991621,999999999991651,2590997,72,False,999999999991591,-30,selected_too_early,42,15,True,,True
1000000000000000,visible_prime_residue_advance_wheel_open,999999999991523,999999999991549,999999999991621,999999999991651,2590997,72,False,999999999991591,-30,selected_too_early,42,15,True,,True
1000000000000000,visible_integer_residue_advance,999999999991523,999999999991549,999999999991621,999999999991651,2590997,72,False,999999999991591,-30,selected_too_early,42,15,True,,True
1000000000000000,visible_integer_residue_advance_wheel_open,999999999991523,999999999991549,999999999991621,999999999991651,2590997,72,False,999999999991591,-30,selected_too_early,42,15,True,,True
1000000000000000,materialized_witness_residue_advance,999999999991523,999999999991549,999999999991621,999999999991651,2590997,72,False,999999999991591,-30,selected_too_early,42,15,True,,True
1000000000000000,materialized_witness_residue_advance_wheel_open,999999999991523,999999999991549,999999999991621,999999999991651,2590997,72,False,999999999991591,-30,selected_too_early,42,15,True,,True
1000000000000000,audit_q0_plus_least_factor,999999999991523,999999999991549,999999999991621,999999999991651,2590997,72,False,,,no_selection,1,15,True,,False
1000000000000000,audit_least_factor_progression_visible_prime,999999999991523,999999999991549,999999999991621,999999999991651,2590997,72,False,,,no_selection,0,15,True,,False
1000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999991523,999999999991549,999999999991621,999999999991651,2590997,72,False,,,no_selection,0,15,True,,False
1000000000000000,visible_prime_residue_advance,999999999991451,999999999991459,999999999991483,999999999991579,13649,24,False,999999999991469,-14,selected_too_early,10,7,True,,True
1000000000000000,visible_prime_residue_advance_wheel_open,999999999991451,999999999991459,999999999991483,999999999991579,13649,24,False,999999999991469,-14,selected_too_early,10,7,True,,True
1000000000000000,visible_integer_residue_advance,999999999991451,999999999991459,999999999991483,999999999991579,13649,24,False,999999999991469,-14,selected_too_early,10,7,True,,True
1000000000000000,visible_integer_residue_advance_wheel_open,999999999991451,999999999991459,999999999991483,999999999991579,13649,24,False,999999999991469,-14,selected_too_early,10,7,True,,True
1000000000000000,materialized_witness_residue_advance,999999999991451,999999999991459,999999999991483,999999999991579,13649,24,False,999999999991469,-14,selected_too_early,10,7,True,,True
1000000000000000,materialized_witness_residue_advance_wheel_open,999999999991451,999999999991459,999999999991483,999999999991579,13649,24,False,999999999991469,-14,selected_too_early,10,7,True,,True
1000000000000000,audit_q0_plus_least_factor,999999999991451,999999999991459,999999999991483,999999999991579,13649,24,False,,,no_selection,1,7,True,,False
1000000000000000,audit_least_factor_progression_visible_prime,999999999991451,999999999991459,999999999991483,999999999991579,13649,24,False,,,no_selection,0,7,True,,False
1000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999991451,999999999991459,999999999991483,999999999991579,13649,24,False,,,no_selection,0,7,True,,False
1000000000000000,visible_prime_residue_advance,999999999991411,999999999991429,999999999991441,999999999991539,2969773,12,False,999999999991441,0,correct,12,5,True,,True
1000000000000000,visible_prime_residue_advance_wheel_open,999999999991411,999999999991429,999999999991441,999999999991539,2969773,12,False,999999999991441,0,correct,12,5,True,,True
1000000000000000,visible_integer_residue_advance,999999999991411,999999999991429,999999999991441,999999999991539,2969773,12,False,999999999991441,0,correct,12,5,True,,True
1000000000000000,visible_integer_residue_advance_wheel_open,999999999991411,999999999991429,999999999991441,999999999991539,2969773,12,False,999999999991441,0,correct,12,5,True,,True
1000000000000000,materialized_witness_residue_advance,999999999991411,999999999991429,999999999991441,999999999991539,2969773,12,False,999999999991441,0,correct,12,5,True,,True
1000000000000000,materialized_witness_residue_advance_wheel_open,999999999991411,999999999991429,999999999991441,999999999991539,2969773,12,False,999999999991441,0,correct,12,5,True,,True
1000000000000000,audit_q0_plus_least_factor,999999999991411,999999999991429,999999999991441,999999999991539,2969773,12,False,,,no_selection,1,5,True,,False
1000000000000000,audit_least_factor_progression_visible_prime,999999999991411,999999999991429,999999999991441,999999999991539,2969773,12,False,,,no_selection,0,5,True,,False
1000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999991411,999999999991429,999999999991441,999999999991539,2969773,12,False,,,no_selection,0,5,True,,False
1000000000000000,visible_prime_residue_advance,999999999991189,999999999991217,999999999991243,999999999991317,5201951,26,False,999999999991219,-24,selected_too_early,2,5,True,,True
1000000000000000,visible_prime_residue_advance_wheel_open,999999999991189,999999999991217,999999999991243,999999999991317,5201951,26,False,999999999991219,-24,selected_too_early,2,5,True,,True
1000000000000000,visible_integer_residue_advance,999999999991189,999999999991217,999999999991243,999999999991317,5201951,26,False,999999999991219,-24,selected_too_early,2,5,True,,True
1000000000000000,visible_integer_residue_advance_wheel_open,999999999991189,999999999991217,999999999991243,999999999991317,5201951,26,False,999999999991219,-24,selected_too_early,2,5,True,,True
1000000000000000,materialized_witness_residue_advance,999999999991189,999999999991217,999999999991243,999999999991317,5201951,26,False,999999999991219,-24,selected_too_early,2,5,True,,True
1000000000000000,materialized_witness_residue_advance_wheel_open,999999999991189,999999999991217,999999999991243,999999999991317,5201951,26,False,999999999991219,-24,selected_too_early,2,5,True,,True
1000000000000000,audit_q0_plus_least_factor,999999999991189,999999999991217,999999999991243,999999999991317,5201951,26,False,,,no_selection,1,5,True,,False
1000000000000000,audit_least_factor_progression_visible_prime,999999999991189,999999999991217,999999999991243,999999999991317,5201951,26,False,,,no_selection,0,5,True,,False
1000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999991189,999999999991217,999999999991243,999999999991317,5201951,26,False,,,no_selection,0,5,True,,False
1000000000000000,visible_prime_residue_advance,999999999991127,999999999991151,999999999991189,999999999991255,36007,38,False,999999999991189,0,correct,38,12,True,,True
1000000000000000,visible_prime_residue_advance_wheel_open,999999999991127,999999999991151,999999999991189,999999999991255,36007,38,False,999999999991189,0,correct,38,12,True,,True
1000000000000000,visible_integer_residue_advance,999999999991127,999999999991151,999999999991189,999999999991255,36007,38,False,999999999991189,0,correct,38,12,True,,True
1000000000000000,visible_integer_residue_advance_wheel_open,999999999991127,999999999991151,999999999991189,999999999991255,36007,38,False,999999999991189,0,correct,38,12,True,,True
1000000000000000,materialized_witness_residue_advance,999999999991127,999999999991151,999999999991189,999999999991255,36007,38,False,999999999991189,0,correct,38,12,True,,True
1000000000000000,materialized_witness_residue_advance_wheel_open,999999999991127,999999999991151,999999999991189,999999999991255,36007,38,False,999999999991189,0,correct,38,12,True,,True
1000000000000000,audit_q0_plus_least_factor,999999999991127,999999999991151,999999999991189,999999999991255,36007,38,False,,,no_selection,1,12,True,,False
1000000000000000,audit_least_factor_progression_visible_prime,999999999991127,999999999991151,999999999991189,999999999991255,36007,38,False,,,no_selection,0,12,True,,False
1000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999991127,999999999991151,999999999991189,999999999991255,36007,38,False,,,no_selection,0,12,True,,False
1000000000000000,visible_prime_residue_advance,999999999991099,999999999991103,999999999991127,999999999991227,5374861,24,False,999999999991121,-6,selected_too_early,18,6,True,,True
1000000000000000,visible_prime_residue_advance_wheel_open,999999999991099,999999999991103,999999999991127,999999999991227,5374861,24,False,999999999991121,-6,selected_too_early,18,6,True,,True
1000000000000000,visible_integer_residue_advance,999999999991099,999999999991103,999999999991127,999999999991227,5374861,24,False,999999999991121,-6,selected_too_early,18,6,True,,True
1000000000000000,visible_integer_residue_advance_wheel_open,999999999991099,999999999991103,999999999991127,999999999991227,5374861,24,False,999999999991121,-6,selected_too_early,18,6,True,,True
1000000000000000,materialized_witness_residue_advance,999999999991099,999999999991103,999999999991127,999999999991227,5374861,24,False,999999999991121,-6,selected_too_early,18,6,True,,True
1000000000000000,materialized_witness_residue_advance_wheel_open,999999999991099,999999999991103,999999999991127,999999999991227,5374861,24,False,999999999991121,-6,selected_too_early,18,6,True,,True
1000000000000000,audit_q0_plus_least_factor,999999999991099,999999999991103,999999999991127,999999999991227,5374861,24,False,,,no_selection,1,6,True,,False
1000000000000000,audit_least_factor_progression_visible_prime,999999999991099,999999999991103,999999999991127,999999999991227,5374861,24,False,,,no_selection,0,6,True,,False
1000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999991099,999999999991103,999999999991127,999999999991227,5374861,24,False,,,no_selection,0,6,True,,False
1000000000000000,visible_prime_residue_advance,999999999991067,999999999991079,999999999991099,999999999991195,4842493,20,False,999999999991087,-12,selected_too_early,8,7,True,,True
1000000000000000,visible_prime_residue_advance_wheel_open,999999999991067,999999999991079,999999999991099,999999999991195,4842493,20,False,999999999991087,-12,selected_too_early,8,7,True,,True
1000000000000000,visible_integer_residue_advance,999999999991067,999999999991079,999999999991099,999999999991195,4842493,20,False,999999999991087,-12,selected_too_early,8,7,True,,True
1000000000000000,visible_integer_residue_advance_wheel_open,999999999991067,999999999991079,999999999991099,999999999991195,4842493,20,False,999999999991087,-12,selected_too_early,8,7,True,,True
1000000000000000,materialized_witness_residue_advance,999999999991067,999999999991079,999999999991099,999999999991195,4842493,20,False,999999999991087,-12,selected_too_early,8,7,True,,True
1000000000000000,materialized_witness_residue_advance_wheel_open,999999999991067,999999999991079,999999999991099,999999999991195,4842493,20,False,999999999991087,-12,selected_too_early,8,7,True,,True
1000000000000000,audit_q0_plus_least_factor,999999999991067,999999999991079,999999999991099,999999999991195,4842493,20,False,,,no_selection,1,7,True,,False
1000000000000000,audit_least_factor_progression_visible_prime,999999999991067,999999999991079,999999999991099,999999999991195,4842493,20,False,,,no_selection,0,7,True,,False
1000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999991067,999999999991079,999999999991099,999999999991195,4842493,20,False,,,no_selection,0,7,True,,False
1000000000000000,visible_prime_residue_advance,999999999991019,999999999991033,999999999991051,999999999991147,28479251,18,False,999999999991051,0,correct,18,7,True,,True
1000000000000000,visible_prime_residue_advance_wheel_open,999999999991019,999999999991033,999999999991051,999999999991147,28479251,18,False,999999999991051,0,correct,18,7,True,,True
1000000000000000,visible_integer_residue_advance,999999999991019,999999999991033,999999999991051,999999999991147,28479251,18,False,999999999991051,0,correct,18,7,True,,True
1000000000000000,visible_integer_residue_advance_wheel_open,999999999991019,999999999991033,999999999991051,999999999991147,28479251,18,False,999999999991051,0,correct,18,7,True,,True
1000000000000000,materialized_witness_residue_advance,999999999991019,999999999991033,999999999991051,999999999991147,28479251,18,False,999999999991051,0,correct,18,7,True,,True
1000000000000000,materialized_witness_residue_advance_wheel_open,999999999991019,999999999991033,999999999991051,999999999991147,28479251,18,False,999999999991051,0,correct,18,7,True,,True
1000000000000000,audit_q0_plus_least_factor,999999999991019,999999999991033,999999999991051,999999999991147,28479251,18,False,,,no_selection,1,7,True,,False
1000000000000000,audit_least_factor_progression_visible_prime,999999999991019,999999999991033,999999999991051,999999999991147,28479251,18,False,,,no_selection,0,7,True,,False
1000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999991019,999999999991033,999999999991051,999999999991147,28479251,18,False,,,no_selection,0,7,True,,False
1000000000000000,visible_prime_residue_advance,999999999990977,999999999990989,999999999991019,999999999991105,80783,30,False,999999999991019,0,correct,30,10,True,,True
1000000000000000,visible_prime_residue_advance_wheel_open,999999999990977,999999999990989,999999999991019,999999999991105,80783,30,False,999999999991019,0,correct,30,10,True,,True
1000000000000000,visible_integer_residue_advance,999999999990977,999999999990989,999999999991019,999999999991105,80783,30,False,999999999991019,0,correct,30,10,True,,True
1000000000000000,visible_integer_residue_advance_wheel_open,999999999990977,999999999990989,999999999991019,999999999991105,80783,30,False,999999999991019,0,correct,30,10,True,,True
1000000000000000,materialized_witness_residue_advance,999999999990977,999999999990989,999999999991019,999999999991105,80783,30,False,999999999991019,0,correct,30,10,True,,True
1000000000000000,materialized_witness_residue_advance_wheel_open,999999999990977,999999999990989,999999999991019,999999999991105,80783,30,False,999999999991019,0,correct,30,10,True,,True
1000000000000000,audit_q0_plus_least_factor,999999999990977,999999999990989,999999999991019,999999999991105,80783,30,False,,,no_selection,1,10,True,,False
1000000000000000,audit_least_factor_progression_visible_prime,999999999990977,999999999990989,999999999991019,999999999991105,80783,30,False,,,no_selection,0,10,True,,False
1000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999990977,999999999990989,999999999991019,999999999991105,80783,30,False,,,no_selection,0,10,True,,False
1000000000000000,visible_prime_residue_advance,999999999990913,999999999990917,999999999990977,999999999991041,1489109,60,False,999999999990919,-58,selected_too_early,2,12,True,,True
1000000000000000,visible_prime_residue_advance_wheel_open,999999999990913,999999999990917,999999999990977,999999999991041,1489109,60,False,999999999990919,-58,selected_too_early,2,12,True,,True
1000000000000000,visible_integer_residue_advance,999999999990913,999999999990917,999999999990977,999999999991041,1489109,60,False,999999999990919,-58,selected_too_early,2,12,True,,True
1000000000000000,visible_integer_residue_advance_wheel_open,999999999990913,999999999990917,999999999990977,999999999991041,1489109,60,False,999999999990919,-58,selected_too_early,2,12,True,,True
1000000000000000,materialized_witness_residue_advance,999999999990913,999999999990917,999999999990977,999999999991041,1489109,60,False,999999999990919,-58,selected_too_early,2,12,True,,True
1000000000000000,materialized_witness_residue_advance_wheel_open,999999999990913,999999999990917,999999999990977,999999999991041,1489109,60,False,999999999990919,-58,selected_too_early,2,12,True,,True
1000000000000000,audit_q0_plus_least_factor,999999999990913,999999999990917,999999999990977,999999999991041,1489109,60,False,,,no_selection,1,12,True,,False
1000000000000000,audit_least_factor_progression_visible_prime,999999999990913,999999999990917,999999999990977,999999999991041,1489109,60,False,,,no_selection,0,12,True,,False
1000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999990913,999999999990917,999999999990977,999999999991041,1489109,60,False,,,no_selection,0,12,True,,False
1000000000000000,visible_prime_residue_advance,999999999990883,999999999990899,999999999990913,999999999991011,216037,14,False,999999999990907,-6,selected_too_early,8,5,True,,True
1000000000000000,visible_prime_residue_advance_wheel_open,999999999990883,999999999990899,999999999990913,999999999991011,216037,14,False,999999999990907,-6,selected_too_early,8,5,True,,True
1000000000000000,visible_integer_residue_advance,999999999990883,999999999990899,999999999990913,999999999991011,216037,14,False,999999999990907,-6,selected_too_early,8,5,True,,True
1000000000000000,visible_integer_residue_advance_wheel_open,999999999990883,999999999990899,999999999990913,999999999991011,216037,14,False,999999999990907,-6,selected_too_early,8,5,True,,True
1000000000000000,materialized_witness_residue_advance,999999999990883,999999999990899,999999999990913,999999999991011,216037,14,False,999999999990907,-6,selected_too_early,8,5,True,,True
1000000000000000,materialized_witness_residue_advance_wheel_open,999999999990883,999999999990899,999999999990913,999999999991011,216037,14,False,999999999990907,-6,selected_too_early,8,5,True,,True
1000000000000000,audit_q0_plus_least_factor,999999999990883,999999999990899,999999999990913,999999999991011,216037,14,False,,,no_selection,1,5,True,,False
1000000000000000,audit_least_factor_progression_visible_prime,999999999990883,999999999990899,999999999990913,999999999991011,216037,14,False,,,no_selection,0,5,True,,False
1000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999990883,999999999990899,999999999990913,999999999991011,216037,14,False,,,no_selection,0,5,True,,False
1000000000000000,visible_prime_residue_advance,999999999990869,999999999990877,999999999990883,999999999990997,16183,6,False,999999999990883,0,correct,6,3,True,,True
1000000000000000,visible_prime_residue_advance_wheel_open,999999999990869,999999999990877,999999999990883,999999999990997,16183,6,False,999999999990883,0,correct,6,3,True,,True
1000000000000000,visible_integer_residue_advance,999999999990869,999999999990877,999999999990883,999999999990997,16183,6,False,999999999990883,0,correct,6,3,True,,True
1000000000000000,visible_integer_residue_advance_wheel_open,999999999990869,999999999990877,999999999990883,999999999990997,16183,6,False,999999999990883,0,correct,6,3,True,,True
1000000000000000,materialized_witness_residue_advance,999999999990869,999999999990877,999999999990883,999999999990997,16183,6,False,999999999990883,0,correct,6,3,True,,True
1000000000000000,materialized_witness_residue_advance_wheel_open,999999999990869,999999999990877,999999999990883,999999999990997,16183,6,False,999999999990883,0,correct,6,3,True,,True
1000000000000000,audit_q0_plus_least_factor,999999999990869,999999999990877,999999999990883,999999999990997,16183,6,False,,,no_selection,1,3,True,,False
1000000000000000,audit_least_factor_progression_visible_prime,999999999990869,999999999990877,999999999990883,999999999990997,16183,6,False,,,no_selection,0,3,True,,False
1000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999990869,999999999990877,999999999990883,999999999990997,16183,6,False,,,no_selection,0,3,True,,False
1000000000000000,visible_prime_residue_advance,999999999990829,999999999990833,999999999990851,999999999990957,29902043,18,False,999999999990851,0,correct,18,6,True,,True
1000000000000000,visible_prime_residue_advance_wheel_open,999999999990829,999999999990833,999999999990851,999999999990957,29902043,18,False,999999999990851,0,correct,18,6,True,,True
1000000000000000,visible_integer_residue_advance,999999999990829,999999999990833,999999999990851,999999999990957,29902043,18,False,999999999990851,0,correct,18,6,True,,True
1000000000000000,visible_integer_residue_advance_wheel_open,999999999990829,999999999990833,999999999990851,999999999990957,29902043,18,False,999999999990851,0,correct,18,6,True,,True
1000000000000000,materialized_witness_residue_advance,999999999990829,999999999990833,999999999990851,999999999990957,29902043,18,False,999999999990851,0,correct,18,6,True,,True
1000000000000000,materialized_witness_residue_advance_wheel_open,999999999990829,999999999990833,999999999990851,999999999990957,29902043,18,False,999999999990851,0,correct,18,6,True,,True
1000000000000000,audit_q0_plus_least_factor,999999999990829,999999999990833,999999999990851,999999999990957,29902043,18,False,,,no_selection,1,6,True,,False
1000000000000000,audit_least_factor_progression_visible_prime,999999999990829,999999999990833,999999999990851,999999999990957,29902043,18,False,,,no_selection,0,6,True,,False
1000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999990829,999999999990833,999999999990851,999999999990957,29902043,18,False,,,no_selection,0,6,True,,False
1000000000000000,visible_prime_residue_advance,999999999990799,999999999990821,999999999990829,999999999990927,18749,8,False,999999999990829,0,correct,8,4,True,,True
1000000000000000,visible_prime_residue_advance_wheel_open,999999999990799,999999999990821,999999999990829,999999999990927,18749,8,False,999999999990829,0,correct,8,4,True,,True
1000000000000000,visible_integer_residue_advance,999999999990799,999999999990821,999999999990829,999999999990927,18749,8,False,999999999990829,0,correct,8,4,True,,True
1000000000000000,visible_integer_residue_advance_wheel_open,999999999990799,999999999990821,999999999990829,999999999990927,18749,8,False,999999999990829,0,correct,8,4,True,,True
1000000000000000,materialized_witness_residue_advance,999999999990799,999999999990821,999999999990829,999999999990927,18749,8,False,999999999990829,0,correct,8,4,True,,True
1000000000000000,materialized_witness_residue_advance_wheel_open,999999999990799,999999999990821,999999999990829,999999999990927,18749,8,False,999999999990829,0,correct,8,4,True,,True
1000000000000000,audit_q0_plus_least_factor,999999999990799,999999999990821,999999999990829,999999999990927,18749,8,False,,,no_selection,1,4,True,,False
1000000000000000,audit_least_factor_progression_visible_prime,999999999990799,999999999990821,999999999990829,999999999990927,18749,8,False,,,no_selection,0,4,True,,False
1000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999990799,999999999990821,999999999990829,999999999990927,18749,8,False,,,no_selection,0,4,True,,False
1000000000000000,visible_prime_residue_advance,999999999990721,999999999990727,999999999990767,999999999990849,5446739,40,False,999999999990743,-24,selected_too_early,16,10,True,,True
1000000000000000,visible_prime_residue_advance_wheel_open,999999999990721,999999999990727,999999999990767,999999999990849,5446739,40,False,999999999990743,-24,selected_too_early,16,10,True,,True
1000000000000000,visible_integer_residue_advance,999999999990721,999999999990727,999999999990767,999999999990849,5446739,40,False,999999999990743,-24,selected_too_early,16,10,True,,True
1000000000000000,visible_integer_residue_advance_wheel_open,999999999990721,999999999990727,999999999990767,999999999990849,5446739,40,False,999999999990743,-24,selected_too_early,16,10,True,,True
1000000000000000,materialized_witness_residue_advance,999999999990721,999999999990727,999999999990767,999999999990849,5446739,40,False,999999999990743,-24,selected_too_early,16,10,True,,True
1000000000000000,materialized_witness_residue_advance_wheel_open,999999999990721,999999999990727,999999999990767,999999999990849,5446739,40,False,999999999990743,-24,selected_too_early,16,10,True,,True
1000000000000000,audit_q0_plus_least_factor,999999999990721,999999999990727,999999999990767,999999999990849,5446739,40,False,,,no_selection,1,10,True,,False
1000000000000000,audit_least_factor_progression_visible_prime,999999999990721,999999999990727,999999999990767,999999999990849,5446739,40,False,,,no_selection,0,10,True,,False
1000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999990721,999999999990727,999999999990767,999999999990849,5446739,40,False,,,no_selection,0,10,True,,False
1000000000000000,visible_prime_residue_advance,999999999990697,999999999990709,999999999990721,999999999990825,2817029,12,False,999999999990721,0,correct,12,5,True,,True
1000000000000000,visible_prime_residue_advance_wheel_open,999999999990697,999999999990709,999999999990721,999999999990825,2817029,12,False,999999999990721,0,correct,12,5,True,,True
1000000000000000,visible_integer_residue_advance,999999999990697,999999999990709,999999999990721,999999999990825,2817029,12,False,999999999990721,0,correct,12,5,True,,True
1000000000000000,visible_integer_residue_advance_wheel_open,999999999990697,999999999990709,999999999990721,999999999990825,2817029,12,False,999999999990721,0,correct,12,5,True,,True
1000000000000000,materialized_witness_residue_advance,999999999990697,999999999990709,999999999990721,999999999990825,2817029,12,False,999999999990721,0,correct,12,5,True,,True
1000000000000000,materialized_witness_residue_advance_wheel_open,999999999990697,999999999990709,999999999990721,999999999990825,2817029,12,False,999999999990721,0,correct,12,5,True,,True
1000000000000000,audit_q0_plus_least_factor,999999999990697,999999999990709,999999999990721,999999999990825,2817029,12,False,,,no_selection,1,5,True,,False
1000000000000000,audit_least_factor_progression_visible_prime,999999999990697,999999999990709,999999999990721,999999999990825,2817029,12,False,,,no_selection,0,5,True,,False
1000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999990697,999999999990709,999999999990721,999999999990825,2817029,12,False,,,no_selection,0,5,True,,False
1000000000000000,visible_prime_residue_advance,999999999990671,999999999990679,999999999990697,999999999990799,432161,18,False,999999999990697,0,correct,18,6,True,,True
1000000000000000,visible_prime_residue_advance_wheel_open,999999999990671,999999999990679,999999999990697,999999999990799,432161,18,False,999999999990697,0,correct,18,6,True,,True
1000000000000000,visible_integer_residue_advance,999999999990671,999999999990679,999999999990697,999999999990799,432161,18,False,999999999990697,0,correct,18,6,True,,True
1000000000000000,visible_integer_residue_advance_wheel_open,999999999990671,999999999990679,999999999990697,999999999990799,432161,18,False,999999999990697,0,correct,18,6,True,,True
1000000000000000,materialized_witness_residue_advance,999999999990671,999999999990679,999999999990697,999999999990799,432161,18,False,999999999990697,0,correct,18,6,True,,True
1000000000000000,materialized_witness_residue_advance_wheel_open,999999999990671,999999999990679,999999999990697,999999999990799,432161,18,False,999999999990697,0,correct,18,6,True,,True
1000000000000000,audit_q0_plus_least_factor,999999999990671,999999999990679,999999999990697,999999999990799,432161,18,False,,,no_selection,1,6,True,,False
1000000000000000,audit_least_factor_progression_visible_prime,999999999990671,999999999990679,999999999990697,999999999990799,432161,18,False,,,no_selection,0,6,True,,False
1000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999990671,999999999990679,999999999990697,999999999990799,432161,18,False,,,no_selection,0,6,True,,False
1000000000000000,visible_prime_residue_advance,999999999990577,999999999990599,999999999990659,999999999990705,76913,60,False,999999999990619,-40,selected_too_early,20,14,True,,True
1000000000000000,visible_prime_residue_advance_wheel_open,999999999990577,999999999990599,999999999990659,999999999990705,76913,60,False,999999999990619,-40,selected_too_early,20,14,True,,True
1000000000000000,visible_integer_residue_advance,999999999990577,999999999990599,999999999990659,999999999990705,76913,60,False,999999999990619,-40,selected_too_early,20,14,True,,True
1000000000000000,visible_integer_residue_advance_wheel_open,999999999990577,999999999990599,999999999990659,999999999990705,76913,60,False,999999999990619,-40,selected_too_early,20,14,True,,True
1000000000000000,materialized_witness_residue_advance,999999999990577,999999999990599,999999999990659,999999999990705,76913,60,False,999999999990619,-40,selected_too_early,20,14,True,,True
1000000000000000,materialized_witness_residue_advance_wheel_open,999999999990577,999999999990599,999999999990659,999999999990705,76913,60,False,999999999990619,-40,selected_too_early,20,14,True,,True
1000000000000000,audit_q0_plus_least_factor,999999999990577,999999999990599,999999999990659,999999999990705,76913,60,False,,,no_selection,1,14,True,,False
1000000000000000,audit_least_factor_progression_visible_prime,999999999990577,999999999990599,999999999990659,999999999990705,76913,60,False,,,no_selection,0,14,True,,False
1000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999990577,999999999990599,999999999990659,999999999990705,76913,60,False,,,no_selection,0,14,True,,False
1000000000000000,visible_prime_residue_advance,999999999990493,999999999990503,999999999990577,999999999990621,7614689,74,False,999999999990521,-56,selected_too_early,18,15,True,,True
1000000000000000,visible_prime_residue_advance_wheel_open,999999999990493,999999999990503,999999999990577,999999999990621,7614689,74,False,999999999990521,-56,selected_too_early,18,15,True,,True
1000000000000000,visible_integer_residue_advance,999999999990493,999999999990503,999999999990577,999999999990621,7614689,74,False,999999999990521,-56,selected_too_early,18,15,True,,True
1000000000000000,visible_integer_residue_advance_wheel_open,999999999990493,999999999990503,999999999990577,999999999990621,7614689,74,False,999999999990521,-56,selected_too_early,18,15,True,,True
1000000000000000,materialized_witness_residue_advance,999999999990493,999999999990503,999999999990577,999999999990621,7614689,74,False,999999999990521,-56,selected_too_early,18,15,True,,True
1000000000000000,materialized_witness_residue_advance_wheel_open,999999999990493,999999999990503,999999999990577,999999999990621,7614689,74,False,999999999990521,-56,selected_too_early,18,15,True,,True
1000000000000000,audit_q0_plus_least_factor,999999999990493,999999999990503,999999999990577,999999999990621,7614689,74,False,,,no_selection,1,15,True,,False
1000000000000000,audit_least_factor_progression_visible_prime,999999999990493,999999999990503,999999999990577,999999999990621,7614689,74,False,,,no_selection,0,15,True,,False
1000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999990493,999999999990503,999999999990577,999999999990621,7614689,74,False,,,no_selection,0,15,True,,False
1000000000000000,visible_prime_residue_advance,999999999990461,999999999990463,999999999990493,999999999990589,282679,30,False,999999999990493,0,correct,30,9,True,,True
1000000000000000,visible_prime_residue_advance_wheel_open,999999999990461,999999999990463,999999999990493,999999999990589,282679,30,False,999999999990493,0,correct,30,9,True,,True
